TF	Target	SignedQuantile	NonzeroSubsamples(Stability)	pCorr	stroke	stroke-width	stroke-dasharray
Srebf2	Dhcr24	1	50.92	0.918	rgb(227, 42, 44)	2	None
Gm14420	Gm2011	0.99659	50.91	0.915	rgb(227, 42, 44)	1.9998	2,2
Irf1	Nlrc5	0.99319	50.88	0.876	rgb(227, 50, 52)	1.9992	2,2
Sp2	Synj1	0.98978	50.86	0.861	rgb(226, 53, 54)	1.9988	None
Egr1	Egr3	0.98637	50.85	0.849	rgb(226, 55, 57)	1.9986	None
Irf1	Tbx21	0.98637	50.85	0.855	rgb(226, 54, 55)	1.9986	2,2
Nr1h2	Gen1	-0.98637	50.85	-8.5E-01	rgb( 32,104,249)	1.9986	None
Tcf3	Pdcd1lg2	-0.98637	50.85	-8.5E-01	rgb( 33,105,249)	1.9986	None
Zbed6	Zfp445	0.98297	50.84	0.838	rgb(226, 57, 59)	1.9984	None
C030039L03Rik	Ankzf1	0.97956	50.83	0.831	rgb(226, 58, 60)	1.9982	2,2
Cebpg	Slc7a3	0.97615	50.82	0.815	rgb(226, 61, 63)	1.998	None
Ddit3	Aldh1l2	0.97615	50.82	0.823	rgb(226, 60, 61)	1.998	None
Smad3	Rnf149	0.97275	50.81	0.807	rgb(226, 63, 65)	1.9978	None
Sox5	Serpinf1	0.97275	50.81	0.811	rgb(226, 62, 64)	1.9978	None
Sp2	Pla2g4c	0.97275	50.81	0.808	rgb(226, 63, 64)	1.9978	None
Tbx21	Tbkbp1	0.97275	50.81	0.812	rgb(226, 62, 63)	1.9978	2,2
Ahrr	Cyp1b1	0.96934	50.8	0.804	rgb(226, 63, 65)	1.9976	None
Irf7	Ifit1	0.96934	50.8	0.802	rgb(226, 64, 65)	1.9976	None
Sp2	Arhgap33	0.96934	50.8	0.802	rgb(226, 64, 65)	1.9976	None
Rorc	Lingo4	0.96934	50.8	0.796	rgb(226, 65, 66)	1.9976	2,2
Sp110	Cdkn2d	0.96934	50.8	0.795	rgb(226, 65, 67)	1.9976	2,2
Zfp536	Lpin3	0.96934	50.8	0.797	rgb(226, 65, 66)	1.9976	2,2
Cebpg	Chac1	0.96593	50.79	0.785	rgb(226, 67, 69)	1.9974	None
Irf9	Irf7	0.96593	50.79	0.793	rgb(226, 65, 67)	1.9974	None
Sp2	C2cd3	0.96593	50.79	0.79	rgb(226, 66, 68)	1.9974	None
Sp2	Slc39a9	0.96593	50.79	0.79	rgb(226, 66, 68)	1.9974	None
Ahr	Ahrr	0.96252	50.78	0.78	rgb(226, 68, 70)	1.9972	None
Bhlhe40	Fam129a	0.96252	50.78	0.784	rgb(226, 67, 69)	1.9972	None
E2f1	Tyms	0.96252	50.78	0.783	rgb(226, 67, 69)	1.9972	None
Sp2	Apbb1ip	0.96252	50.78	0.778	rgb(226, 68, 70)	1.9972	None
Ebf1	Qtrtd1	-0.95912	50.77	-7.7E-01	rgb( 49,115,246)	1.997	None
C030039L03Rik	Gapdhs	0.95912	50.77	0.772	rgb(225, 70, 71)	1.997	2,2
Zfp385a	Lrrc28	0.95912	50.77	0.77	rgb(225, 70, 72)	1.997	2,2
Zzz3	Mdn1	0.95912	50.77	0.775	rgb(226, 69, 71)	1.997	2,2
Nfkb1	Nme4	-0.95571	50.76	-7.6E-01	rgb( 52,117,246)	1.9968	None
Nr3c1	Dnajc21	-0.95571	50.76	-7.6E-01	rgb( 51,116,246)	1.9968	None
Bhlhe40	Anxa2	0.9523	50.75	0.746	rgb(225, 75, 76)	1.9966	None
Egr2	Pten	-0.9523	50.75	-7.5E-01	rgb( 54,118,246)	1.9966	None
Irf4	Abcd3	-0.9523	50.75	-7.5E-01	rgb( 53,117,246)	1.9966	2,2
Irf4	Tnfsf10	-0.9523	50.75	-7.5E-01	rgb( 55,119,245)	1.9966	None
Mxd3	Gpsm2	0.9523	50.75	0.752	rgb(225, 73, 75)	1.9966	None
Mybl1	Gtse1	0.9523	50.75	0.748	rgb(225, 74, 76)	1.9966	None
Nr1h2	Anln	-0.9523	50.75	-7.5E-01	rgb( 55,119,245)	1.9966	None
Nr1h2	Gltscr2	0.9523	50.75	0.749	rgb(225, 74, 76)	1.9966	None
Srebf1	Abcg1	0.9523	50.75	0.754	rgb(225, 73, 75)	1.9966	None
Egr3	Lamc2	-0.9489	50.74	-7.4E-01	rgb( 56,119,245)	1.9964	None
Elf1	Arhgef6	0.9489	50.74	0.736	rgb(225, 76, 78)	1.9964	None
Irf7	Rtp4	0.9489	50.74	0.739	rgb(225, 76, 77)	1.9964	None
Rreb1	Gimap7	-0.9489	50.74	-7.4E-01	rgb( 56,119,245)	1.9964	None
Smad3	Tal2	-0.9489	50.74	-7.4E-01	rgb( 56,119,245)	1.9964	None
Sp4	Fbxw2	0.9489	50.74	0.737	rgb(225, 76, 78)	1.9964	None
Srebf2	Aacs	0.9489	50.74	0.739	rgb(225, 76, 77)	1.9964	None
Stat4	Evi2a	0.9489	50.74	0.736	rgb(225, 76, 78)	1.9964	None
Egr2	Tnf	0.94549	50.73	0.727	rgb(225, 78, 80)	1.9962	None
Hsf1	Sra1	-0.94549	50.73	-7.3E-01	rgb( 59,121,245)	1.9962	None
Ppard	Aga	-0.94549	50.73	-7.3E-01	rgb( 60,121,245)	1.9962	None
Rxra	Ptger4	0.94549	50.73	0.732	rgb(225, 77, 79)	1.9962	None
Tead1	Nupr1	0.94549	50.73	0.728	rgb(225, 78, 79)	1.9962	None
Zfp281	Fas	0.94549	50.73	0.73	rgb(225, 78, 79)	1.9962	None
Nr4a2	Crem	0.94549	50.73	0.726	rgb(225, 78, 80)	1.9962	2,2
Irf4	Lrrn3	-0.94208	50.72	-7.2E-01	rgb( 61,122,244)	1.996	None
Jun	Ninj1	0.94208	50.72	0.716	rgb(225, 80, 82)	1.996	None
Nfatc1	Ccrn4l	0.94208	50.72	0.717	rgb(225, 80, 82)	1.996	None
Nfic	Ccdc92	0.94208	50.72	0.718	rgb(225, 80, 81)	1.996	None
Nfic	Pde2a	0.94208	50.72	0.725	rgb(225, 79, 80)	1.996	None
Rela	Ppic	-0.94208	50.72	-7.2E-01	rgb( 61,122,244)	1.996	None
Sp2	Brd3	0.94208	50.72	0.723	rgb(225, 79, 80)	1.996	None
Sp2	E2f7	0.94208	50.72	0.724	rgb(225, 79, 80)	1.996	None
Sp2	Hist4h4	-0.94208	50.72	-7.2E-01	rgb( 60,122,244)	1.996	None
Sp3	Rnf113a1	-0.94208	50.72	-7.2E-01	rgb( 61,122,244)	1.996	None
Srebf2	Tulp3	0.94208	50.72	0.72	rgb(225, 79, 81)	1.996	None
Tead1	Zfp608	0.94208	50.72	0.716	rgb(225, 80, 82)	1.996	None
Thra	Tle6	0.94208	50.72	0.724	rgb(225, 79, 80)	1.996	None
Trp53	Ercc5	-0.94208	50.72	-7.2E-01	rgb( 61,122,244)	1.996	None
Foxs1	Mylk2	0.94208	50.72	0.724	rgb(225, 79, 80)	1.996	2,2
Egr2	Bmyc	-0.93868	50.71	-7.1E-01	rgb( 62,123,244)	1.9958	None
Ets1	Abcg1	0.93868	50.71	0.708	rgb(225, 82, 83)	1.9958	None
Ets1	Aste1	-0.93868	50.71	-7.1E-01	rgb( 63,123,244)	1.9958	None
Irf1	Igtp	0.93868	50.71	0.709	rgb(225, 82, 83)	1.9958	None
Irf4	Atp8b4	-0.93868	50.71	-7.1E-01	rgb( 63,123,244)	1.9958	None
Irf5	Arhgef40	0.93868	50.71	0.707	rgb(225, 82, 83)	1.9958	None
Irf5	Spata6	0.93868	50.71	0.708	rgb(225, 82, 83)	1.9958	None
Nfkb1	Eci2	-0.93868	50.71	-7.1E-01	rgb( 64,124,244)	1.9958	None
Patz1	Mboat7	0.93868	50.71	0.711	rgb(225, 81, 83)	1.9958	None
Smad3	Mnda	-0.93868	50.71	-7.1E-01	rgb( 64,124,244)	1.9958	None
Smad3	Stat4	-0.93868	50.71	-7.1E-01	rgb( 63,124,244)	1.9958	None
Sp2	Ispd	-0.93868	50.71	-7.1E-01	rgb( 62,123,244)	1.9958	None
Stat4	Nek6	-0.93868	50.71	-7.1E-01	rgb( 64,124,244)	1.9958	None
Thra	Palm	0.93868	50.71	0.709	rgb(225, 82, 83)	1.9958	None
Zbed6	Nfat5	0.93868	50.71	0.714	rgb(225, 81, 82)	1.9958	None
Zbed6	Tsc1	0.93868	50.71	0.706	rgb(225, 82, 84)	1.9958	None
Akna	Ms4a6c	0.93868	50.71	0.714	rgb(225, 81, 82)	1.9958	2,2
Zeb2	Aff3	-0.93868	50.71	-7.1E-01	rgb( 63,124,244)	1.9958	2,2
Zfp329	Neat1	0.93868	50.71	0.705	rgb(225, 82, 84)	1.9958	2,2
Zfp385a	Slc2a4	0.93868	50.71	0.711	rgb(225, 81, 83)	1.9958	2,2
Zfp629	Ttbk2	0.93868	50.71	0.707	rgb(225, 82, 83)	1.9958	2,2
Zfp948	Mtx3	0.93868	50.71	0.712	rgb(225, 81, 82)	1.9958	2,2
Atf5	Ddit3	0.93527	50.7	0.698	rgb(225, 84, 85)	1.9956	None
Egr1	Egr2	0.93527	50.7	0.698	rgb(225, 84, 85)	1.9956	None
Irf4	Gdpd5	-0.93527	50.7	-7.0E-01	rgb( 65,124,244)	1.9956	None
Irf7	Pydc4	0.93527	50.7	0.705	rgb(225, 82, 84)	1.9956	2,2
Irf7	Rsad2	0.93527	50.7	0.704	rgb(225, 83, 84)	1.9956	None
Mxd1	Socs3	0.93527	50.7	0.702	rgb(225, 83, 84)	1.9956	None
Mxd3	Cdc25b	0.93527	50.7	0.705	rgb(225, 82, 84)	1.9956	2,2
Nr1h2	Nudt4	-0.93527	50.7	-7.0E-01	rgb( 66,125,243)	1.9956	None
Ppard	Clk3	0.93527	50.7	0.699	rgb(225, 83, 85)	1.9956	None
Sox5	Rnh1	0.93527	50.7	0.698	rgb(225, 84, 85)	1.9956	None
Sp2	Psmd8	-0.93527	50.7	-7.0E-01	rgb( 64,124,244)	1.9956	None
Stat4	Nsmaf	0.93527	50.7	0.697	rgb(225, 84, 85)	1.9956	None
Stat4	Sema4c	0.93527	50.7	0.702	rgb(225, 83, 84)	1.9956	None
Tcf12	Traf3	0.93527	50.7	0.701	rgb(225, 83, 84)	1.9956	None
Tead1	Ikzf4	0.93527	50.7	0.703	rgb(225, 83, 84)	1.9956	None
Trp53	Fbxo18	-0.93527	50.7	-7.0E-01	rgb( 65,125,244)	1.9956	None
Vdr	Fbxo30	0.93527	50.7	0.704	rgb(225, 83, 84)	1.9956	None
Zfp429	Apold1	-0.93527	50.7	-7.0E-01	rgb( 65,125,244)	1.9956	2,2
Zfp429	Trim12a	0.93527	50.7	0.698	rgb(225, 84, 85)	1.9956	2,2
Zfp429	Zfp874a	0.93527	50.7	0.699	rgb(225, 84, 85)	1.9956	2,2
Bcl6	Qtrtd1	0.93186	50.69	0.694	rgb(225, 84, 86)	1.9954	None
Bhlhe40	Kdelc2	0.93186	50.69	0.689	rgb(225, 85, 87)	1.9954	None
Ddit3	Trib3	0.93186	50.69	0.687	rgb(225, 86, 87)	1.9954	None
Esrra	Alcam	0.93186	50.69	0.691	rgb(225, 85, 86)	1.9954	None
Etv4	Spint1	0.93186	50.69	0.694	rgb(225, 85, 86)	1.9954	None
Hsf1	Gm12942	-0.93186	50.69	-6.9E-01	rgb( 66,125,243)	1.9954	None
Irf1	Tgtp2	0.93186	50.69	0.689	rgb(225, 85, 87)	1.9954	None
Irf2	Runx2	0.93186	50.69	0.686	rgb(225, 86, 87)	1.9954	None
Irf5	Cd44	0.93186	50.69	0.694	rgb(225, 84, 86)	1.9954	None
Rora	Gpr68	0.93186	50.69	0.688	rgb(225, 86, 87)	1.9954	None
Rreb1	Sidt1	0.93186	50.69	0.692	rgb(225, 85, 86)	1.9954	None
Rxra	Mpp2	0.93186	50.69	0.688	rgb(225, 86, 87)	1.9954	None
Rxra	Pdcd1lg2	0.93186	50.69	0.686	rgb(225, 86, 87)	1.9954	None
Smad3	Bcl6b	-0.93186	50.69	-6.9E-01	rgb( 67,126,243)	1.9954	None
Smad4	C2cd2l	0.93186	50.69	0.686	rgb(225, 86, 87)	1.9954	None
Sp2	Eda2r	-0.93186	50.69	-6.9E-01	rgb( 68,126,243)	1.9954	None
Sp3	Dcakd	-0.93186	50.69	-6.9E-01	rgb( 66,125,243)	1.9954	None
Stat4	Cyp39a1	0.93186	50.69	0.688	rgb(225, 86, 87)	1.9954	None
Tcf3	Sh3bp1	0.93186	50.69	0.693	rgb(225, 85, 86)	1.9954	None
Zbed6	Tnrc6a	0.93186	50.69	0.687	rgb(225, 86, 87)	1.9954	None
Zeb1	Usp35	0.93186	50.69	0.688	rgb(225, 86, 87)	1.9954	None
Bhlhe40	Tnip3	0.92846	50.68	0.683	rgb(225, 86, 88)	1.9952	2,2
Ets1	Ldlrap1	0.92846	50.68	0.681	rgb(224, 87, 88)	1.9952	None
Ets1	Ptger2	-0.92846	50.68	-6.8E-01	rgb( 71,128,243)	1.9952	None
Ets2	Sept9	-0.92846	50.68	-6.8E-01	rgb( 70,127,243)	1.9952	2,2
Foxf2	Lgr4	0.92846	50.68	0.68	rgb(224, 87, 89)	1.9952	None
Hif1a	Zbtb4	0.92846	50.68	0.679	rgb(224, 87, 89)	1.9952	None
Irf1	Gbp5	0.92846	50.68	0.679	rgb(224, 87, 89)	1.9952	None
Irf1	Gbp6	0.92846	50.68	0.68	rgb(224, 87, 88)	1.9952	None
Irf5	Unc93b1	0.92846	50.68	0.677	rgb(224, 88, 89)	1.9952	None
Irf7	Tapbp	0.92846	50.68	0.682	rgb(225, 87, 88)	1.9952	None
Patz1	Reps1	0.92846	50.68	0.685	rgb(225, 86, 88)	1.9952	None
Rxra	Trpm6	0.92846	50.68	0.683	rgb(225, 87, 88)	1.9952	None
Srf	Casp3	-0.92846	50.68	-6.8E-01	rgb( 70,127,243)	1.9952	None
Srf	Rnf113a1	-0.92846	50.68	-6.8E-01	rgb( 69,127,243)	1.9952	None
Stat2	Sdc3	0.92846	50.68	0.679	rgb(224, 87, 89)	1.9952	None
Tcf3	Ankzf1	0.92846	50.68	0.68	rgb(224, 87, 88)	1.9952	None
Vax2	Il17re	0.92846	50.68	0.676	rgb(224, 88, 89)	1.9952	2,2
Zbed6	Cnot1	0.92846	50.68	0.678	rgb(224, 88, 89)	1.9952	None
Zfp367	Fam111a	0.92846	50.68	0.676	rgb(224, 88, 89)	1.9952	2,2
Egr3	Nr4a3	0.92505	50.67	0.673	rgb(224, 89, 90)	1.995	None
Elk4	Abhd2	0.92505	50.67	0.672	rgb(224, 89, 90)	1.995	None
Epas1	Adamtsl3	0.92505	50.67	0.671	rgb(224, 89, 90)	1.995	2,2
Etv6	Aff3	0.92505	50.67	0.665	rgb(224, 90, 91)	1.995	None
Fosl2	Sbno2	0.92505	50.67	0.672	rgb(224, 89, 90)	1.995	None
Foxp1	Gnpda1	-0.92505	50.67	-6.7E-01	rgb( 72,129,242)	1.995	None
Irf7	Gbp9	0.92505	50.67	0.667	rgb(224, 90, 91)	1.995	None
Irf8	Pigr	0.92505	50.67	0.666	rgb(224, 90, 91)	1.995	None
Klf4	Ramp3	0.92505	50.67	0.667	rgb(224, 90, 91)	1.995	None
Mxi1	Cxcr4	0.92505	50.67	0.673	rgb(224, 88, 90)	1.995	None
Nr1h2	Pqlc1	0.92505	50.67	0.673	rgb(224, 88, 90)	1.995	None
Nr1h2	Sqle	-0.92505	50.67	-6.7E-01	rgb( 72,129,242)	1.995	None
Osr2	Serpinb1b	0.92505	50.67	0.673	rgb(224, 88, 90)	1.995	2,2
Rfx3	Afap1	0.92505	50.67	0.667	rgb(224, 90, 91)	1.995	None
Rfx7	Hist2h2bb	-0.92505	50.67	-6.7E-01	rgb( 71,128,243)	1.995	None
Sox5	Ebf1	0.92505	50.67	0.675	rgb(224, 88, 89)	1.995	None
Sp4	Nrf1	-0.92505	50.67	-6.7E-01	rgb( 71,128,242)	1.995	None
Sp4	Thoc3	-0.92505	50.67	-6.7E-01	rgb( 71,128,243)	1.995	None
Srf	Ier3	-0.92505	50.67	-6.7E-01	rgb( 72,129,242)	1.995	None
Stat1	Slain1	0.92505	50.67	0.666	rgb(224, 90, 91)	1.995	None
Stat2	Ncoa7	0.92505	50.67	0.667	rgb(224, 90, 91)	1.995	None
Tcf3	Trim3	0.92505	50.67	0.666	rgb(224, 90, 91)	1.995	None
Zfp281	Tspan13	0.92505	50.67	0.667	rgb(224, 90, 91)	1.995	None
Zfp277	Tmem35	0.92505	50.67	0.666	rgb(224, 90, 91)	1.995	2,2
Arid3a	Itm2a	-0.92164	50.66	-6.6E-01	rgb( 73,129,242)	1.9948	None
Atf5	Pycr1	0.92164	50.66	0.66	rgb(224, 91, 92)	1.9948	None
Bhlhe40	Anln	0.92164	50.66	0.664	rgb(224, 90, 92)	1.9948	None
Bhlhe40	Kif5c	0.92164	50.66	0.658	rgb(224, 91, 93)	1.9948	None
Crem	Fosl2	0.92164	50.66	0.655	rgb(224, 92, 93)	1.9948	None
E2f1	Exo1	0.92164	50.66	0.657	rgb(224, 92, 93)	1.9948	None
Egr2	Decr1	-0.92164	50.66	-6.6E-01	rgb( 74,130,242)	1.9948	None
Egr3	Mctp2	-0.92164	50.66	-6.6E-01	rgb( 74,130,242)	1.9948	None
Elf1	Ccdc107	-0.92164	50.66	-6.6E-01	rgb( 74,130,242)	1.9948	None
Ets1	Prnp	0.92164	50.66	0.658	rgb(224, 91, 93)	1.9948	None
Ets1	Slc9a3r1	0.92164	50.66	0.665	rgb(224, 90, 91)	1.9948	None
Fos	Il2rb	-0.92164	50.66	-6.6E-01	rgb( 73,129,242)	1.9948	None
Fosl2	Itga3	0.92164	50.66	0.664	rgb(224, 90, 91)	1.9948	None
Gfi1	Bpnt1	-0.92164	50.66	-6.6E-01	rgb( 74,130,242)	1.9948	None
Hes1	Tmem37	0.92164	50.66	0.656	rgb(224, 92, 93)	1.9948	None
Hmx3	Kank1	0.92164	50.66	0.662	rgb(224, 90, 92)	1.9948	2,2
Irf1	Gimap4	0.92164	50.66	0.659	rgb(224, 91, 92)	1.9948	None
Irf7	Cmpk2	0.92164	50.66	0.662	rgb(224, 90, 92)	1.9948	None
Irf7	Isg20	0.92164	50.66	0.665	rgb(224, 90, 91)	1.9948	None
Irf7	Xaf1	0.92164	50.66	0.66	rgb(224, 91, 92)	1.9948	None
Nfatc4	H2-Eb2	0.92164	50.66	0.664	rgb(224, 90, 92)	1.9948	2,2
Nr1h2	Nucks1	-0.92164	50.66	-6.6E-01	rgb( 73,129,242)	1.9948	None
Rarg	Ggta1	0.92164	50.66	0.657	rgb(224, 91, 93)	1.9948	None
Rest	Cenpm	-0.92164	50.66	-6.6E-01	rgb( 74,130,242)	1.9948	None
Rreb1	Ube2q2	-0.92164	50.66	-6.6E-01	rgb( 74,130,242)	1.9948	None
Rxra	Tbc1d4	0.92164	50.66	0.665	rgb(224, 90, 91)	1.9948	None
Rxrb	Zeb1	-0.92164	50.66	-6.6E-01	rgb( 75,130,242)	1.9948	None
Sox12	Rcor2	0.92164	50.66	0.658	rgb(224, 91, 93)	1.9948	None
Sp2	Rnf130	-0.92164	50.66	-6.6E-01	rgb( 74,130,242)	1.9948	None
Sp4	Ccdc134	-0.92164	50.66	-6.6E-01	rgb( 74,130,242)	1.9948	None
Sp4	Fkrp	-0.92164	50.66	-6.6E-01	rgb( 73,129,242)	1.9948	None
Srebf2	Akna	0.92164	50.66	0.66	rgb(224, 91, 92)	1.9948	None
Srebf2	Mmp10	-0.92164	50.66	-6.6E-01	rgb( 74,130,242)	1.9948	None
Srebf2	S100a6	-0.92164	50.66	-6.6E-01	rgb( 74,130,242)	1.9948	None
Srf	Il20rb	0.92164	50.66	0.662	rgb(224, 91, 92)	1.9948	None
Stat4	Arhgef6	0.92164	50.66	0.657	rgb(224, 92, 93)	1.9948	None
Trp53	Tox2	0.92164	50.66	0.663	rgb(224, 90, 92)	1.9948	None
Zbed6	Rpl10a	-0.92164	50.66	-6.6E-01	rgb( 74,130,242)	1.9948	None
C030039L03Rik	Plcxd1	0.92164	50.66	0.658	rgb(224, 91, 93)	1.9948	2,2
Ccdc17	Impg2	0.92164	50.66	0.657	rgb(224, 92, 93)	1.9948	2,2
Ahrr	Cd200r1	0.91824	50.65	0.646	rgb(224, 94, 95)	1.9946	2,2
Bhlhe40	Gatm	0.91824	50.65	0.651	rgb(224, 93, 94)	1.9946	None
Cebpg	Slc1a4	0.91824	50.65	0.649	rgb(224, 93, 94)	1.9946	None
Crem	Vps37b	0.91824	50.65	0.651	rgb(224, 93, 94)	1.9946	None
Ets1	Rpp14	-0.91824	50.65	-6.5E-01	rgb( 75,131,242)	1.9946	None
Hif1a	Etv6	0.91824	50.65	0.65	rgb(224, 93, 94)	1.9946	None
Jund	Mapkapk2	0.91824	50.65	0.651	rgb(224, 93, 94)	1.9946	None
Lef1	Mcoln2	-0.91824	50.65	-6.5E-01	rgb( 77,132,242)	1.9946	None
Mxi1	Serpinf1	0.91824	50.65	0.655	rgb(224, 92, 93)	1.9946	2,2
Rxra	Tle6	-0.91824	50.65	-6.5E-01	rgb( 77,132,242)	1.9946	None
Smad3	Cald1	-0.91824	50.65	-6.5E-01	rgb( 76,131,242)	1.9946	None
Sp3	Smurf2	0.91824	50.65	0.648	rgb(224, 93, 94)	1.9946	None
Sp4	Bend4	0.91824	50.65	0.655	rgb(224, 92, 93)	1.9946	None
Sp4	Pex19	-0.91824	50.65	-6.5E-01	rgb( 76,131,242)	1.9946	None
Sp4	Yy2	-0.91824	50.65	-6.5E-01	rgb( 75,131,242)	1.9946	None
Srebf2	Herc4	0.91824	50.65	0.654	rgb(224, 92, 93)	1.9946	None
Srf	Son	0.91824	50.65	0.646	rgb(224, 94, 95)	1.9946	None
Zbed6	Pigc	-0.91824	50.65	-6.5E-01	rgb( 75,131,242)	1.9946	None
Zfp148	Zfp609	0.91824	50.65	0.647	rgb(224, 93, 95)	1.9946	None
Zfp281	Zbtb10	0.91824	50.65	0.652	rgb(224, 93, 94)	1.9946	None
Hsf4	Rbmx	-0.91824	50.65	-6.5E-01	rgb( 75,131,242)	1.9946	2,2
Klf13	4930417O13Rik	0.91824	50.65	0.65	rgb(224, 93, 94)	1.9946	2,2
Zfp385a	Eng	0.91824	50.65	0.647	rgb(224, 93, 95)	1.9946	2,2
Zfp750	Prss42	0.91824	50.65	0.649	rgb(224, 93, 94)	1.9946	2,2
Cebpg	Pck2	0.91483	50.64	0.636	rgb(224, 96, 97)	1.9944	2,2
Egr2	Lamc2	0.91483	50.64	0.638	rgb(224, 95, 96)	1.9944	None
Egr2	Runx1	0.91483	50.64	0.637	rgb(224, 95, 97)	1.9944	None
Egr3	Rnh1	-0.91483	50.64	-6.4E-01	rgb( 78,133,241)	1.9944	None
Eomes	Trat1	0.91483	50.64	0.642	rgb(224, 94, 96)	1.9944	None
Esrra	Tbc1d4	-0.91483	50.64	-6.4E-01	rgb( 79,133,241)	1.9944	None
Etv6	Pml	0.91483	50.64	0.638	rgb(224, 95, 96)	1.9944	None
Foxp1	Arhgap12	-0.91483	50.64	-6.4E-01	rgb( 77,132,241)	1.9944	None
Foxp1	Tmem173	-0.91483	50.64	-6.4E-01	rgb( 79,133,241)	1.9944	None
Gata1	Cd24a	-0.91483	50.64	-6.4E-01	rgb( 77,132,241)	1.9944	None
Gata3	Txk	-0.91483	50.64	-6.4E-01	rgb( 78,132,241)	1.9944	None
Hbp1	Pfas	-0.91483	50.64	-6.4E-01	rgb( 79,133,241)	1.9944	None
Irf4	Olr1	-0.91483	50.64	-6.4E-01	rgb( 79,133,241)	1.9944	None
Irf5	Fes	0.91483	50.64	0.644	rgb(224, 94, 95)	1.9944	None
Irf8	Zfp318	0.91483	50.64	0.639	rgb(224, 95, 96)	1.9944	None
Irf9	Tmem184b	0.91483	50.64	0.638	rgb(224, 95, 96)	1.9944	None
Junb	Arc	0.91483	50.64	0.641	rgb(224, 95, 96)	1.9944	None
Klf7	Trib2	0.91483	50.64	0.639	rgb(224, 95, 96)	1.9944	None
Mxd4	Ypel3	0.91483	50.64	0.64	rgb(224, 95, 96)	1.9944	2,2
Nfic	Klf13	0.91483	50.64	0.636	rgb(224, 96, 97)	1.9944	None
Nr3c1	Nlgn2	-0.91483	50.64	-6.4E-01	rgb( 77,132,241)	1.9944	None
Nr3c1	Wdr54	-0.91483	50.64	-6.4E-01	rgb( 78,133,241)	1.9944	None
Plagl1	Adora2a	0.91483	50.64	0.638	rgb(224, 95, 96)	1.9944	None
Rel	Zfp568	0.91483	50.64	0.637	rgb(224, 95, 97)	1.9944	None
Rest	Rbm15	0.91483	50.64	0.642	rgb(224, 94, 96)	1.9944	None
Rreb1	Rab8b	0.91483	50.64	0.64	rgb(224, 95, 96)	1.9944	None
Rxra	Ehd4	0.91483	50.64	0.641	rgb(224, 94, 96)	1.9944	None
Satb1	Kif3a	0.91483	50.64	0.641	rgb(224, 95, 96)	1.9944	2,2
Smad4	Col15a1	-0.91483	50.64	-6.4E-01	rgb( 78,132,241)	1.9944	None
Sox12	Ptprs	0.91483	50.64	0.639	rgb(224, 95, 96)	1.9944	None
Sp2	Spink2	-0.91483	50.64	-6.4E-01	rgb( 79,133,241)	1.9944	None
Sp3	Rps14	-0.91483	50.64	-6.4E-01	rgb( 78,133,241)	1.9944	None
Sp4	Syde1	0.91483	50.64	0.644	rgb(224, 94, 95)	1.9944	None
Stat4	Tnfsf11	0.91483	50.64	0.641	rgb(224, 95, 96)	1.9944	None
Thra	Ppp1r3b	0.91483	50.64	0.641	rgb(224, 95, 96)	1.9944	None
Usf2	Tnfsf11	-0.91483	50.64	-6.4E-01	rgb( 78,132,241)	1.9944	None
Vax2	Ccl20	0.91483	50.64	0.636	rgb(224, 95, 97)	1.9944	2,2
Vax2	Cysltr1	0.91483	50.64	0.635	rgb(224, 96, 97)	1.9944	2,2
Vax2	Dab2	0.91483	50.64	0.641	rgb(224, 95, 96)	1.9944	2,2
Xbp1	Gpatch4	-0.91483	50.64	-6.4E-01	rgb( 79,133,241)	1.9944	2,2
Arntl2	Abca5	0.91483	50.64	0.638	rgb(224, 95, 96)	1.9944	2,2
Klf2	Wscd2	0.91483	50.64	0.642	rgb(224, 94, 96)	1.9944	2,2
Zbtb4	Gpr89	-0.91483	50.64	-6.4E-01	rgb( 79,133,241)	1.9944	2,2
Ahr	Dst	0.91142	50.63	0.628	rgb(224, 97, 98)	1.9942	None
Cebpg	Psph	0.91142	50.63	0.629	rgb(224, 97, 98)	1.9942	2,2
Cebpg	Rasgrp2	0.91142	50.63	0.629	rgb(224, 97, 98)	1.9942	None
Crem	Stat4	0.91142	50.63	0.633	rgb(224, 96, 97)	1.9942	None
Cux1	Zhx2	0.91142	50.63	0.635	rgb(224, 96, 97)	1.9942	None
E2f1	Wdr76	0.91142	50.63	0.634	rgb(224, 96, 97)	1.9942	None
Ebf1	Fhod3	0.91142	50.63	0.635	rgb(224, 96, 97)	1.9942	None
Egr1	Zfp346	0.91142	50.63	0.625	rgb(224, 98, 99)	1.9942	None
Elf1	Abi3	-0.91142	50.63	-6.3E-01	rgb( 80,134,241)	1.9942	None
Esrra	Dffb	0.91142	50.63	0.627	rgb(224, 97, 98)	1.9942	None
Hif1a	Atf6	0.91142	50.63	0.632	rgb(224, 96, 98)	1.9942	None
Irf5	Celf2	0.91142	50.63	0.633	rgb(224, 96, 97)	1.9942	None
Irf7	2010002M12Rik	0.91142	50.63	0.627	rgb(224, 97, 98)	1.9942	None
Jun	Ctsw	0.91142	50.63	0.627	rgb(224, 97, 99)	1.9942	None
Jund	Tmbim1	0.91142	50.63	0.633	rgb(224, 96, 97)	1.9942	None
Maff	Gne	-0.91142	50.63	-6.3E-01	rgb( 80,134,241)	1.9942	2,2
