TF	Target	SignedQuantile	NonzeroSubsamples(Stability)	pCorr	stroke	stroke-width	stroke-dasharray
Hmga1	Gcnt1	0.75131	49.16	0.729	rgb(225, 78, 79)	1.9655	2,2
Sp9	Rfwd3	0.75131	49.16	0.729	rgb(225, 78, 79)	1.9655	2,2
Atf2	Gemin6	-0.75002	49.15	-1.5E-01	rgb(184,197,223)	1.9653	None
Batf	Pstpip1	0.75002	49.15	0.148	rgb(219,189,189)	1.9653	None
Bbx	Eomes	-0.75002	49.15	-1.5E-01	rgb(184,197,223)	1.9653	2,2
Bbx	Rap2b	-0.75002	49.15	-1.5E-01	rgb(185,197,223)	1.9653	None
Cebpg	Nav2	0.75002	49.15	0.148	rgb(219,189,189)	1.9653	None
Cic	Acsbg1	0.75002	49.15	0.147	rgb(219,189,189)	1.9653	2,2
Creb3l2	Il9	0.75002	49.15	0.152	rgb(219,188,188)	1.9653	2,2
Cux1	Mex3a	-0.75002	49.15	-1.5E-01	rgb(184,197,223)	1.9653	2,2
Dmrt1	Pyhin1	0.75002	49.15	0.148	rgb(219,189,189)	1.9653	None
Dmrta2	Ptpn2	0.75002	49.15	0.145	rgb(219,189,190)	1.9653	None
Egr1	Rabggta	-0.75002	49.15	-1.5E-01	rgb(184,197,223)	1.9653	None
Egr2	Ccrn4l	0.75002	49.15	0.153	rgb(219,188,188)	1.9653	2,2
Erg	Map3k14	0.75002	49.15	0.148	rgb(219,189,189)	1.9653	None
Esr1	Il2ra	0.75002	49.15	0.15	rgb(219,188,189)	1.9653	None
Esr1	Ttc39c	0.75002	49.15	0.154	rgb(219,188,188)	1.9653	None
Ets1	Rpl24	0.75002	49.15	0.147	rgb(219,189,189)	1.9653	None
Etv1	Zranb3	0.75002	49.15	0.152	rgb(219,188,188)	1.9653	None
Etv4	Aebp1	-0.75002	49.15	-1.5E-01	rgb(184,197,223)	1.9653	2,2
Fli1	Zranb3	-0.75002	49.15	-1.5E-01	rgb(184,197,223)	1.9653	None
Fosl1	Myh7b	0.75002	49.15	0.154	rgb(219,188,188)	1.9653	None
Fosl2	Znrf1	0.75002	49.15	0.147	rgb(219,189,189)	1.9653	None
Foxa1	Tpst1	-0.75002	49.15	-1.5E-01	rgb(185,197,223)	1.9653	None
Foxb1	Ntng2	0.75002	49.15	0.154	rgb(219,188,188)	1.9653	2,2
Foxp3	Sepp1	0.75002	49.15	0.153	rgb(219,188,188)	1.9653	None
Gata2	Atp6v0d2	0.75002	49.15	0.155	rgb(219,187,188)	1.9653	None
Gata3	Chrm4	-0.75002	49.15	-1.5E-01	rgb(184,197,223)	1.9653	2,2
Gfi1	Fmnl2	0.75002	49.15	0.152	rgb(219,188,188)	1.9653	None
Gtf2ird1	Tec	0.75002	49.15	0.152	rgb(219,188,188)	1.9653	None
Hif3a	Nppc	-0.75002	49.15	-1.5E-01	rgb(185,198,223)	1.9653	2,2
Hsf1	Hist2h4	-0.75002	49.15	-1.5E-01	rgb(184,197,223)	1.9653	None
Hsf2	Tnnt2	0.75002	49.15	0.155	rgb(219,187,188)	1.9653	2,2
Irf2	St8sia6	0.75002	49.15	0.149	rgb(219,189,189)	1.9653	None
Irf7	Epsti1	0.75002	49.15	0.153	rgb(219,188,188)	1.9653	None
Jun	Lgr5	0.75002	49.15	0.147	rgb(219,189,189)	1.9653	2,2
Klf7	Dctn4	0.75002	49.15	0.147	rgb(219,189,189)	1.9653	None
Lef1	Mmp10	0.75002	49.15	0.153	rgb(219,188,188)	1.9653	None
Maf	Gbp5	0.75002	49.15	0.145	rgb(219,189,190)	1.9653	None
Maf	Sema4f	0.75002	49.15	0.149	rgb(219,188,189)	1.9653	None
Maf	Zic2	0.75002	49.15	0.145	rgb(219,189,190)	1.9653	2,2
Mafg	H2-Eb1	0.75002	49.15	0.146	rgb(219,189,189)	1.9653	None
Meis3	Ccl5	0.75002	49.15	0.146	rgb(219,189,189)	1.9653	2,2
Mitf	Wdr81	0.75002	49.15	0.151	rgb(219,188,188)	1.9653	None
Msc	Myadm	0.75002	49.15	0.149	rgb(219,188,189)	1.9653	2,2
Myc	Mpzl3	-0.75002	49.15	-1.5E-01	rgb(185,197,223)	1.9653	None
Myc	Opn3	0.75002	49.15	0.147	rgb(219,189,189)	1.9653	None
Nfat5	Lama1	0.75002	49.15	0.151	rgb(219,188,188)	1.9653	2,2
Nfatc4	Mllt3	0.75002	49.15	0.148	rgb(219,189,189)	1.9653	None
Nfe2	Nek6	0.75002	49.15	0.149	rgb(219,189,189)	1.9653	None
Nfkb2	Acot11	0.75002	49.15	0.151	rgb(219,188,189)	1.9653	None
Nr3c2	Aldoa	0.75002	49.15	0.148	rgb(219,189,189)	1.9653	2,2
Nr4a1	Tnfrsf8	-0.75002	49.15	-1.5E-01	rgb(185,197,223)	1.9653	None
Nr4a3	Nedd9	0.75002	49.15	0.15	rgb(219,188,189)	1.9653	None
Osr2	S100a4	0.75002	49.15	0.148	rgb(219,189,189)	1.9653	None
Pknox1	Prickle3	0.75002	49.15	0.154	rgb(219,188,188)	1.9653	None
Relb	Nlrc5	0.75002	49.15	0.152	rgb(219,188,188)	1.9653	None
Rfx2	Cdkl5	0.75002	49.15	0.153	rgb(219,188,188)	1.9653	None
Rfx2	Neat1	-0.75002	49.15	-1.5E-01	rgb(186,198,223)	1.9653	None
Rfx3	9530077C05Rik	0.75002	49.15	0.154	rgb(219,188,188)	1.9653	None
Runx2	Serpinb6b	0.75002	49.15	0.148	rgb(219,189,189)	1.9653	None
Rxra	Slc38a3	0.75002	49.15	0.147	rgb(219,189,189)	1.9653	None
Six1	Fam111a	0.75002	49.15	0.149	rgb(219,189,189)	1.9653	2,2
Snai3	Nid1	-0.75002	49.15	-1.5E-01	rgb(184,197,223)	1.9653	2,2
Sox4	Ica1l	0.75002	49.15	0.15	rgb(219,188,189)	1.9653	None
Sox5	Nsg2	0.75002	49.15	0.154	rgb(219,188,188)	1.9653	None
Sp2	Tmem205	0.75002	49.15	0.152	rgb(219,188,188)	1.9653	None
Sp3	Ralb	0.75002	49.15	0.148	rgb(219,189,189)	1.9653	None
Stat1	Nlrc3	0.75002	49.15	0.151	rgb(219,188,189)	1.9653	None
Stat3	Sesn1	-0.75002	49.15	-1.5E-01	rgb(185,197,223)	1.9653	None
Tbx21	Cdh23	0.75002	49.15	0.152	rgb(219,188,188)	1.9653	2,2
Tcf7l1	Zranb3	0.75002	49.15	0.151	rgb(219,188,189)	1.9653	None
Tef	Hspa4l	0.75002	49.15	0.149	rgb(219,188,189)	1.9653	None
Trp53	Zmat3	0.75002	49.15	0.146	rgb(219,189,189)	1.9653	None
Trp73	Adam8	0.75002	49.15	0.151	rgb(219,188,188)	1.9653	2,2
Twist1	Ldlrap1	0.75002	49.15	0.153	rgb(219,188,188)	1.9653	2,2
Vdr	Dyx1c1	-0.75002	49.15	-1.5E-01	rgb(185,197,223)	1.9653	None
Vdr	Zfp146	-0.75002	49.15	-1.5E-01	rgb(185,198,223)	1.9653	None
Zbtb33	Rpl10a	-0.75002	49.15	-1.5E-01	rgb(184,197,223)	1.9653	None
Zbtb7c	Sertad1	-0.75002	49.15	-1.5E-01	rgb(184,197,223)	1.9653	None
Zeb1	Tg	0.75002	49.15	0.152	rgb(219,188,188)	1.9653	None
Zfp711	5830416P10Rik	-0.75002	49.15	-1.5E-01	rgb(184,197,223)	1.9653	2,2
Zscan10	Sumf2	0.75002	49.15	0.146	rgb(219,189,189)	1.9653	None
Aebp2	Gabbr1	0.75002	49.15	0.151	rgb(219,188,188)	1.9653	2,2
Aebp2	Syn1	0.75002	49.15	0.149	rgb(219,189,189)	1.9653	2,2
Atmin	Bspry	0.75002	49.15	0.145	rgb(219,189,190)	1.9653	2,2
Atmin	Snx9	0.75002	49.15	0.152	rgb(219,188,188)	1.9653	2,2
Dach2	Atp6v0d2	0.75002	49.15	0.147	rgb(219,189,189)	1.9653	2,2
Dpf3	Obscn	0.75002	49.15	0.153	rgb(219,188,188)	1.9653	2,2
L3mbtl3	Txlnb	0.75002	49.15	0.155	rgb(219,187,188)	1.9653	2,2
Prdm8	Lgr5	0.75002	49.15	0.15	rgb(219,188,189)	1.9653	2,2
Satb1	Hook2	0.75002	49.15	0.148	rgb(219,189,189)	1.9653	2,2
Tal2	Gpr176	0.75002	49.15	0.149	rgb(219,188,189)	1.9653	2,2
Trps1	Slc14a1	-0.75002	49.15	-1.5E-01	rgb(185,198,223)	1.9653	2,2
Zbtb38	Epn2	0.75002	49.15	0.154	rgb(219,188,188)	1.9653	2,2
Zbtb46	Ntrk3	0.75002	49.15	0.145	rgb(219,189,190)	1.9653	2,2
Zbtb46	Tnfsf15	0.75002	49.15	0.146	rgb(219,189,189)	1.9653	2,2
Zfp26	Rab4b	-0.75002	49.15	-1.5E-01	rgb(185,198,223)	1.9653	2,2
Zfp280b	Tiparp	-0.75002	49.15	-1.5E-01	rgb(184,197,223)	1.9653	2,2
Zfp296	Il13	0.75002	49.15	0.147	rgb(219,189,189)	1.9653	2,2
Zfp318	Lum	-0.75002	49.15	-1.5E-01	rgb(184,197,223)	1.9653	2,2
Zfp426	Cd274	0.75002	49.15	0.153	rgb(219,188,188)	1.9653	2,2
Zfp52	Mpzl2	-0.75002	49.15	-1.5E-01	rgb(184,197,223)	1.9653	2,2
Zfp526	Zfp365	-0.75002	49.15	-1.5E-01	rgb(184,197,223)	1.9653	2,2
Zfp534	4933402N22Rik	-0.75002	49.15	-1.5E-01	rgb(184,197,223)	1.9653	2,2
Zfp600	Bfsp2	0.75002	49.15	0.152	rgb(219,188,188)	1.9653	2,2
Zfp612	Myh7	0.75002	49.15	0.146	rgb(219,189,189)	1.9653	2,2
Zfp629	Cul9	0.75002	49.15	0.147	rgb(219,189,189)	1.9653	2,2
Zfp629	Rab21	-0.75002	49.15	-1.5E-01	rgb(185,198,223)	1.9653	2,2
Zfp629	Slc4a11	-0.75002	49.15	-1.5E-01	rgb(184,197,223)	1.9653	2,2
Zhx3	Tnik	0.75002	49.15	0.149	rgb(219,189,189)	1.9653	2,2
Zik1	Tyms	0.75002	49.15	0.15	rgb(219,188,189)	1.9653	2,2
Sp6	Zfp467	0.75002	49.15	0.729	rgb(225, 78, 79)	1.9653	2,2
Zfp369	Fcgbp	0.75002	49.15	0.729	rgb(225, 78, 79)	1.9653	2,2
Ascl2	Cdc14a	0.74873	49.14	0.137	rgb(219,191,191)	1.9651	None
Atf3	Atp8b4	-0.74873	49.14	-1.4E-01	rgb(186,198,222)	1.9651	None
Atf3	Dgat1	-0.74873	49.14	-1.4E-01	rgb(186,198,222)	1.9651	None
Atf5	Pipox	0.74873	49.14	0.136	rgb(218,191,191)	1.9651	None
Atf5	Slc39a10	0.74873	49.14	0.137	rgb(219,191,191)	1.9651	2,2
Bach1	Apobec1	0.74873	49.14	0.136	rgb(219,191,191)	1.9651	2,2
Bach1	Dhrs3	0.74873	49.14	0.139	rgb(219,190,191)	1.9651	None
Bbx	Adamts6	-0.74873	49.14	-1.4E-01	rgb(187,199,222)	1.9651	2,2
Bcl6b	Gbp8	0.74873	49.14	0.142	rgb(219,190,190)	1.9651	None
Bcl6b	Vamp4	0.74873	49.14	0.144	rgb(219,189,190)	1.9651	None
Bhlhe40	Vldlr	-0.74873	49.14	-1.4E-01	rgb(187,199,222)	1.9651	None
Cebpg	Utf1	-0.74873	49.14	-1.4E-01	rgb(186,198,222)	1.9651	2,2
Dbp	Ostn	0.74873	49.14	0.136	rgb(218,191,191)	1.9651	None
Egr2	Rps6ka3	0.74873	49.14	0.142	rgb(219,190,190)	1.9651	None
Ets1	Ap1s3	0.74873	49.14	0.141	rgb(219,190,190)	1.9651	None
Etv1	Ltb	0.74873	49.14	0.142	rgb(219,190,190)	1.9651	None
Fli1	Rhbdf1	-0.74873	49.14	-1.4E-01	rgb(187,198,222)	1.9651	None
Fosl2	Arsb	0.74873	49.14	0.139	rgb(219,190,191)	1.9651	None
Fosl2	Extl3	0.74873	49.14	0.137	rgb(219,191,191)	1.9651	None
Foxn2	Vav3	0.74873	49.14	0.14	rgb(219,190,190)	1.9651	2,2
Gabpa	Serinc5	-0.74873	49.14	-1.4E-01	rgb(186,198,222)	1.9651	None
Gata1	Fkbp11	0.74873	49.14	0.145	rgb(219,189,190)	1.9651	2,2
Gfi1	Mtrf1	0.74873	49.14	0.139	rgb(219,190,191)	1.9651	None
Gzf1	Itpr3	-0.74873	49.14	-1.4E-01	rgb(188,199,222)	1.9651	2,2
Hbp1	Cpox	-0.74873	49.14	-1.4E-01	rgb(186,198,223)	1.9651	2,2
Hey1	Pwwp2a	0.74873	49.14	0.14	rgb(219,190,191)	1.9651	None
Hhex	Lhpp	0.74873	49.14	0.143	rgb(219,190,190)	1.9651	2,2
Hif3a	Cbx4	-0.74873	49.14	-1.4E-01	rgb(186,198,222)	1.9651	2,2
Hmx3	Sumf2	-0.74873	49.14	-1.4E-01	rgb(187,199,222)	1.9651	2,2
Hsf1	Nkd2	0.74873	49.14	0.143	rgb(219,190,190)	1.9651	2,2
Hsf2	Gramd1b	0.74873	49.14	0.141	rgb(219,190,190)	1.9651	None
Insm1	Tulp3	0.74873	49.14	0.139	rgb(219,190,191)	1.9651	None
Jdp2	Scyl2	-0.74873	49.14	-1.4E-01	rgb(187,199,222)	1.9651	None
Klf4	Skap2	0.74873	49.14	0.144	rgb(219,190,190)	1.9651	None
Klf4	Tle6	0.74873	49.14	0.143	rgb(219,190,190)	1.9651	None
Klf4	Trp53i13	0.74873	49.14	0.139	rgb(219,190,191)	1.9651	2,2
Klf7	Cspg5	0.74873	49.14	0.141	rgb(219,190,190)	1.9651	2,2
Klf7	Emp3	0.74873	49.14	0.145	rgb(219,189,190)	1.9651	None
Maf	Ebf1	0.74873	49.14	0.145	rgb(219,189,190)	1.9651	None
Maf	Qars	0.74873	49.14	0.144	rgb(219,190,190)	1.9651	None
Meis1	Capn2	0.74873	49.14	0.144	rgb(219,190,190)	1.9651	None
Mlxipl	Cd86	0.74873	49.14	0.142	rgb(219,190,190)	1.9651	None
Nfat5	Mmd	0.74873	49.14	0.137	rgb(219,191,191)	1.9651	None
Nfkb1	Fbln1	0.74873	49.14	0.139	rgb(219,191,191)	1.9651	2,2
Nfkb2	Specc1	0.74873	49.14	0.137	rgb(219,191,191)	1.9651	None
Nhlh1	Mxd1	0.74873	49.14	0.14	rgb(219,190,191)	1.9651	2,2
Nr3c2	Mt2	0.74873	49.14	0.143	rgb(219,190,190)	1.9651	None
Nr4a3	4930523C07Rik	-0.74873	49.14	-1.4E-01	rgb(186,198,222)	1.9651	None
Ppard	Slc25a45	-0.74873	49.14	-1.4E-01	rgb(186,198,222)	1.9651	2,2
Pparg	Cd86	0.74873	49.14	0.14	rgb(219,190,190)	1.9651	None
Relb	Fam71f2	0.74873	49.14	0.138	rgb(219,191,191)	1.9651	None
Six5	A230072C01Rik	0.74873	49.14	0.14	rgb(219,190,191)	1.9651	None
Six5	Tab2	0.74873	49.14	0.142	rgb(219,190,190)	1.9651	None
Smad3	Tes	0.74873	49.14	0.143	rgb(219,190,190)	1.9651	None
Snai3	Ncoa1	0.74873	49.14	0.14	rgb(219,190,191)	1.9651	2,2
Sp3	Stac2	0.74873	49.14	0.14	rgb(219,190,191)	1.9651	None
Spib	Ms4a4c	0.74873	49.14	0.135	rgb(218,191,191)	1.9651	2,2
Stat1	H2afx	-0.74873	49.14	-1.4E-01	rgb(187,199,222)	1.9651	None
Tbx21	Agrp	0.74873	49.14	0.14	rgb(219,190,191)	1.9651	None
Tcf12	Trerf1	0.74873	49.14	0.139	rgb(219,191,191)	1.9651	None
Tcf3	H2-Eb1	0.74873	49.14	0.143	rgb(219,190,190)	1.9651	None
Thra	Qser1	-0.74873	49.14	-1.4E-01	rgb(187,199,222)	1.9651	None
Thrb	Eno3	0.74873	49.14	0.144	rgb(219,190,190)	1.9651	None
Zbtb33	Cdc25b	-0.74873	49.14	-1.4E-01	rgb(186,198,222)	1.9651	None
Zbtb33	Plxdc2	-0.74873	49.14	-1.4E-01	rgb(187,199,222)	1.9651	None
Zbtb7c	Hps6	-0.74873	49.14	-1.4E-01	rgb(187,199,222)	1.9651	None
Zfhx3	Pnkd	0.74873	49.14	0.137	rgb(219,191,191)	1.9651	None
Zfp105	Igf2r	-0.74873	49.14	-1.4E-01	rgb(187,199,222)	1.9651	None
Zfp281	Trmt11	-0.74873	49.14	-1.4E-01	rgb(188,199,222)	1.9651	None
Zfp523	Acox1	-0.74873	49.14	-1.4E-01	rgb(188,199,222)	1.9651	None
Atmin	Ifitm2	0.74873	49.14	0.135	rgb(218,191,191)	1.9651	2,2
Ccdc17	Ifitm1	0.74873	49.14	0.138	rgb(219,191,191)	1.9651	2,2
Cxxc5	Ccdc148	0.74873	49.14	0.137	rgb(219,191,191)	1.9651	2,2
Dpf3	Bfsp2	0.74873	49.14	0.138	rgb(219,191,191)	1.9651	2,2
Foxp2	Syt7	0.74873	49.14	0.145	rgb(219,189,190)	1.9651	2,2
Foxp2	Wisp1	0.74873	49.14	0.144	rgb(219,190,190)	1.9651	2,2
Klf11	Pak1	0.74873	49.14	0.145	rgb(219,189,190)	1.9651	2,2
L3mbtl3	Cecr6	0.74873	49.14	0.138	rgb(219,191,191)	1.9651	2,2
Mxd1	Sema7a	0.74873	49.14	0.141	rgb(219,190,190)	1.9651	2,2
Nkrf	Ubl4	0.74873	49.14	0.143	rgb(219,190,190)	1.9651	2,2
Ovol2	Strc	0.74873	49.14	0.14	rgb(219,190,191)	1.9651	2,2
Peg3	H60c	0.74873	49.14	0.136	rgb(219,191,191)	1.9651	2,2
Prdm8	Ccl9	0.74873	49.14	0.136	rgb(218,191,191)	1.9651	2,2
Rag1	Fermt1	0.74873	49.14	0.139	rgb(219,190,191)	1.9651	2,2
Sp9	Ifitm2	0.74873	49.14	0.138	rgb(219,191,191)	1.9651	2,2
St18	Batf	0.74873	49.14	0.138	rgb(219,191,191)	1.9651	2,2
St18	Fam160a1	0.74873	49.14	0.138	rgb(219,191,191)	1.9651	2,2
Zbtb10	Wnt1	0.74873	49.14	0.142	rgb(219,190,190)	1.9651	2,2
Zeb2	Dlc1	0.74873	49.14	0.137	rgb(219,191,191)	1.9651	2,2
Zfp462	Sema6a	0.74873	49.14	0.137	rgb(219,191,191)	1.9651	2,2
Zfp473	Unc13a	0.74873	49.14	0.142	rgb(219,190,190)	1.9651	2,2
Zfp534	Amph	0.74873	49.14	0.139	rgb(219,190,191)	1.9651	2,2
Zfp57	Olfml2a	0.74873	49.14	0.143	rgb(219,190,190)	1.9651	2,2
Zfp60	Olfr536	-0.74873	49.14	-1.4E-01	rgb(187,199,222)	1.9651	2,2
Sp9	Olfml2a	0.74873	49.14	0.729	rgb(225, 78, 79)	1.9651	None
Zfp369	Kcnk13	0.74873	49.14	0.729	rgb(225, 78, 79)	1.9651	2,2
Ahr	Mmp7	0.74743	49.13	0.128	rgb(218,193,193)	1.9649	2,2
Atf3	Lbh	-0.74743	49.13	-1.3E-01	rgb(189,200,222)	1.9649	None
Atf5	Prpsap2	-0.74743	49.13	-1.3E-01	rgb(189,200,222)	1.9649	None
Bach1	Gm10389	0.74743	49.13	0.128	rgb(218,192,193)	1.9649	2,2
Bbx	Mapk6	0.74743	49.13	0.126	rgb(218,193,193)	1.9649	None
Bhlhe41	Urm1	-0.74743	49.13	-1.3E-01	rgb(190,200,222)	1.9649	2,2
Creb3l1	Pla1a	0.74743	49.13	0.127	rgb(218,193,193)	1.9649	None
Dbp	Jak2	0.74743	49.13	0.132	rgb(218,192,192)	1.9649	None
Egr1	Wnt10b	0.74743	49.13	0.127	rgb(218,193,193)	1.9649	None
Etv1	Kcnab3	0.74743	49.13	0.133	rgb(218,192,192)	1.9649	None
Fosl2	Prex1	0.74743	49.13	0.128	rgb(218,192,193)	1.9649	None
Gabpa	Clip3	-0.74743	49.13	-1.3E-01	rgb(189,200,222)	1.9649	None
Gata1	Acad9	-0.74743	49.13	-1.3E-01	rgb(188,200,222)	1.9649	2,2
Glis1	Tmem43	-0.74743	49.13	-1.3E-01	rgb(189,200,222)	1.9649	2,2
Heyl	Sult4a1	0.74743	49.13	0.128	rgb(218,193,193)	1.9649	2,2
Hhex	Clec2i	0.74743	49.13	0.134	rgb(218,191,192)	1.9649	None
Hlx	Epb4.1l4a	-0.74743	49.13	-1.3E-01	rgb(188,199,222)	1.9649	2,2
Hoxd4	Cd2	0.74743	49.13	0.128	rgb(218,193,193)	1.9649	2,2
Irf4	Adam19	-0.74743	49.13	-1.3E-01	rgb(190,200,222)	1.9649	None
Irf5	C2cd4d	-0.74743	49.13	-1.3E-01	rgb(190,200,222)	1.9649	2,2
Irf7	Ctnnd1	0.74743	49.13	0.126	rgb(218,193,193)	1.9649	None
Irf9	2010002M12Rik	0.74743	49.13	0.134	rgb(218,191,192)	1.9649	2,2
Irf9	B3gnt5	0.74743	49.13	0.127	rgb(218,193,193)	1.9649	2,2
Jund	Papss2	0.74743	49.13	0.132	rgb(218,192,192)	1.9649	None
Klf2	Tab2	0.74743	49.13	0.132	rgb(218,192,192)	1.9649	None
Meis2	Galm	0.74743	49.13	0.128	rgb(218,193,193)	1.9649	2,2
Mlxipl	Prex2	0.74743	49.13	0.131	rgb(218,192,192)	1.9649	2,2
Myc	Gusb	0.74743	49.13	0.127	rgb(218,193,193)	1.9649	2,2
Myc	Ryr1	0.74743	49.13	0.127	rgb(218,193,193)	1.9649	None
Nfat5	Ddr1	-0.74743	49.13	-1.3E-01	rgb(189,200,222)	1.9649	None
Nfat5	Hemgn	-0.74743	49.13	-1.3E-01	rgb(189,200,222)	1.9649	None
Nfat5	Il13	0.74743	49.13	0.135	rgb(218,191,192)	1.9649	2,2
Nfatc2	Dgkk	0.74743	49.13	0.129	rgb(218,192,193)	1.9649	2,2
Nfic	Cyp2s1	0.74743	49.13	0.126	rgb(218,193,193)	1.9649	2,2
Nhlh1	Fam189b	0.74743	49.13	0.131	rgb(218,192,192)	1.9649	None
Nkx3-1	Abcg2	0.74743	49.13	0.131	rgb(218,192,192)	1.9649	None
Nr2f6	Slc2a3	0.74743	49.13	0.135	rgb(218,191,192)	1.9649	None
Otx1	Ccdc162	-0.74743	49.13	-1.3E-01	rgb(188,200,222)	1.9649	2,2
Ppard	Srgn	0.74743	49.13	0.131	rgb(218,192,192)	1.9649	None
Rbpj	Nxn	-0.74743	49.13	-1.3E-01	rgb(189,200,222)	1.9649	None
Rbpj	Plk2	0.74743	49.13	0.133	rgb(218,192,192)	1.9649	None
Rel	Nlrc5	0.74743	49.13	0.132	rgb(218,192,192)	1.9649	None
Rela	Gypc	0.74743	49.13	0.135	rgb(218,191,192)	1.9649	None
Rfx3	Filip1l	-0.74743	49.13	-1.3E-01	rgb(188,199,222)	1.9649	None
Rorc	Tspan6	0.74743	49.13	0.128	rgb(218,192,193)	1.9649	2,2
Rreb1	Cd274	0.74743	49.13	0.126	rgb(218,193,193)	1.9649	2,2
Runx1	Tpd52	0.74743	49.13	0.126	rgb(218,193,193)	1.9649	None
Runx3	Tex15	-0.74743	49.13	-1.3E-01	rgb(189,200,222)	1.9649	None
Rxra	Nme4	0.74743	49.13	0.127	rgb(218,193,193)	1.9649	None
Smad4	Dsp	0.74743	49.13	0.131	rgb(218,192,192)	1.9649	2,2
Smad4	Foxf2	0.74743	49.13	0.134	rgb(218,191,192)	1.9649	2,2
Snai3	Ap3b1	-0.74743	49.13	-1.3E-01	rgb(190,200,222)	1.9649	2,2
Snai3	Asap1	-0.74743	49.13	-1.3E-01	rgb(190,200,222)	1.9649	2,2
Sox21	Ets1	0.74743	49.13	0.132	rgb(218,192,192)	1.9649	None
Sp4	Hlcs	0.74743	49.13	0.128	rgb(218,193,193)	1.9649	None
Sp4	Plxnd1	0.74743	49.13	0.133	rgb(218,192,192)	1.9649	None
Srebf1	Chchd7	-0.74743	49.13	-1.3E-01	rgb(188,200,222)	1.9649	None
Srebf2	Adap1	0.74743	49.13	0.132	rgb(218,192,192)	1.9649	None
Stat5b	Bmyc	-0.74743	49.13	-1.3E-01	rgb(190,200,222)	1.9649	2,2
Tef	Mctp2	0.74743	49.13	0.133	rgb(218,192,192)	1.9649	None
Thrb	Rel	0.74743	49.13	0.131	rgb(218,192,192)	1.9649	None
Usf2	Bbs5	-0.74743	49.13	-1.3E-01	rgb(189,200,222)	1.9649	2,2
Usf2	Trpv2	-0.74743	49.13	-1.3E-01	rgb(189,200,222)	1.9649	None
Vdr	Acvr1b	0.74743	49.13	0.127	rgb(218,193,193)	1.9649	None
Zbtb33	Zfp467	-0.74743	49.13	-1.3E-01	rgb(189,200,222)	1.9649	2,2
Zeb1	Rfwd3	-0.74743	49.13	-1.3E-01	rgb(190,200,222)	1.9649	None
Zfhx2	Sulf2	-0.74743	49.13	-1.3E-01	rgb(188,199,222)	1.9649	2,2
Zfx	Plod2	-0.74743	49.13	-1.3E-01	rgb(189,200,222)	1.9649	None
Aebp2	Aqp3	0.74743	49.13	0.132	rgb(218,192,192)	1.9649	2,2
Atmin	Chst15	0.74743	49.13	0.13	rgb(218,192,193)	1.9649	2,2
Cggbp1	Prf1	0.74743	49.13	0.131	rgb(218,192,192)	1.9649	2,2
Foxp1	Fbxo44	-0.74743	49.13	-1.3E-01	rgb(190,200,222)	1.9649	2,2
Foxp2	Col18a1	0.74743	49.13	0.133	rgb(218,192,192)	1.9649	2,2
Gm10778	Uqcrq	0.74743	49.13	0.133	rgb(218,192,192)	1.9649	2,2
L3mbtl3	Fgr	0.74743	49.13	0.131	rgb(218,192,192)	1.9649	2,2
Ncoa1	Adam15	0.74743	49.13	0.13	rgb(218,192,192)	1.9649	2,2
Ncoa1	Ggct	-0.74743	49.13	-1.3E-01	rgb(190,200,222)	1.9649	2,2
Pcgf2	Tdrkh	0.74743	49.13	0.132	rgb(218,192,192)	1.9649	2,2
Peg3	Fgd4	0.74743	49.13	0.128	rgb(218,192,193)	1.9649	2,2
Prdm8	Ncald	0.74743	49.13	0.127	rgb(218,193,193)	1.9649	2,2
Prox2	Uros	0.74743	49.13	0.133	rgb(218,192,192)	1.9649	2,2
Rag1	Kctd14	0.74743	49.13	0.134	rgb(218,191,192)	1.9649	2,2
Sohlh1	Gm2762	0.74743	49.13	0.129	rgb(218,192,193)	1.9649	2,2
St18	Lin7a	0.74743	49.13	0.127	rgb(218,193,193)	1.9649	2,2
Tal2	Otx1	0.74743	49.13	0.131	rgb(218,192,192)	1.9649	2,2
Tulp3	Cd84	-0.74743	49.13	-1.3E-01	rgb(188,199,222)	1.9649	2,2
Zbtb17	Urm1	0.74743	49.13	0.128	rgb(218,192,193)	1.9649	2,2
Zfp280b	Adam10	0.74743	49.13	0.132	rgb(218,192,192)	1.9649	2,2
Zfp385a	1700007K13Rik	0.74743	49.13	0.126	rgb(218,193,193)	1.9649	2,2
Zfp511	Cdk18	0.74743	49.13	0.13	rgb(218,192,192)	1.9649	2,2
Zfp52	Ankra2	0.74743	49.13	0.133	rgb(218,192,192)	1.9649	2,2
Zfp608	Gab2	0.74743	49.13	0.125	rgb(218,193,193)	1.9649	2,2
Zfp641	Ctsw	-0.74743	49.13	-1.3E-01	rgb(188,199,222)	1.9649	2,2
Zfp641	Zan	0.74743	49.13	0.134	rgb(218,191,192)	1.9649	2,2
Zfp961	Tcf25	-0.74743	49.13	-1.3E-01	rgb(188,199,222)	1.9649	2,2
Satb1	Hist3h2bb-ps	0.74743	49.13	0.729	rgb(225, 78, 79)	1.9649	2,2
Satb2	Hist3h2bb-ps	0.74743	49.13	0.729	rgb(225, 78, 79)	1.9649	2,2
Sp6	Rwdd2a	0.74743	49.13	0.729	rgb(225, 78, 79)	1.9649	None
Sp9	Atp4a	0.74743	49.13	0.729	rgb(225, 78, 79)	1.9649	None
