TF	Target	SignedQuantile	NonzeroSubsamples(Stability)	pCorr	stroke	stroke-width	stroke-dasharray
Tbx21	Tbkbp1	1	50.9	0.897	rgb(227, 46, 47)	2	2,2
Irf7	Rtp4	0.99687	50.89	0.886	rgb(227, 48, 50)	1.9998	2,2
Srf	Adarb1	0.99374	50.86	0.864	rgb(227, 52, 54)	1.9992	None
Irf1	Nlrc5	0.99061	50.84	0.842	rgb(226, 56, 58)	1.9988	None
Irf1	Tbx21	0.98748	50.83	0.831	rgb(226, 58, 60)	1.9986	2,2
Irf7	Rsad2	0.98748	50.83	0.827	rgb(226, 59, 61)	1.9986	None
Mxi1	Cxcr4	0.98435	50.82	0.817	rgb(226, 61, 63)	1.9984	None
Srebf1	Sqle	0.98435	50.82	0.823	rgb(226, 60, 61)	1.9984	None
Elf1	Arhgef6	0.98122	50.81	0.808	rgb(226, 63, 64)	1.9982	None
Nfkb1	Emb	-0.98122	50.81	-8.1E-01	rgb( 42,111,248)	1.9982	None
Sp2	E2f7	0.98122	50.81	0.814	rgb(226, 61, 63)	1.9982	None
Irf7	Xaf1	0.97809	50.8	0.801	rgb(226, 64, 66)	1.998	None
Ahctf1	Zcchc2	0.97495	50.79	0.787	rgb(226, 67, 68)	1.9978	None
Sp110	Gbp6	0.97495	50.79	0.792	rgb(226, 66, 67)	1.9978	2,2
Irf9	Irf7	0.97182	50.78	0.777	rgb(226, 69, 70)	1.9976	2,2
Zfp281	Bcl2l11	0.97182	50.78	0.777	rgb(226, 69, 70)	1.9976	None
Zfp536	Lpin3	0.97182	50.78	0.776	rgb(226, 69, 70)	1.9976	2,2
Irf7	Ifit3	0.96869	50.77	0.768	rgb(225, 70, 72)	1.9974	2,2
Nfatc1	Foxp4	0.96869	50.77	0.773	rgb(226, 69, 71)	1.9974	None
Zfp467	Wnt10a	0.96869	50.77	0.769	rgb(225, 70, 72)	1.9974	None
Hsf2	Pde6d	0.96556	50.76	0.76	rgb(225, 72, 73)	1.9972	None
Irf7	BC094916	0.96556	50.76	0.76	rgb(225, 72, 73)	1.9972	None
Rest	Crebbp	0.96556	50.76	0.76	rgb(225, 72, 73)	1.9972	None
Smad3	Cyr61	-0.96556	50.76	-7.6E-01	rgb( 51,116,246)	1.9972	None
Sp2	Ckmt1	-0.96556	50.76	-7.6E-01	rgb( 53,117,246)	1.9972	None
Thra	Nr1d1	0.96556	50.76	0.756	rgb(225, 73, 74)	1.9972	2,2
Zfp263	Arhgef6	-0.96556	50.76	-7.6E-01	rgb( 53,117,246)	1.9972	None
E2f1	Exo1	0.96243	50.75	0.75	rgb(225, 74, 75)	1.997	None
Epas1	Gata3	0.96243	50.75	0.751	rgb(225, 74, 75)	1.997	2,2
Irf7	I830012O16Rik	0.96243	50.75	0.75	rgb(225, 74, 75)	1.997	2,2
Rfx1	Psme1	-0.96243	50.75	-7.5E-01	rgb( 53,117,246)	1.997	None
Rorc	Lingo4	0.96243	50.75	0.754	rgb(225, 73, 75)	1.997	2,2
Sp2	Smg5	0.96243	50.75	0.747	rgb(225, 74, 76)	1.997	None
Mxd3	Smtn	0.96243	50.75	0.749	rgb(225, 74, 75)	1.997	2,2
Maf	Emp1	0.9593	50.74	0.74	rgb(225, 76, 77)	1.9968	None
Srebf2	Dhcr24	0.9593	50.74	0.74	rgb(225, 76, 77)	1.9968	2,2
Yy2	Smek1	0.9593	50.74	0.74	rgb(225, 76, 77)	1.9968	None
C030039L03Rik	Ppme1	0.9593	50.74	0.744	rgb(225, 75, 76)	1.9968	2,2
Ncoa1	Tmem184b	0.9593	50.74	0.74	rgb(225, 76, 77)	1.9968	2,2
Atf5	Minpp1	-0.95617	50.73	-7.3E-01	rgb( 59,121,245)	1.9966	2,2
Cux1	Epb4.1l2	0.95617	50.73	0.728	rgb(225, 78, 79)	1.9966	2,2
Ddit3	Stard5	0.95617	50.73	0.73	rgb(225, 78, 79)	1.9966	2,2
Irf5	St14	0.95617	50.73	0.727	rgb(225, 78, 80)	1.9966	2,2
Irf7	Cmpk2	0.95617	50.73	0.733	rgb(225, 77, 78)	1.9966	2,2
Sox5	Mab21l2	0.95617	50.73	0.733	rgb(225, 77, 78)	1.9966	2,2
Sp2	Cdc25b	0.95617	50.73	0.726	rgb(225, 78, 80)	1.9966	None
Sp2	Zfp592	0.95617	50.73	0.729	rgb(225, 78, 79)	1.9966	None
Zfp35	Zscan21	0.95617	50.73	0.725	rgb(225, 78, 80)	1.9966	2,2
Hif1a	Hook2	0.95304	50.72	0.721	rgb(225, 79, 81)	1.9964	None
Hsf1	Smyd5	0.95304	50.72	0.718	rgb(225, 80, 81)	1.9964	None
Irf1	Tgtp2	0.95304	50.72	0.717	rgb(225, 80, 81)	1.9964	None
Sp3	Cnnm4	0.95304	50.72	0.724	rgb(225, 79, 80)	1.9964	None
Xbp1	Rpl36al	-0.95304	50.72	-7.2E-01	rgb( 61,122,244)	1.9964	None
Elf1	Pde7a	0.94991	50.71	0.707	rgb(225, 82, 83)	1.9962	None
Hsf1	Mtrf1	-0.94991	50.71	-7.1E-01	rgb( 63,123,244)	1.9962	None
Irf1	Gbp5	0.94991	50.71	0.705	rgb(225, 82, 84)	1.9962	None
Irf7	Mx2	0.94991	50.71	0.707	rgb(225, 82, 83)	1.9962	None
Irf7	Oasl2	0.94991	50.71	0.709	rgb(225, 82, 83)	1.9962	2,2
Junb	Hook2	0.94991	50.71	0.707	rgb(225, 82, 83)	1.9962	None
Runx2	Galnt3	0.94991	50.71	0.71	rgb(225, 81, 83)	1.9962	None
Runx2	Gzmb	0.94991	50.71	0.711	rgb(225, 81, 83)	1.9962	None
Sp2	Lrrc28	-0.94991	50.71	-7.1E-01	rgb( 63,123,244)	1.9962	None
Zfp219	Stat4	0.94991	50.71	0.711	rgb(225, 81, 83)	1.9962	None
Zbtb32	P4ha2	0.94991	50.71	0.707	rgb(225, 82, 83)	1.9962	2,2
Zfp429	Zfp874a	0.94991	50.71	0.711	rgb(225, 81, 83)	1.9962	2,2
Zfp629	Ttbk2	0.94991	50.71	0.709	rgb(225, 82, 83)	1.9962	2,2
Zfp787	Ocrl	-0.94991	50.71	-7.1E-01	rgb( 62,123,244)	1.9962	2,2
Atf3	Hdc	0.94678	50.7	0.702	rgb(225, 83, 84)	1.996	2,2
Ets1	Pdcd1	-0.94678	50.7	-7.0E-01	rgb( 65,124,244)	1.996	None
Hsf1	Sf3b3	0.94678	50.7	0.697	rgb(225, 84, 85)	1.996	None
Irf5	Gna15	0.94678	50.7	0.705	rgb(225, 82, 84)	1.996	2,2
Irf7	2010002M12Rik	0.94678	50.7	0.702	rgb(225, 83, 84)	1.996	2,2
Rela	Ifit2	-0.94678	50.7	-7.0E-01	rgb( 65,125,244)	1.996	None
Rxra	Olfm2	0.94678	50.7	0.697	rgb(225, 84, 85)	1.996	None
Sp110	Ly6c1	0.94678	50.7	0.699	rgb(225, 84, 85)	1.996	2,2
Sp2	Crtc1	0.94678	50.7	0.698	rgb(225, 84, 85)	1.996	None
Sp2	Numbl	0.94678	50.7	0.698	rgb(225, 84, 85)	1.996	None
Zfp277	Fam120c	-0.94678	50.7	-7.0E-01	rgb( 65,125,244)	1.996	2,2
Cebpg	Chac1	0.94365	50.69	0.693	rgb(225, 85, 86)	1.9958	2,2
Cebpg	Pck2	0.94365	50.69	0.691	rgb(225, 85, 86)	1.9958	2,2
E2f1	Ddx51	0.94365	50.69	0.693	rgb(225, 85, 86)	1.9958	None
Elk3	Tmem19	0.94365	50.69	0.688	rgb(225, 86, 87)	1.9958	None
Irf2	Gatsl2	0.94365	50.69	0.687	rgb(225, 86, 87)	1.9958	None
Smad3	Socs3	0.94365	50.69	0.69	rgb(225, 85, 87)	1.9958	None
Sp2	Smpd4	0.94365	50.69	0.693	rgb(225, 85, 86)	1.9958	None
Stat4	Pla2g12a	-0.94365	50.69	-6.9E-01	rgb( 67,126,243)	1.9958	None
Zfp263	Gpsm2	-0.94365	50.69	-6.9E-01	rgb( 67,126,243)	1.9958	None
Prdm9	Fyco1	0.94365	50.69	0.685	rgb(225, 86, 87)	1.9958	2,2
Zfp429	Megf8	-0.94365	50.69	-6.9E-01	rgb( 67,126,243)	1.9958	2,2
Zfp52	Mapkbp1	0.94365	50.69	0.687	rgb(225, 86, 87)	1.9958	2,2
Zfp750	1700007K13Rik	0.94365	50.69	0.688	rgb(225, 86, 87)	1.9958	2,2
Egr1	Napb	-0.94052	50.68	-6.8E-01	rgb( 69,127,243)	1.9956	None
Foxn2	Rpusd2	0.94052	50.68	0.676	rgb(224, 88, 89)	1.9956	None
Foxp3	Nt5e	0.94052	50.68	0.681	rgb(224, 87, 88)	1.9956	None
Irf4	Hdac9	-0.94052	50.68	-6.8E-01	rgb( 69,127,243)	1.9956	None
Nr3c1	Bcl11b	0.94052	50.68	0.68	rgb(224, 87, 89)	1.9956	None
Rora	Nt5e	0.94052	50.68	0.677	rgb(224, 88, 89)	1.9956	None
Smad3	Bzw2	-0.94052	50.68	-6.8E-01	rgb( 69,127,243)	1.9956	None
Sp110	Cdkn2d	0.94052	50.68	0.684	rgb(225, 86, 88)	1.9956	2,2
Sp2	Pigc	-0.94052	50.68	-6.8E-01	rgb( 69,127,243)	1.9956	None
Srebf1	Fads2	0.94052	50.68	0.677	rgb(224, 88, 89)	1.9956	2,2
Tead1	Fut7	0.94052	50.68	0.675	rgb(224, 88, 89)	1.9956	2,2
Yy2	Zfp408	0.94052	50.68	0.677	rgb(224, 88, 89)	1.9956	None
Zbtb7b	Atcay	0.94052	50.68	0.683	rgb(225, 86, 88)	1.9956	None
Zfp182	Tlcd2	-0.94052	50.68	-6.8E-01	rgb( 69,127,243)	1.9956	None
C030039L03Rik	Muc2	0.94052	50.68	0.677	rgb(224, 88, 89)	1.9956	2,2
Hes6	Galk1	0.94052	50.68	0.676	rgb(224, 88, 89)	1.9956	2,2
Tet2	Atad2b	0.94052	50.68	0.681	rgb(224, 87, 88)	1.9956	2,2
Egr1	Egr2	0.93739	50.67	0.67	rgb(224, 89, 90)	1.9954	None
Ets1	Fam102a	0.93739	50.67	0.668	rgb(224, 89, 91)	1.9954	None
Irf1	Gbp6	0.93739	50.67	0.67	rgb(224, 89, 90)	1.9954	2,2
Irf4	Tmem154	0.93739	50.67	0.674	rgb(224, 88, 90)	1.9954	None
Mxi1	Aen	-0.93739	50.67	-6.7E-01	rgb( 72,129,242)	1.9954	None
Nfatc2	Mndal	-0.93739	50.67	-6.7E-01	rgb( 71,128,242)	1.9954	None
Nr1d1	Galnt12	0.93739	50.67	0.67	rgb(224, 89, 90)	1.9954	None
Nr4a1	Nr4a3	0.93739	50.67	0.669	rgb(224, 89, 91)	1.9954	2,2
Sp2	Hist3h2a	-0.93739	50.67	-6.7E-01	rgb( 71,128,243)	1.9954	None
Sp2	Pacs1	0.93739	50.67	0.671	rgb(224, 89, 90)	1.9954	None
Sp2	Robo3	-0.93739	50.67	-6.7E-01	rgb( 72,129,242)	1.9954	None
Sp4	Zc3h6	0.93739	50.67	0.666	rgb(224, 90, 91)	1.9954	None
Srebf1	Hmgcr	0.93739	50.67	0.669	rgb(224, 89, 91)	1.9954	None
Stat4	Cyp39a1	0.93739	50.67	0.675	rgb(224, 88, 89)	1.9954	None
Tcf3	Mllt6	0.93739	50.67	0.667	rgb(224, 90, 91)	1.9954	None
Yy2	Fancm	0.93739	50.67	0.669	rgb(224, 89, 91)	1.9954	None
Zhx2	Ctnnd1	-0.93739	50.67	-6.7E-01	rgb( 71,128,243)	1.9954	2,2
Bhlhe40	Etv6	0.93426	50.66	0.657	rgb(224, 91, 93)	1.9952	None
Cebpg	Psph	0.93426	50.66	0.661	rgb(224, 91, 92)	1.9952	2,2
Creb3l1	Mapre3	0.93426	50.66	0.662	rgb(224, 91, 92)	1.9952	None
E2f4	Lrrc59	0.93426	50.66	0.659	rgb(224, 91, 93)	1.9952	None
Elf1	Rtn4	0.93426	50.66	0.657	rgb(224, 91, 93)	1.9952	None
Elf1	Slain1	0.93426	50.66	0.658	rgb(224, 91, 93)	1.9952	None
Ets1	Sash3	0.93426	50.66	0.664	rgb(224, 90, 91)	1.9952	None
Hsf1	Ascc1	-0.93426	50.66	-6.6E-01	rgb( 73,129,242)	1.9952	None
Hsf1	Rwdd2a	-0.93426	50.66	-6.6E-01	rgb( 74,130,242)	1.9952	None
Irf1	Fam26f	0.93426	50.66	0.664	rgb(224, 90, 91)	1.9952	None
Irf7	Ifit1	0.93426	50.66	0.66	rgb(224, 91, 92)	1.9952	None
Irf8	Tbx21	0.93426	50.66	0.658	rgb(224, 91, 93)	1.9952	2,2
Jdp2	Pck2	0.93426	50.66	0.661	rgb(224, 91, 92)	1.9952	2,2
Jund	Prr7	0.93426	50.66	0.658	rgb(224, 91, 93)	1.9952	None
Mybl1	Anln	0.93426	50.66	0.657	rgb(224, 91, 93)	1.9952	None
Mybl1	Gen1	0.93426	50.66	0.664	rgb(224, 90, 91)	1.9952	2,2
Nfkb1	Mbp	0.93426	50.66	0.663	rgb(224, 90, 92)	1.9952	None
Nfkb2	Rel	0.93426	50.66	0.662	rgb(224, 91, 92)	1.9952	None
Plagl1	Cd180	0.93426	50.66	0.658	rgb(224, 91, 93)	1.9952	2,2
Prrx1	Cav1	0.93426	50.66	0.655	rgb(224, 92, 93)	1.9952	2,2
Rest	Rbm15	0.93426	50.66	0.664	rgb(224, 90, 92)	1.9952	None
Rora	Gpr68	0.93426	50.66	0.657	rgb(224, 92, 93)	1.9952	None
Sp2	BC026585	-0.93426	50.66	-6.6E-01	rgb( 74,130,242)	1.9952	None
Sp3	Vdac1	-0.93426	50.66	-6.6E-01	rgb( 74,130,242)	1.9952	None
Sp4	Smpd4	-0.93426	50.66	-6.6E-01	rgb( 74,130,242)	1.9952	None
Sp4	Thoc3	-0.93426	50.66	-6.6E-01	rgb( 74,130,242)	1.9952	2,2
Sp4	Tmem163	0.93426	50.66	0.664	rgb(224, 90, 91)	1.9952	None
Tcf3	Wrnip1	0.93426	50.66	0.661	rgb(224, 91, 92)	1.9952	None
Yy2	Slfn3	0.93426	50.66	0.664	rgb(224, 90, 92)	1.9952	None
Zbtb7a	Ptk7	-0.93426	50.66	-6.6E-01	rgb( 73,129,242)	1.9952	None
Zfp281	Ypel2	0.93426	50.66	0.655	rgb(224, 92, 93)	1.9952	None
Mxd3	Cdc25b	0.93426	50.66	0.658	rgb(224, 91, 93)	1.9952	2,2
Zfp385a	Eng	0.93426	50.66	0.659	rgb(224, 91, 92)	1.9952	2,2
Atf3	Ankrd13c	0.93113	50.65	0.65	rgb(224, 93, 94)	1.995	None
Atf3	Gfi1	0.93113	50.65	0.645	rgb(224, 94, 95)	1.995	None
Bhlhe40	Gfod1	0.93113	50.65	0.652	rgb(224, 93, 94)	1.995	None
Cux1	Ss18	0.93113	50.65	0.651	rgb(224, 93, 94)	1.995	2,2
Ebf1	Bend3	-0.93113	50.65	-6.5E-01	rgb( 77,132,242)	1.995	None
Foxp2	Kndc1	0.93113	50.65	0.647	rgb(224, 93, 95)	1.995	None
Hsf1	Guca1a	-0.93113	50.65	-6.5E-01	rgb( 77,132,242)	1.995	None
Irf1	Gbp7	0.93113	50.65	0.654	rgb(224, 92, 93)	1.995	None
Irf1	Parp9	0.93113	50.65	0.653	rgb(224, 92, 94)	1.995	None
Irf2	Gimap7	0.93113	50.65	0.646	rgb(224, 94, 95)	1.995	None
Irf4	Abcd3	-0.93113	50.65	-6.5E-01	rgb( 76,131,242)	1.995	None
Irf5	Mnda	0.93113	50.65	0.65	rgb(224, 93, 94)	1.995	None
Jun	Stat5b	0.93113	50.65	0.652	rgb(224, 93, 94)	1.995	None
Nfat5	Pten	0.93113	50.65	0.652	rgb(224, 93, 94)	1.995	None
Nr3c1	Tubb6	-0.93113	50.65	-6.5E-01	rgb( 77,132,242)	1.995	None
Rara	Ifih1	-0.93113	50.65	-6.5E-01	rgb( 76,132,242)	1.995	None
Rfx1	Dyx1c1	-0.93113	50.65	-6.5E-01	rgb( 77,132,242)	1.995	None
Sp2	Pten	-0.93113	50.65	-6.5E-01	rgb( 76,131,242)	1.995	None
Sp2	Urb1	0.93113	50.65	0.648	rgb(224, 93, 95)	1.995	None
Sp4	Ptpn2	0.93113	50.65	0.654	rgb(224, 92, 93)	1.995	None
Srebf1	Ptprcap	-0.93113	50.65	-6.5E-01	rgb( 75,131,242)	1.995	None
Thap1	Dffb	0.93113	50.65	0.649	rgb(224, 93, 94)	1.995	None
Vax2	Il17re	0.93113	50.65	0.65	rgb(224, 93, 94)	1.995	2,2
Zbtb7a	Sec14l1	0.93113	50.65	0.65	rgb(224, 93, 94)	1.995	None
Mxd4	Lgals3	0.93113	50.65	0.649	rgb(224, 93, 94)	1.995	2,2
Sgsm2	Tert	0.93113	50.65	0.648	rgb(224, 93, 94)	1.995	2,2
Whsc1	Rfwd3	0.93113	50.65	0.652	rgb(224, 93, 94)	1.995	2,2
Zfp516	B4galnt4	0.93113	50.65	0.652	rgb(224, 93, 94)	1.995	2,2
Batf3	Gab2	0.92799	50.64	0.644	rgb(224, 94, 95)	1.9948	None
Creb3l2	Syn1	0.92799	50.64	0.637	rgb(224, 95, 97)	1.9948	2,2
E2f1	Utrn	-0.92799	50.64	-6.4E-01	rgb( 79,133,241)	1.9948	None
Ets1	Me2	0.92799	50.64	0.638	rgb(224, 95, 96)	1.9948	None
Fos	Hexim1	0.92799	50.64	0.641	rgb(224, 95, 96)	1.9948	None
Fosl2	Tbc1d30	0.92799	50.64	0.636	rgb(224, 95, 97)	1.9948	None
Gata3	Ipmk	-0.92799	50.64	-6.4E-01	rgb( 78,133,241)	1.9948	None
Hsf1	Pafah1b3	-0.92799	50.64	-6.4E-01	rgb( 77,132,241)	1.9948	None
Irf1	Gbp2	0.92799	50.64	0.641	rgb(224, 95, 96)	1.9948	None
Irf4	Atp8b4	-0.92799	50.64	-6.4E-01	rgb( 77,132,241)	1.9948	None
Irf4	Cd44	-0.92799	50.64	-6.4E-01	rgb( 79,133,241)	1.9948	None
Irf4	Peli2	0.92799	50.64	0.643	rgb(224, 94, 95)	1.9948	None
Irf5	Cdkl5	0.92799	50.64	0.637	rgb(224, 95, 97)	1.9948	None
Irf5	Unc93b1	0.92799	50.64	0.635	rgb(224, 96, 97)	1.9948	2,2
Irf7	Mx1	0.92799	50.64	0.639	rgb(224, 95, 96)	1.9948	2,2
Irf7	Pydc4	0.92799	50.64	0.636	rgb(224, 96, 97)	1.9948	2,2
Jund	Socs1	0.92799	50.64	0.639	rgb(224, 95, 96)	1.9948	None
Klf13	Hk1	0.92799	50.64	0.642	rgb(224, 94, 96)	1.9948	None
Maf	Ctla2a	0.92799	50.64	0.641	rgb(224, 94, 96)	1.9948	None
Nfat5	Pde6d	0.92799	50.64	0.637	rgb(224, 95, 97)	1.9948	None
Rarg	Tacc1	0.92799	50.64	0.636	rgb(224, 96, 97)	1.9948	None
Rbpj	Nfil3	0.92799	50.64	0.643	rgb(224, 94, 95)	1.9948	2,2
Rela	Ppic	-0.92799	50.64	-6.4E-01	rgb( 78,132,241)	1.9948	None
Relb	Igtp	-0.92799	50.64	-6.4E-01	rgb( 79,133,241)	1.9948	None
Rxra	Fgf2	0.92799	50.64	0.639	rgb(224, 95, 96)	1.9948	None
Rxra	Myo18a	0.92799	50.64	0.643	rgb(224, 94, 96)	1.9948	None
Sp110	Bcl2a1b	0.92799	50.64	0.637	rgb(224, 95, 97)	1.9948	2,2
Sp2	2310022B05Rik	0.92799	50.64	0.635	rgb(224, 96, 97)	1.9948	None
Sp2	Arhgap33	0.92799	50.64	0.641	rgb(224, 95, 96)	1.9948	None
Sp4	Gart	-0.92799	50.64	-6.4E-01	rgb( 78,133,241)	1.9948	None
Sp4	Nrf1	-0.92799	50.64	-6.4E-01	rgb( 78,132,241)	1.9948	None
Srebf1	Mical1	0.92799	50.64	0.64	rgb(224, 95, 96)	1.9948	None
Vax2	Dab2	0.92799	50.64	0.644	rgb(224, 94, 95)	1.9948	2,2
Yy2	Mtx3	0.92799	50.64	0.643	rgb(224, 94, 96)	1.9948	None
Zbtb7a	Adap1	0.92799	50.64	0.64	rgb(224, 95, 96)	1.9948	None
Zfp385a	Lrrc28	0.92799	50.64	0.643	rgb(224, 94, 95)	1.9948	2,2
Zfp385a	Pmm1	0.92799	50.64	0.639	rgb(224, 95, 96)	1.9948	2,2
Zfp629	Hemgn	0.92799	50.64	0.641	rgb(224, 95, 96)	1.9948	2,2
Arid5a	Olfm2	0.92486	50.63	0.633	rgb(224, 96, 97)	1.9946	None
Atf5	Slc3a2	0.92486	50.63	0.629	rgb(224, 97, 98)	1.9946	None
Cebpg	Slc7a3	0.92486	50.63	0.634	rgb(224, 96, 97)	1.9946	2,2
Crem	Vps37b	0.92486	50.63	0.631	rgb(224, 97, 98)	1.9946	None
Elf1	Dars2	0.92486	50.63	0.629	rgb(224, 97, 98)	1.9946	None
Epas1	Gsn	0.92486	50.63	0.625	rgb(224, 98, 99)	1.9946	2,2
Ets1	Pdcd1lg2	-0.92486	50.63	-6.3E-01	rgb( 81,134,241)	1.9946	None
Foxs1	Vax2	0.92486	50.63	0.63	rgb(224, 97, 98)	1.9946	2,2
Hic1	1700034H15Rik	-0.92486	50.63	-6.3E-01	rgb( 80,134,241)	1.9946	None
Irf2	Ctla4	-0.92486	50.63	-6.3E-01	rgb( 81,134,241)	1.9946	None
Irf2	Ms4a6c	0.92486	50.63	0.634	rgb(224, 96, 97)	1.9946	None
Irf2	Rbms2	0.92486	50.63	0.632	rgb(224, 96, 98)	1.9946	None
Klf10	Rara	0.92486	50.63	0.627	rgb(224, 97, 99)	1.9946	None
Klf3	Itga4	0.92486	50.63	0.633	rgb(224, 96, 97)	1.9946	None
Mef2b	Mapk13	0.92486	50.63	0.63	rgb(224, 97, 98)	1.9946	2,2
Mxi1	Ppp1r13l	0.92486	50.63	0.634	rgb(224, 96, 97)	1.9946	None
Nfkb1	Ptprc	0.92486	50.63	0.634	rgb(224, 96, 97)	1.9946	None
Nr2f6	Cd2	-0.92486	50.63	-6.3E-01	rgb( 80,134,241)	1.9946	None
Nr4a3	Nr4a1	0.92486	50.63	0.63	rgb(224, 97, 98)	1.9946	2,2
Patz1	Dusp6	0.92486	50.63	0.634	rgb(224, 96, 97)	1.9946	None
Rxra	Trpm6	0.92486	50.63	0.627	rgb(224, 97, 99)	1.9946	None
Smad4	B4galt2	0.92486	50.63	0.628	rgb(224, 97, 98)	1.9946	None
Smad4	Dlg2	-0.92486	50.63	-6.3E-01	rgb( 80,134,241)	1.9946	None
Sp2	Gm12942	-0.92486	50.63	-6.3E-01	rgb( 79,133,241)	1.9946	None
Sp2	Zfp318	0.92486	50.63	0.629	rgb(224, 97, 98)	1.9946	None
Sp4	Cnnm3	-0.92486	50.63	-6.3E-01	rgb( 79,133,241)	1.9946	None
Sp4	Plaur	-0.92486	50.63	-6.3E-01	rgb( 80,134,241)	1.9946	None
Sp4	Smg5	-0.92486	50.63	-6.3E-01	rgb( 81,134,241)	1.9946	None
Srebf1	Tmc6	0.92486	50.63	0.628	rgb(224, 97, 98)	1.9946	None
Srf	Zadh2	-0.92486	50.63	-6.3E-01	rgb( 81,134,241)	1.9946	None
Stat4	Tnnt1	0.92486	50.63	0.626	rgb(224, 97, 99)	1.9946	None
Twist1	Adap1	-0.92486	50.63	-6.3E-01	rgb( 81,134,241)	1.9946	None
Xbp1	9930014A18Rik	-0.92486	50.63	-6.3E-01	rgb( 80,134,241)	1.9946	None
Xbp1	Gpatch4	-0.92486	50.63	-6.3E-01	rgb( 80,134,241)	1.9946	2,2
Yy2	B3gnt8	-0.92486	50.63	-6.3E-01	rgb( 80,134,241)	1.9946	None
Zfx	Acin1	-0.92486	50.63	-6.3E-01	rgb( 81,134,241)	1.9946	None
Zfp429	Apold1	-0.92486	50.63	-6.3E-01	rgb( 79,133,241)	1.9946	2,2
Zfp629	Dnmt3b	0.92486	50.63	0.627	rgb(224, 97, 98)	1.9946	2,2
Ahrr	Cyp1b1	0.92173	50.62	0.623	rgb(224, 98, 99)	1.9944	2,2
Bhlhe40	Ndrg2	0.92173	50.62	0.621	rgb(224, 98,100)	1.9944	None
Egr1	Inpp5b	-0.92173	50.62	-6.2E-01	rgb( 83,136,240)	1.9944	None
Elf1	Stat4	0.92173	50.62	0.619	rgb(224, 99,100)	1.9944	None
Etv4	Dusp9	0.92173	50.62	0.619	rgb(224, 99,100)	1.9944	2,2
Fli1	Slc9a8	-0.92173	50.62	-6.2E-01	rgb( 82,135,241)	1.9944	None
Fos	Ifi27l2a	0.92173	50.62	0.616	rgb(224, 99,100)	1.9944	None
Foxo3	Map3k1	0.92173	50.62	0.625	rgb(224, 98, 99)	1.9944	None
Hsf1	Elovl7	-0.92173	50.62	-6.2E-01	rgb( 83,135,240)	1.9944	None
Ikzf2	Pdcd1	0.92173	50.62	0.62	rgb(224, 99,100)	1.9944	None
Irf4	Abcb9	-0.92173	50.62	-6.2E-01	rgb( 82,135,241)	1.9944	2,2
Irf4	Crtam	-0.92173	50.62	-6.2E-01	rgb( 82,135,241)	1.9944	2,2
Irf7	Oas1b	0.92173	50.62	0.621	rgb(224, 98,100)	1.9944	None
Irf7	Tapbp	0.92173	50.62	0.618	rgb(224, 99,100)	1.9944	None
Klf3	Atp2b4	-0.92173	50.62	-6.2E-01	rgb( 83,136,240)	1.9944	None
Lef1	Slc1a4	-0.92173	50.62	-6.2E-01	rgb( 83,136,240)	1.9944	None
Myb	B4galnt1	0.92173	50.62	0.622	rgb(224, 98,100)	1.9944	2,2
Nfkb1	Themis	-0.92173	50.62	-6.2E-01	rgb( 82,135,241)	1.9944	None
Nr3c1	Cox17	-0.92173	50.62	-6.2E-01	rgb( 82,135,241)	1.9944	None
Rela	Kdelc1	-0.92173	50.62	-6.2E-01	rgb( 82,135,241)	1.9944	None
Rfx3	Dyx1c1	0.92173	50.62	0.624	rgb(224, 98, 99)	1.9944	None
Six5	Dlg4	0.92173	50.62	0.624	rgb(224, 98, 99)	1.9944	None
Smad3	Ifi27l2a	-0.92173	50.62	-6.2E-01	rgb( 82,135,241)	1.9944	None
Sox5	Tbc1d30	-0.92173	50.62	-6.2E-01	rgb( 83,136,240)	1.9944	None
Sp2	Dcakd	0.92173	50.62	0.618	rgb(224, 99,100)	1.9944	None
Sp2	Dok4	-0.92173	50.62	-6.2E-01	rgb( 82,135,241)	1.9944	None
Sp2	Sh2b1	0.92173	50.62	0.617	rgb(224, 99,100)	1.9944	None
Sp4	Sorcs2	0.92173	50.62	0.616	rgb(224, 99,101)	1.9944	None
Sp6	Marcks	0.92173	50.62	0.615	rgb(224, 99,101)	1.9944	None
Stat1	Slain1	0.92173	50.62	0.617	rgb(224, 99,100)	1.9944	None
Tcf12	Pafah1b3	-0.92173	50.62	-6.2E-01	rgb( 84,136,240)	1.9944	2,2
Thap1	Cenpw	0.92173	50.62	0.615	rgb(224, 99,101)	1.9944	2,2
Vax2	Ppp1r14c	0.92173	50.62	0.618	rgb(224, 99,100)	1.9944	2,2
Zfp263	Sema6b	-0.92173	50.62	-6.2E-01	rgb( 83,136,240)	1.9944	None
Zfp385a	Zmat3	0.92173	50.62	0.616	rgb(224, 99,101)	1.9944	2,2
Zfp787	Zfp668	0.92173	50.62	0.617	rgb(224, 99,100)	1.9944	2,2
Zfp960	Ifi204	0.92173	50.62	0.623	rgb(224, 98, 99)	1.9944	2,2
Atf6	P2ry2	0.9186	50.61	0.611	rgb(224,100,102)	1.9942	2,2
Deaf1	Acin1	0.9186	50.61	0.613	rgb(224,100,101)	1.9942	None
E2f1	Anln	0.9186	50.61	0.607	rgb(224,101,102)	1.9942	None
E2f1	Wee1	0.9186	50.61	0.607	rgb(224,101,102)	1.9942	None
