TF	Target	SignedQuantile	NonzeroSubsamples(Stability)	pCorr	stroke	stroke-width	stroke-dasharray
Hif1a	Egln1	1	50.9	0.899	rgb(227, 45, 47)	2	None
Hif1a	Pgm2	0.99766	50.87	0.872	rgb(227, 51, 52)	1.9994	None
Hif1a	Ero1l	0.99533	50.86	0.859	rgb(226, 53, 55)	1.9992	None
Hif1a	Bnip3	0.99299	50.82	0.823	rgb(226, 60, 61)	1.9984	None
Hif1a	Arrb1	0.99066	50.81	0.809	rgb(226, 63, 64)	1.9982	None
Hif1a	Hk1	0.99066	50.81	0.813	rgb(226, 62, 63)	1.9982	None
Hif1a	Jmjd6	0.99066	50.81	0.815	rgb(226, 61, 63)	1.9982	None
Hif1a	H2-Ab1	0.98832	50.8	0.801	rgb(226, 64, 66)	1.998	2,2
Hif1a	Slc2a1	0.98832	50.8	0.801	rgb(226, 64, 66)	1.998	2,2
Hif1a	Ppme1	0.98599	50.79	0.787	rgb(226, 67, 68)	1.9978	None
Hif1a	Mboat2	0.98365	50.78	0.78	rgb(226, 68, 70)	1.9976	2,2
E2f4	Mxd3	0.98132	50.75	0.746	rgb(225, 75, 76)	1.997	None
Stat3	Atp2b4	0.98132	50.75	0.751	rgb(225, 74, 75)	1.997	None
Hif1a	Smtnl2	0.97898	50.74	0.744	rgb(225, 75, 76)	1.9968	2,2
Gm14420	Cdkn2d	0.97898	50.74	0.742	rgb(225, 75, 77)	1.9968	2,2
Zfp367	Dtl	0.97898	50.74	0.742	rgb(225, 75, 77)	1.9968	2,2
Hif1a	Aldoa	0.97665	50.73	0.731	rgb(225, 77, 79)	1.9966	2,2
Hif1a	Bcar1	0.97665	50.73	0.735	rgb(225, 77, 78)	1.9966	2,2
Hif1a	Narf	0.97665	50.73	0.735	rgb(225, 77, 78)	1.9966	None
Hif1a	3110057O12Rik	0.97431	50.72	0.72	rgb(225, 79, 81)	1.9964	2,2
Stat1	Parp9	0.97431	50.72	0.722	rgb(225, 79, 81)	1.9964	2,2
Hif1a	Fzd7	0.97198	50.71	0.713	rgb(225, 81, 82)	1.9962	2,2
Hif1a	P4hb	0.97198	50.71	0.707	rgb(225, 82, 83)	1.9962	2,2
Hif1a	Slc2a3	0.97198	50.71	0.705	rgb(225, 82, 84)	1.9962	2,2
Rest	Dlgap3	0.97198	50.71	0.707	rgb(225, 82, 83)	1.9962	None
Hif1a	Agl	0.96964	50.7	0.698	rgb(225, 84, 85)	1.996	2,2
Hif1a	Aldoc	0.96964	50.7	0.702	rgb(225, 83, 84)	1.996	2,2
Srebf1	4932438H23Rik	0.96964	50.7	0.699	rgb(225, 83, 85)	1.996	None
Zfp367	Exo1	0.96964	50.7	0.698	rgb(225, 84, 85)	1.996	2,2
Bhlhe40	Zfp820	-0.96731	50.69	-6.9E-01	rgb( 68,127,243)	1.9958	None
Hif1a	2310022B05Rik	0.96731	50.69	0.687	rgb(225, 86, 87)	1.9958	2,2
Jdp2	Lrrc24	0.96731	50.69	0.687	rgb(225, 86, 87)	1.9958	None
Stat3	Tnip2	0.96731	50.69	0.693	rgb(225, 85, 86)	1.9958	None
Cxxc5	Nod1	0.96731	50.69	0.686	rgb(225, 86, 87)	1.9958	2,2
Zbed3	Zkscan17	0.96731	50.69	0.685	rgb(225, 86, 87)	1.9958	2,2
Zfp385a	Zmat3	0.96731	50.69	0.686	rgb(225, 86, 87)	1.9958	2,2
Ascl2	Itga4	0.96497	50.68	0.681	rgb(224, 87, 88)	1.9956	None
Dmrta2	Eps8	0.96497	50.68	0.681	rgb(224, 87, 88)	1.9956	None
Etv6	Rpp14	0.96497	50.68	0.684	rgb(225, 86, 88)	1.9956	None
Hif1a	Atp7b	0.96497	50.68	0.68	rgb(224, 87, 88)	1.9956	2,2
Hif1a	Rab39	0.96497	50.68	0.682	rgb(224, 87, 88)	1.9956	None
Hif1a	Sav1	0.96497	50.68	0.684	rgb(225, 86, 88)	1.9956	2,2
Irf9	Parp9	0.96497	50.68	0.676	rgb(224, 88, 89)	1.9956	None
Stat1	Dtx3l	0.96497	50.68	0.676	rgb(224, 88, 89)	1.9956	None
Sgsm2	Tert	0.96497	50.68	0.684	rgb(225, 86, 88)	1.9956	2,2
Zfp429	Megf8	-0.96497	50.68	-6.8E-01	rgb( 70,127,243)	1.9956	2,2
Zfp536	Tmem37	0.96497	50.68	0.681	rgb(224, 87, 88)	1.9956	2,2
Egr1	Pgrmc1	0.96264	50.67	0.67	rgb(224, 89, 90)	1.9954	None
Hif1a	Pafah1b3	0.96264	50.67	0.67	rgb(224, 89, 90)	1.9954	2,2
Irf8	Serpinb9	0.96264	50.67	0.672	rgb(224, 89, 90)	1.9954	None
Stat1	Igtp	0.96264	50.67	0.674	rgb(224, 88, 90)	1.9954	2,2
Tet1	Zfp9	0.96264	50.67	0.667	rgb(224, 90, 91)	1.9954	None
Fbxl19	Fth1	-0.96264	50.67	-6.7E-01	rgb( 72,129,242)	1.9954	2,2
E2f4	Wdr76	0.9603	50.66	0.662	rgb(224, 91, 92)	1.9952	2,2
Etv5	Ccdc63	0.9603	50.66	0.663	rgb(224, 90, 92)	1.9952	None
Hif1a	1190002N15Rik	0.9603	50.66	0.657	rgb(224, 92, 93)	1.9952	None
Hif1a	Fam71f2	0.9603	50.66	0.658	rgb(224, 91, 93)	1.9952	None
Smad3	Ctla2b	0.9603	50.66	0.657	rgb(224, 92, 93)	1.9952	None
Srebf1	Lgr4	0.9603	50.66	0.655	rgb(224, 92, 93)	1.9952	None
Zscan10	Exosc8	0.9603	50.66	0.662	rgb(224, 91, 92)	1.9952	None
C030039L03Rik	Gapdhs	0.9603	50.66	0.656	rgb(224, 92, 93)	1.9952	2,2
Csrnp1	Mxd1	0.9603	50.66	0.663	rgb(224, 90, 92)	1.9952	2,2
Litaf	Tfpi	-0.9603	50.66	-6.6E-01	rgb( 75,130,242)	1.9952	2,2
Egr4	Heg1	0.95797	50.65	0.648	rgb(224, 93, 95)	1.995	None
Gabpa	Pfas	0.95797	50.65	0.648	rgb(224, 93, 94)	1.995	None
Stat1	Tbkbp1	0.95797	50.65	0.647	rgb(224, 93, 95)	1.995	None
Stat3	Sbno2	0.95797	50.65	0.654	rgb(224, 92, 93)	1.995	None
Mxd1	Csrnp1	0.95797	50.65	0.646	rgb(224, 94, 95)	1.995	2,2
Plscr1	Asns	0.95797	50.65	0.655	rgb(224, 92, 93)	1.995	2,2
Sgsm2	Dlg3	0.95797	50.65	0.646	rgb(224, 94, 95)	1.995	2,2
Tal2	Tmem38b	0.95797	50.65	0.646	rgb(224, 94, 95)	1.995	2,2
Zfp280b	Wisp1	0.95797	50.65	0.647	rgb(224, 93, 95)	1.995	2,2
Zfp385a	Eng	0.95797	50.65	0.646	rgb(224, 94, 95)	1.995	2,2
Zfp536	Tekt2	0.95797	50.65	0.646	rgb(224, 94, 95)	1.995	2,2
Zfp787	Ocrl	-0.95797	50.65	-6.5E-01	rgb( 75,131,242)	1.995	2,2
Foxf2	Rtn4	0.95563	50.64	0.639	rgb(224, 95, 96)	1.9948	None
Hif1a	Cep170	0.95563	50.64	0.642	rgb(224, 94, 96)	1.9948	None
Hif1a	P4ha2	0.95563	50.64	0.635	rgb(224, 96, 97)	1.9948	2,2
Hif1a	Pygl	0.95563	50.64	0.638	rgb(224, 95, 96)	1.9948	2,2
Klf7	Trip10	0.95563	50.64	0.644	rgb(224, 94, 95)	1.9948	None
Nfkb2	Nid2	0.95563	50.64	0.643	rgb(224, 94, 95)	1.9948	2,2
Nr1d1	Il17re	0.95563	50.64	0.637	rgb(224, 95, 97)	1.9948	2,2
Nr1d2	Myh10	-0.95563	50.64	-6.4E-01	rgb( 79,133,241)	1.9948	2,2
Zbtb46	Penk	0.95563	50.64	0.642	rgb(224, 94, 96)	1.9948	2,2
Zfp280c	Rfx7	0.95563	50.64	0.636	rgb(224, 96, 97)	1.9948	2,2
Zfp367	Apitd1	0.95563	50.64	0.639	rgb(224, 95, 96)	1.9948	2,2
E2f1	Phospho1	0.9533	50.63	0.626	rgb(224, 97, 99)	1.9946	None
E2f4	Lrp8	0.9533	50.63	0.629	rgb(224, 97, 98)	1.9946	None
E2f4	Rfwd3	0.9533	50.63	0.634	rgb(224, 96, 97)	1.9946	None
Gabpa	Heatr1	0.9533	50.63	0.626	rgb(224, 97, 99)	1.9946	None
Gabpa	Smyd5	0.9533	50.63	0.633	rgb(224, 96, 97)	1.9946	None
Hif1a	Pgam1	0.9533	50.63	0.625	rgb(224, 98, 99)	1.9946	None
Hif1a	Ppp1r3b	0.9533	50.63	0.633	rgb(224, 96, 97)	1.9946	2,2
Sall4	Fes	0.9533	50.63	0.628	rgb(224, 97, 98)	1.9946	2,2
Srf	Lrrfip1	0.9533	50.63	0.63	rgb(224, 97, 98)	1.9946	None
Tcf7l1	Eea1	0.9533	50.63	0.632	rgb(224, 96, 98)	1.9946	None
Thap1	Bcar1	-0.9533	50.63	-6.3E-01	rgb( 80,134,241)	1.9946	None
Foxp1	Dgat1	-0.9533	50.63	-6.3E-01	rgb( 80,134,241)	1.9946	2,2
Lyl1	Lix1l	0.9533	50.63	0.632	rgb(224, 96, 97)	1.9946	2,2
Zfp318	Adora2b	-0.9533	50.63	-6.3E-01	rgb( 79,133,241)	1.9946	2,2
Zfp944	L1cam	0.9533	50.63	0.631	rgb(224, 96, 98)	1.9946	2,2
Hmga1	9430020K01Rik	0.9533	50.63	0.804	rgb(226, 63, 65)	1.9946	2,2
E2f4	E2f7	0.95096	50.62	0.619	rgb(224, 99,100)	1.9944	2,2
Elf1	Ppcdc	0.95096	50.62	0.617	rgb(224, 99,100)	1.9944	None
Gabpa	Zfp568	0.95096	50.62	0.615	rgb(224, 99,101)	1.9944	None
Irf9	Irf7	0.95096	50.62	0.624	rgb(224, 98, 99)	1.9944	2,2
Nhlh1	Trib2	0.95096	50.62	0.621	rgb(224, 98,100)	1.9944	None
Runx3	Dnajc6	0.95096	50.62	0.622	rgb(224, 98, 99)	1.9944	None
Smad3	Ctla2a	0.95096	50.62	0.623	rgb(224, 98, 99)	1.9944	None
Stat3	Bcl3	0.95096	50.62	0.624	rgb(224, 98, 99)	1.9944	None
Zfx	Nudt8	-0.95096	50.62	-6.2E-01	rgb( 83,135,241)	1.9944	None
Scmh1	Rbms2	0.95096	50.62	0.619	rgb(224, 99,100)	1.9944	2,2
Zeb2	Ptger2	0.95096	50.62	0.623	rgb(224, 98, 99)	1.9944	2,2
Zfp329	A230072C01Rik	0.95096	50.62	0.616	rgb(224, 99,101)	1.9944	2,2
Zkscan17	Cs	0.95096	50.62	0.618	rgb(224, 99,100)	1.9944	2,2
Bbx	Tiparp	0.94863	50.61	0.611	rgb(224,100,101)	1.9942	None
Egr1	Trpm6	0.94863	50.61	0.612	rgb(224,100,101)	1.9942	None
Egr2	Dzip1	0.94863	50.61	0.608	rgb(224,101,102)	1.9942	None
Fos	H2-DMb1	0.94863	50.61	0.606	rgb(224,101,102)	1.9942	None
Fosl1	Sec14l1	0.94863	50.61	0.61	rgb(224,101,102)	1.9942	2,2
Hey1	Zfp318	0.94863	50.61	0.614	rgb(224,100,101)	1.9942	None
Klf5	Mapkapk2	0.94863	50.61	0.614	rgb(224,100,101)	1.9942	None
Mnt	Inpp1	-0.94863	50.61	-6.1E-01	rgb( 84,136,240)	1.9942	None
Myc	Icam5	0.94863	50.61	0.614	rgb(224,100,101)	1.9942	None
Nfia	Dapl1	0.94863	50.61	0.613	rgb(224,100,101)	1.9942	None
Sall4	Sema4d	0.94863	50.61	0.61	rgb(224,100,102)	1.9942	2,2
Smad3	Apol9b	0.94863	50.61	0.606	rgb(224,101,102)	1.9942	2,2
Stat1	Gbp6	0.94863	50.61	0.61	rgb(224,100,102)	1.9942	2,2
Stat1	Treml2	0.94863	50.61	0.608	rgb(224,101,102)	1.9942	None
Csrnp1	Fosl2	0.94863	50.61	0.614	rgb(224,100,101)	1.9942	2,2
Ncoa1	Homez	-0.94863	50.61	-6.1E-01	rgb( 84,136,240)	1.9942	2,2
Satb1	Cd226	-0.94863	50.61	-6.1E-01	rgb( 84,136,240)	1.9942	2,2
Zbed3	Lclat1	0.94863	50.61	0.609	rgb(224,101,102)	1.9942	2,2
Zfp358	Ctsf	0.94863	50.61	0.612	rgb(224,100,101)	1.9942	2,2
Zfp367	Pknox1	-0.94863	50.61	-6.1E-01	rgb( 84,136,240)	1.9942	2,2
Zfp385a	Psrc1	0.94863	50.61	0.606	rgb(224,101,102)	1.9942	2,2
Zfp385a	Zfp365	0.94863	50.61	0.614	rgb(224,100,101)	1.9942	2,2
Zfp9	Pipox	0.94863	50.61	0.613	rgb(224,100,101)	1.9942	2,2
E2f4	Zranb3	0.94629	50.6	0.595	rgb(224,103,105)	1.994	2,2
Esrra	Rbpms	-0.94629	50.6	-6.0E-01	rgb( 86,137,240)	1.994	2,2
Foxk2_Foxp1...	Bbc3	0.94629	50.6	0.596	rgb(224,103,104)	1.994	None
Hey1	Ankrd13c	0.94629	50.6	0.605	rgb(224,102,103)	1.994	None
Hif1a	1700001L05Rik	0.94629	50.6	0.599	rgb(224,103,104)	1.994	2,2
Irf2	Eomes	0.94629	50.6	0.598	rgb(224,103,104)	1.994	2,2
Junb	Extl3	0.94629	50.6	0.604	rgb(224,102,103)	1.994	None
Lhx6	Capg	0.94629	50.6	0.6	rgb(224,102,104)	1.994	None
Nr1d1	Wdr47	0.94629	50.6	0.596	rgb(224,103,104)	1.994	None
Nr2f1	Icam1	-0.94629	50.6	-6.0E-01	rgb( 86,138,240)	1.994	None
Plag1	Uba1	0.94629	50.6	0.599	rgb(224,103,104)	1.994	None
Sall4	Fasl	-0.94629	50.6	-6.0E-01	rgb( 88,138,240)	1.994	2,2
Sall4	Foxp3	0.94629	50.6	0.597	rgb(224,103,104)	1.994	None
Smad3	Dst	0.94629	50.6	0.604	rgb(224,102,103)	1.994	None
Smad3	Kctd14	0.94629	50.6	0.599	rgb(224,103,104)	1.994	2,2
Srf	S100a13	0.94629	50.6	0.595	rgb(224,103,104)	1.994	None
Stat1	Pml	0.94629	50.6	0.599	rgb(224,103,104)	1.994	2,2
Stat5b	Ddr1	0.94629	50.6	0.601	rgb(224,102,103)	1.994	None
Stat5b	Map3k8	0.94629	50.6	0.596	rgb(224,103,104)	1.994	2,2
Zfp300	Maged2	0.94629	50.6	0.599	rgb(224,103,104)	1.994	2,2
Zscan10	Pou2f2	0.94629	50.6	0.596	rgb(224,103,104)	1.994	None
Dpf1	Gipr	0.94629	50.6	0.596	rgb(224,103,104)	1.994	2,2
Hmgb1	AI506816	0.94629	50.6	0.6	rgb(224,102,104)	1.994	2,2
Satb1	Hif1a	0.94629	50.6	0.595	rgb(224,103,105)	1.994	2,2
Zfp277	Tmem35	0.94629	50.6	0.6	rgb(224,102,104)	1.994	2,2
Zfp358	Sorcs2	-0.94629	50.6	-6.0E-01	rgb( 87,138,240)	1.994	2,2
Zfp870	1700030K09Rik	0.94629	50.6	0.602	rgb(224,102,103)	1.994	2,2
Atf2	Cyr61	0.94396	50.59	0.591	rgb(223,104,105)	1.9938	None
Dmrt1	Inpp4a	0.94396	50.59	0.589	rgb(223,104,106)	1.9938	2,2
E2f4	Sesn3	-0.94396	50.59	-5.9E-01	rgb( 90,140,239)	1.9938	None
Egr1	C330018D20Rik	0.94396	50.59	0.588	rgb(223,105,106)	1.9938	None
Etv6	Fbxo18	-0.94396	50.59	-5.9E-01	rgb( 88,139,240)	1.9938	None
Fosl1	Pstpip1	0.94396	50.59	0.593	rgb(224,104,105)	1.9938	None
Foxf2	Ctla2a	-0.94396	50.59	-5.9E-01	rgb( 89,139,239)	1.9938	2,2
Hif1a	Sap30	0.94396	50.59	0.592	rgb(224,104,105)	1.9938	None
Nkx3-1	Cxcr6	0.94396	50.59	0.587	rgb(223,105,106)	1.9938	None
Nr1d2	Stab1	0.94396	50.59	0.594	rgb(224,104,105)	1.9938	None
Rel	Nfkb2	0.94396	50.59	0.592	rgb(224,104,105)	1.9938	None
Rfx3	Sugt1	0.94396	50.59	0.593	rgb(224,104,105)	1.9938	None
Rfx7	Gramd1b	0.94396	50.59	0.591	rgb(224,104,105)	1.9938	None
Rora	Arsb	0.94396	50.59	0.594	rgb(224,104,105)	1.9938	None
Six4	Il20rb	0.94396	50.59	0.588	rgb(223,105,106)	1.9938	None
Smad3	Acsbg1	0.94396	50.59	0.594	rgb(224,104,105)	1.9938	2,2
Sp2	Dkkl1	0.94396	50.59	0.59	rgb(223,104,105)	1.9938	None
Stat3	Cd2	0.94396	50.59	0.588	rgb(223,105,106)	1.9938	None
Stat3	Kdm2b	-0.94396	50.59	-5.9E-01	rgb( 90,140,239)	1.9938	None
Stat3	Timp1	0.94396	50.59	0.589	rgb(223,105,106)	1.9938	2,2
Trp53	Aldh4a1	0.94396	50.59	0.588	rgb(223,105,106)	1.9938	None
Trp53	Ccng1	0.94396	50.59	0.589	rgb(223,104,106)	1.9938	None
Trp73	Ptger3	0.94396	50.59	0.589	rgb(223,104,106)	1.9938	None
Zfp182	Tlcd2	0.94396	50.59	0.591	rgb(224,104,105)	1.9938	None
Klf10	Gca	-0.94396	50.59	-5.9E-01	rgb( 89,139,239)	1.9938	2,2
Klf6	Trp53i13	0.94396	50.59	0.593	rgb(224,104,105)	1.9938	2,2
Sgsm2	Nupr1	-0.94396	50.59	-5.9E-01	rgb( 89,139,239)	1.9938	2,2
Thap3	Dpm3	0.94396	50.59	0.593	rgb(224,104,105)	1.9938	2,2
Zbed6	Zfp445	0.94396	50.59	0.594	rgb(224,104,105)	1.9938	2,2
Zbtb46	Idi2	0.94396	50.59	0.588	rgb(223,105,106)	1.9938	2,2
Zbtb46	Scin	0.94396	50.59	0.587	rgb(223,105,106)	1.9938	2,2
Zbtb46	Serpinb6b	0.94396	50.59	0.588	rgb(223,105,106)	1.9938	2,2
Zfp280b	Gnpda1	0.94396	50.59	0.594	rgb(224,104,105)	1.9938	2,2
Zfp367	Fam111a	0.94396	50.59	0.587	rgb(223,105,106)	1.9938	2,2
Zfp429	Snhg6	0.94396	50.59	0.589	rgb(223,104,106)	1.9938	2,2
Bbx	Pak1	0.94162	50.58	0.577	rgb(223,107,108)	1.9936	2,2
E2f1	Anln	0.94162	50.58	0.577	rgb(223,107,108)	1.9936	None
E2f4	Haus8	0.94162	50.58	0.584	rgb(223,105,107)	1.9936	None
Hbp1	Gpr174	0.94162	50.58	0.583	rgb(223,106,107)	1.9936	2,2
Hif1a	Muc2	0.94162	50.58	0.58	rgb(223,106,107)	1.9936	2,2
Hmx2	Mical1	-0.94162	50.58	-5.8E-01	rgb( 92,141,239)	1.9936	2,2
Irf2	Psme1	0.94162	50.58	0.582	rgb(223,106,107)	1.9936	None
Lin54	Hist1h1b	0.94162	50.58	0.584	rgb(223,105,107)	1.9936	None
Pou6f1	Chn1	0.94162	50.58	0.584	rgb(223,105,107)	1.9936	2,2
Rel	Ergic1	0.94162	50.58	0.584	rgb(223,106,107)	1.9936	None
Smad3	Ss18	0.94162	50.58	0.583	rgb(223,106,107)	1.9936	None
Zfp182	Impa2	-0.94162	50.58	-5.8E-01	rgb( 91,140,239)	1.9936	None
Cxxc5	Mcoln3	0.94162	50.58	0.583	rgb(223,106,107)	1.9936	2,2
Dach2	Tsr2	-0.94162	50.58	-5.8E-01	rgb( 91,140,239)	1.9936	2,2
Kdm5b	Sun1	0.94162	50.58	0.581	rgb(223,106,107)	1.9936	2,2
Ncoa3	Id3	-0.94162	50.58	-5.8E-01	rgb( 91,140,239)	1.9936	2,2
Ncoa3	Snx9	-0.94162	50.58	-5.8E-01	rgb( 91,140,239)	1.9936	2,2
Zeb2	Aqp3	-0.94162	50.58	-5.8E-01	rgb( 91,140,239)	1.9936	2,2
Zfp358	Sh3pxd2b	0.94162	50.58	0.577	rgb(223,107,108)	1.9936	2,2
Zfp385a	Cox6b2	0.94162	50.58	0.584	rgb(223,105,107)	1.9936	2,2
Zfp426	Gpr34	0.94162	50.58	0.584	rgb(223,105,107)	1.9936	2,2
Zfp568	Prodh	0.94162	50.58	0.582	rgb(223,106,107)	1.9936	2,2
Zfp629	Fgfr1	0.94162	50.58	0.577	rgb(223,107,108)	1.9936	2,2
Zfp768	Neo1	0.94162	50.58	0.579	rgb(223,106,108)	1.9936	2,2
Zfp808	Raph1	0.94162	50.58	0.581	rgb(223,106,107)	1.9936	2,2
Zfp827	Susd3	-0.94162	50.58	-5.8E-01	rgb( 91,141,239)	1.9936	2,2
Zfp90	Kcnd1	-0.94162	50.58	-5.8E-01	rgb( 91,141,239)	1.9936	2,2
Zfp956	Map3k14	0.94162	50.58	0.583	rgb(223,106,107)	1.9936	2,2
Lyl1	Spry2	0.94162	50.58	0.804	rgb(226, 63, 65)	1.9936	None
Tal2	Spry2	0.94162	50.58	0.804	rgb(226, 63, 65)	1.9936	None
Bcl11b	Tg	0.93929	50.57	0.566	rgb(223,109,110)	1.9934	None
Bhlhe40	Bmp2k	0.93929	50.57	0.574	rgb(223,107,109)	1.9934	None
Bhlhe40	Znrf1	0.93929	50.57	0.575	rgb(223,107,108)	1.9934	None
Elf1	Cd9	0.93929	50.57	0.572	rgb(223,108,109)	1.9934	None
Ets1	Trib1	-0.93929	50.57	-5.7E-01	rgb( 92,141,239)	1.9934	None
Fosl1	Eno3	-0.93929	50.57	-5.7E-01	rgb( 94,142,239)	1.9934	None
Gabpa	Ascc1	-0.93929	50.57	-5.7E-01	rgb( 94,142,238)	1.9934	None
Hif1a	Sertad1	0.93929	50.57	0.571	rgb(223,108,109)	1.9934	2,2
Hif1a	Wdr54	0.93929	50.57	0.572	rgb(223,108,109)	1.9934	2,2
Lin54	Hist1h1e	0.93929	50.57	0.566	rgb(223,109,110)	1.9934	None
Myc	Dnmt3a	0.93929	50.57	0.569	rgb(223,108,110)	1.9934	None
Nfatc2	S1pr2	0.93929	50.57	0.57	rgb(223,108,109)	1.9934	None
Pou2af1	Cstf2t	0.93929	50.57	0.569	rgb(223,108,109)	1.9934	2,2
Rfx3	Qrich1	-0.93929	50.57	-5.7E-01	rgb( 93,142,239)	1.9934	None
Rora	Xylt2	0.93929	50.57	0.574	rgb(223,107,108)	1.9934	2,2
Rxra	Atp8b1	0.93929	50.57	0.568	rgb(223,108,110)	1.9934	None
Six5	Pgrmc1	-0.93929	50.57	-5.7E-01	rgb( 94,142,239)	1.9934	2,2
Smad3	Celf2	-0.93929	50.57	-5.7E-01	rgb( 93,142,239)	1.9934	None
Sox5	Rgs1	0.93929	50.57	0.566	rgb(223,109,110)	1.9934	None
Sp4	Tmcc2	0.93929	50.57	0.568	rgb(223,108,110)	1.9934	None
Stat2	Mcoln2	0.93929	50.57	0.569	rgb(223,108,109)	1.9934	None
Thra	Fam114a2	-0.93929	50.57	-5.7E-01	rgb( 94,142,238)	1.9934	None
Zfx	Capsl	-0.93929	50.57	-5.7E-01	rgb( 94,142,239)	1.9934	2,2
Aebp1	Hspg2	0.93929	50.57	0.571	rgb(223,108,109)	1.9934	2,2
Casz1	Dusp8	0.93929	50.57	0.565	rgb(223,109,110)	1.9934	2,2
Foxp1	Adam9	-0.93929	50.57	-5.7E-01	rgb( 94,142,239)	1.9934	2,2
Ncoa1	Dcaf17	-0.93929	50.57	-5.7E-01	rgb( 93,141,239)	1.9934	2,2
Satb1	Nkx3-1	0.93929	50.57	0.566	rgb(223,109,110)	1.9934	2,2
Scmh1	Lama5	-0.93929	50.57	-5.7E-01	rgb( 93,142,239)	1.9934	2,2
Thap3	Rps14	0.93929	50.57	0.569	rgb(223,108,109)	1.9934	2,2
Zfp280b	Smpdl3b	0.93929	50.57	0.57	rgb(223,108,109)	1.9934	2,2
Zfp365	Psrc1	0.93929	50.57	0.573	rgb(223,108,109)	1.9934	2,2
Zfp385a	Phlda3	0.93929	50.57	0.57	rgb(223,108,109)	1.9934	2,2
Zfp64	Fbxw2	-0.93929	50.57	-5.7E-01	rgb( 93,142,239)	1.9934	2,2
Zfp777	Acin1	0.93929	50.57	0.57	rgb(223,108,109)	1.9934	2,2
Zfp945	Sh3bp5	0.93929	50.57	0.565	rgb(223,109,110)	1.9934	2,2
Sp6	Itgb8	0.93929	50.57	0.804	rgb(226, 63, 65)	1.9934	None
Erg	Cxcr1	0.93695	50.56	0.555	rgb(223,111,112)	1.9932	None
Foxn2	Furin	-0.93695	50.56	-5.6E-01	rgb( 95,143,238)	1.9932	2,2
Foxo3	Pogz	-0.93695	50.56	-5.6E-01	rgb( 96,144,238)	1.9932	None
Gata3	Tnfrsf25	-0.93695	50.56	-5.6E-01	rgb( 95,143,238)	1.9932	2,2
Hif1a	Fam114a2	0.93695	50.56	0.559	rgb(223,110,111)	1.9932	2,2
Hif1a	Hs3st6	0.93695	50.56	0.556	rgb(223,111,112)	1.9932	2,2
Hif1a	Piga	0.93695	50.56	0.562	rgb(223,110,111)	1.9932	2,2
Hif1a	Plcxd1	0.93695	50.56	0.565	rgb(223,109,110)	1.9932	2,2
Hmg20b	Abcd3	0.93695	50.56	0.559	rgb(223,110,111)	1.9932	None
Irf5	Isg20	0.93695	50.56	0.556	rgb(223,111,112)	1.9932	None
Irf8	Ifih1	0.93695	50.56	0.558	rgb(223,110,112)	1.9932	None
Klf4	Lgals1	0.93695	50.56	0.559	rgb(223,110,111)	1.9932	None
Mafb	Klhl6	0.93695	50.56	0.56	rgb(223,110,111)	1.9932	None
Nr1d2	Il17f	0.93695	50.56	0.564	rgb(223,109,110)	1.9932	None
Nr3c1	Abcb1b	0.93695	50.56	0.564	rgb(223,109,110)	1.9932	None
Rarg	Scrt1	0.93695	50.56	0.559	rgb(223,110,111)	1.9932	None
Rxra	Nrcam	0.93695	50.56	0.564	rgb(223,109,110)	1.9932	2,2
Smad3	Frmd4b	0.93695	50.56	0.557	rgb(223,111,112)	1.9932	None
Sp3	Map3k6	0.93695	50.56	0.556	rgb(223,111,112)	1.9932	None
Trp73	Dsp	0.93695	50.56	0.557	rgb(223,111,112)	1.9932	None
Zfp202	Tcea3	0.93695	50.56	0.557	rgb(223,111,112)	1.9932	2,2
Zfp263	Fundc2	0.93695	50.56	0.559	rgb(223,110,111)	1.9932	None
Ankzf1	3110057O12Rik	0.93695	50.56	0.562	rgb(223,110,111)	1.9932	2,2
C030039L03Rik	Atp7b	0.93695	50.56	0.558	rgb(223,110,111)	1.9932	2,2
Csrnp1	Sgk1	0.93695	50.56	0.556	rgb(223,111,112)	1.9932	2,2
Dpf1	Tead3	0.93695	50.56	0.558	rgb(223,111,112)	1.9932	2,2
Zfp280b	Zfp467	0.93695	50.56	0.559	rgb(223,110,111)	1.9932	2,2
Zfp385a	Ppm1d	0.93695	50.56	0.557	rgb(223,111,112)	1.9932	2,2
Zfp473	Fkrp	-0.93695	50.56	-5.6E-01	rgb( 96,143,238)	1.9932	2,2
Zfp52	Ccnd3	-0.93695	50.56	-5.6E-01	rgb( 95,143,238)	1.9932	2,2
Zfp688	Acad8	0.93695	50.56	0.56	rgb(223,110,111)	1.9932	2,2
Zfp948	Ankrd23	0.93695	50.56	0.561	rgb(223,110,111)	1.9932	2,2
Zfp956	Chka	0.93695	50.56	0.564	rgb(223,109,110)	1.9932	2,2
Zfp960	Spats2	-0.93695	50.56	-5.6E-01	rgb( 95,143,238)	1.9932	2,2
Batf	Lamc1	0.93462	50.55	0.55	rgb(223,112,113)	1.993	None
Bcl6	Fam131b	0.93462	50.55	0.553	rgb(223,111,112)	1.993	None
Bhlhe40	Vrk2	-0.93462	50.55	-5.5E-01	rgb( 97,144,238)	1.993	None
Cebpg	Dbt	-0.93462	50.55	-5.5E-01	rgb( 98,145,238)	1.993	None
Dmrt1	Syne1	0.93462	50.55	0.555	rgb(223,111,112)	1.993	2,2
