TF	Target	SignedQuantile	combStability	combPCorr	stroke	stroke-width	stroke-dasharray
Klf4	Amz2	0.49825	49.04	0.038	rgb(217,210,210)	1.9625	None
Klf7	Amz2	0.91215	50.42	0.424	rgb(222,136,137)	1.9902	None
Hic1	Anxa11	0.92715	50.44	0.438	rgb(222,133,134)	1.9906	None
Klf12	Anxa11	0.71599	50.21	0.215	rgb(219,176,176)	1.986	None
Sp9	Anxa11	0.86486	50.35	0.812	rgb(226, 62, 64)	1.9888	None
Zbtb7a	Anxa11	0.82549	50.33	0.334	rgb(221,153,154)	1.9884	None
Klf4	Anxa2	0.93795	50.43	0.428	rgb(222,135,136)	1.9904	None
Klf7	Anxa2	0.70028	50.19	0.193	rgb(219,180,181)	1.9856	None
Klf4	Aph1b	0.023104	44.15	0.147	rgb(219,189,189)	1.8646	None
Klf7	Aph1b	0.29771	47.07	0.07	rgb(218,204,204)	1.9231	None
Klf8	Aph1b	0.45111	48.25	0.251	rgb(220,169,170)	1.9467	2,2
Sp6	Aph1b	-0.46348	48.28	-2.8E-01	rgb(156,180,228)	1.9473	None
Klf4	Apitd1	0.37304	47.33	0.327	rgb(221,155,155)	1.9283	None
Sp4	Apitd1	-0.75875	50.27	-2.7E-01	rgb(158,181,227)	1.9872	2,2
Zbtb7a	Apitd1	-0.61714	49.36	-3.6E-01	rgb(139,169,231)	1.9689	None
Zscan10	Apitd1	0.9158	50.4	0.396	rgb(221,141,142)	1.9898	None
Klf4	Aplp1	0.76378	50.26	0.261	rgb(220,167,168)	1.987	2,2
Thra	Aplp1	0.75875	50.27	0.265	rgb(220,166,167)	1.9872	2,2
Klf4	Ar	0.65359	50.1	0.095	rgb(218,199,199)	1.9838	None
Sp4	Ar	0.76378	50.26	0.261	rgb(220,167,168)	1.987	None
Sp6	Ar	0.63501	49.42	0.729	rgb(225, 78, 79)	1.9701	2,2
Klf4	Arap3	-0.5746	49.26	-2.6E-01	rgb(160,182,227)	1.9669	None
Sp9	Arap3	0.85362	50.34	0.812	rgb(226, 62, 64)	1.9886	None
Klf7	Arfgap3	0.79685	50.29	0.29	rgb(220,162,162)	1.9876	None
Sp4	Arfgap3	0.91215	50.42	0.424	rgb(222,136,137)	1.9902	None
Thra	Arfgap3	0.52037	49.13	0.126	rgb(218,193,193)	1.9643	2,2
Klf4	Arhgap10	-0.57677	49.27	-2.7E-01	rgb(158,181,227)	1.9671	None
Sp6	Arhgap10	0.62828	49.41	0.408	rgb(221,139,140)	1.9699	None
Klf4	Arhgap26	0.44697	48.24	0.243	rgb(220,171,171)	1.9465	None
Sp4	Arhgap26	0.71599	50.21	0.205	rgb(219,178,178)	1.986	None
Klf5	Arhgap33	0.68306	50.18	0.177	rgb(219,183,183)	1.9854	None
Sp4	Arhgap33	0.1869	46.07	0.072	rgb(218,203,203)	1.903	None
Sp6	Arhgap33	0.75361	50.25	0.812	rgb(226, 62, 64)	1.9868	None
Sp9	Arhgap33	0.78502	50.28	0.812	rgb(226, 62, 64)	1.9874	None
Zbtb7a	Arhgap33	0.60762	49.33	0.332	rgb(221,154,154)	1.9683	None
Zbtb7b	Arhgap33	0.19314	46.11	0.115	rgb(218,195,195)	1.9038	None
Klf7	Arhgef10	0.60762	49.33	0.326	rgb(221,155,155)	1.9683	None
Sp4	Arhgef10	0.68306	50.18	0.179	rgb(219,183,183)	1.9854	None
Zbtb7b	Arhgef10	0.31412	47.15	0.147	rgb(219,189,189)	1.9247	None
Klf4	Arid5a	0.32789	47.23	0.226	rgb(219,174,174)	1.9263	None
Klf5	Arid5a	0.68612	50.17	0.169	rgb(219,185,185)	1.9852	None
Sp4	Arid5a	0.5368	49.18	0.177	rgb(219,183,183)	1.9653	None
Zbtb7a	Arid5a	0.29687	47.05	0.258	rgb(220,168,168)	1.9227	None
Klf4	Arl4c	0.57921	49.27	0.269	rgb(220,166,166)	1.9671	None
Klf7	Arl4c	0.30302	47.1	0.102	rgb(218,197,198)	1.9237	None
Sp4	Arl4c	0.30382	47.11	0.105	rgb(218,197,197)	1.9239	None
Klf13	Arrb1	0.92715	50.44	0.44	rgb(222,133,134)	1.9906	2,2
Sp6	Arrb1	-0.32994	47.2	-2.4E-01	rgb(166,186,226)	1.9257	2,2
Sp9	Arrb1	0.84261	50.33	0.812	rgb(226, 62, 64)	1.9884	2,2
