TF	Target	SignedQuantile	combStability	combPCorr	stroke	stroke-width	stroke-dasharray
Plscr1	Chac1	0.88983	50.39	0.385	rgb(221,143,144)	1.9896	2,2
Ppard	Chac1	0.78502	50.28	0.283	rgb(220,163,164)	1.9874	2,2
Tef	Chac1	0.58198	49.28	0.277	rgb(220,164,165)	1.9673	2,2
Bhlhe41	Eif4ebp1	0.07984	44.35	0.348	rgb(221,151,151)	1.8686	2,2
Cebpg	Eif4ebp1	0.086287	44.26	0.258	rgb(220,168,168)	1.8668	2,2
Ddit3	Eif4ebp1	0.5368	49.18	0.183	rgb(219,182,182)	1.9653	2,2
Jdp2	Eif4ebp1	0.82549	50.33	0.332	rgb(221,154,154)	1.9884	2,2
Maff	Eif4ebp1	0.98321	50.53	0.526	rgb(223,116,118)	1.9924	None
Plagl1	Eif4ebp1	0.74841	50.26	0.263	rgb(220,167,167)	1.987	None
Plscr1	Eif4ebp1	0.044774	44.21	0.209	rgb(219,177,177)	1.8658	2,2
Pou5f2	Eif4ebp1	-0.064263	44.27	-2.7E-01	rgb(159,182,227)	1.867	2,2
Bhlhe41	Gpt2	0.9158	50.4	0.399	rgb(221,141,142)	1.9898	2,2
Cebpg	Gpt2	0.98181	50.56	0.557	rgb(223,111,112)	1.993	2,2
Etv4	Gpt2	0.9744	50.53	0.529	rgb(223,116,117)	1.9924	2,2
Jdp2	Gpt2	0.81418	50.32	0.322	rgb(221,156,156)	1.9882	2,2
Maff	Gpt2	0.2308	46.23	0.227	rgb(219,174,174)	1.9062	2,2
