TF	Target	SignedQuantile	combStability	combPCorr	stroke	stroke-width	stroke-dasharray
Foxp4	Gm14446	0.36655	47.35	0.606	rgb(224,101,102)	1.9287	2,2
Foxp1	H2-Ab1	0.89475	50.38	0.812	rgb(226, 62, 64)	1.9894	None
Foxp2	H2-Ab1	0.89475	50.38	0.812	rgb(226, 62, 64)	1.9894	None
Foxp4	H2-Ab1	0.89475	50.38	0.812	rgb(226, 62, 64)	1.9894	None
Foxp1	Hsd17b7	0.40114	48.15	0.665	rgb(224, 90, 91)	1.9447	2,2
Foxp2	Hsd17b7	0.40114	48.15	0.665	rgb(224, 90, 91)	1.9447	2,2
Foxp4	Hsd17b7	0.40114	48.15	0.665	rgb(224, 90, 91)	1.9447	2,2
Foxp1	Igf2bp3	0.41437	48.19	0.665	rgb(224, 90, 91)	1.9455	2,2
Foxp2	Igf2bp3	0.41437	48.19	0.665	rgb(224, 90, 91)	1.9455	2,2
Foxp4	Igf2bp3	0.41437	48.19	0.665	rgb(224, 90, 91)	1.9455	2,2
Foxp1	Ikzf3	0.0024781	44.05	0.449	rgb(222,131,132)	1.8626	None
Foxp2	Ikzf3	-0.92715	50.44	-4.4E-01	rgb(122,159,234)	1.9906	None
Foxp4	Ikzf3	0.0024781	44.05	0.449	rgb(222,131,132)	1.8626	None
Foxp1	Insl3	0.37956	47.52	0.606	rgb(224,101,102)	1.9321	2,2
Foxp2	Insl3	0.37956	47.52	0.606	rgb(224,101,102)	1.9321	2,2
Foxp4	Insl3	0.37956	47.52	0.606	rgb(224,101,102)	1.9321	2,2
Foxp1	Itgb7	0.80818	50.3	0.812	rgb(226, 62, 64)	1.9878	2,2
Foxp2	Itgb7	0.80818	50.3	0.812	rgb(226, 62, 64)	1.9878	2,2
Foxp4	Itgb7	0.80818	50.3	0.812	rgb(226, 62, 64)	1.9878	2,2
Foxp1	Klf2	0.41437	48.19	0.665	rgb(224, 90, 91)	1.9455	2,2
Foxp2	Klf2	0.41437	48.19	0.665	rgb(224, 90, 91)	1.9455	2,2
Foxp4	Klf2	0.41437	48.19	0.665	rgb(224, 90, 91)	1.9455	2,2
Foxp1	Ldlrap1	0.59901	49.31	0.729	rgb(225, 78, 79)	1.9679	2,2
Foxp2	Ldlrap1	0.59901	49.31	0.729	rgb(225, 78, 79)	1.9679	2,2
Foxp4	Ldlrap1	0.59901	49.31	0.729	rgb(225, 78, 79)	1.9679	2,2
Foxp1	Maged2	0.38073	48.01	0.665	rgb(224, 90, 91)	1.9419	2,2
Foxp2	Maged2	0.38073	48.01	0.665	rgb(224, 90, 91)	1.9419	2,2
Foxp4	Maged2	0.38073	48.01	0.665	rgb(224, 90, 91)	1.9419	2,2
Foxp1	Ms4a4b	0.16484	45.24	0.242	rgb(220,171,171)	1.8864	2,2
Foxp2	Ms4a4b	0.047922	44.22	0.222	rgb(219,175,175)	1.866	2,2
Foxp1	Mtrf1	0.10065	45.1	0.5	rgb(222,122,123)	1.8836	None
Foxp2	Mtrf1	0.10065	45.1	0.5	rgb(222,122,123)	1.8836	None
Foxp4	Mtrf1	0.10065	45.1	0.5	rgb(222,122,123)	1.8836	None
Foxp1	Muc13	0.4896	48.42	0.665	rgb(224, 90, 91)	1.9501	2,2
Foxp2	Muc13	0.4896	48.42	0.665	rgb(224, 90, 91)	1.9501	2,2
Foxp4	Muc13	0.4896	48.42	0.665	rgb(224, 90, 91)	1.9501	2,2
Foxp1	Ncs1	0.013099	44.11	0.449	rgb(222,131,132)	1.8638	2,2
Foxp2	Ncs1	0.013099	44.11	0.449	rgb(222,131,132)	1.8638	2,2
Foxp4	Ncs1	0.013099	44.11	0.449	rgb(222,131,132)	1.8638	2,2
Foxp1	Neurl3	0.33197	47.24	0.606	rgb(224,101,102)	1.9265	2,2
Foxp2	Neurl3	0.33197	47.24	0.606	rgb(224,101,102)	1.9265	2,2
Foxp4	Neurl3	0.33197	47.24	0.606	rgb(224,101,102)	1.9265	2,2
Foxp1	Nlrc3	0.004155	44.06	0.449	rgb(222,131,132)	1.8628	2,2
Foxp2	Nlrc3	0.004155	44.06	0.449	rgb(222,131,132)	1.8628	2,2
Foxp4	Nlrc3	0.004155	44.06	0.449	rgb(222,131,132)	1.8628	2,2
Foxp1	Pdcd1lg2	0.37949	47.51	0.606	rgb(224,101,102)	1.9319	2,2
Foxp2	Pdcd1lg2	0.37949	47.51	0.606	rgb(224,101,102)	1.9319	2,2
Foxp4	Pdcd1lg2	0.37949	47.51	0.606	rgb(224,101,102)	1.9319	2,2
Foxp1	Pik3ip1	0.85362	50.34	0.812	rgb(226, 62, 64)	1.9886	None
Foxp2	Pik3ip1	0.85362	50.34	0.812	rgb(226, 62, 64)	1.9886	None
Foxp4	Pik3ip1	0.85362	50.34	0.812	rgb(226, 62, 64)	1.9886	None
Foxp1	Ppp3cc	-0.30382	47.11	-1.1E-01	rgb(193,202,221)	1.9239	None
Foxp2	Ppp3cc	-0.46348	48.28	-2.8E-01	rgb(156,180,228)	1.9473	None
Foxp1	Rab4b	0.064263	44.27	0.449	rgb(222,131,132)	1.867	2,2
Foxp2	Rab4b	0.064263	44.27	0.449	rgb(222,131,132)	1.867	2,2
Foxp4	Rab4b	0.064263	44.27	0.449	rgb(222,131,132)	1.867	2,2
Foxp1	Rapgef5	0.64196	49.48	0.729	rgb(225, 78, 79)	1.9713	2,2
Foxp2	Rapgef5	0.64196	49.48	0.729	rgb(225, 78, 79)	1.9713	2,2
Foxp4	Rapgef5	0.64196	49.48	0.729	rgb(225, 78, 79)	1.9713	2,2
Foxp1	Slc25a45	0.98023	50.52	0.812	rgb(226, 62, 64)	1.9922	None
Foxp2	Slc25a45	0.98023	50.52	0.812	rgb(226, 62, 64)	1.9922	None
Foxp4	Slc25a45	0.98023	50.52	0.812	rgb(226, 62, 64)	1.9922	None
Foxp1	Slc39a10	0.96907	50.49	0.812	rgb(226, 62, 64)	1.9916	None
Foxp2	Slc39a10	0.96907	50.49	0.812	rgb(226, 62, 64)	1.9916	None
Foxp4	Slc39a10	0.96907	50.49	0.812	rgb(226, 62, 64)	1.9916	None
Foxp1	Sorcs2	0.030091	44.17	0.449	rgb(222,131,132)	1.865	2,2
Foxp2	Sorcs2	0.030091	44.17	0.449	rgb(222,131,132)	1.865	2,2
Foxp4	Sorcs2	0.030091	44.17	0.449	rgb(222,131,132)	1.865	2,2
Foxp1	Spin4	0.4411	48.25	0.665	rgb(224, 90, 91)	1.9467	2,2
Foxp2	Spin4	0.4411	48.25	0.665	rgb(224, 90, 91)	1.9467	2,2
Foxp4	Spin4	0.4411	48.25	0.665	rgb(224, 90, 91)	1.9467	2,2
Foxp1	Ssh2	0.46531	48.31	0.665	rgb(224, 90, 91)	1.9479	None
Foxp2	Ssh2	0.46531	48.31	0.665	rgb(224, 90, 91)	1.9479	None
Foxp4	Ssh2	0.46531	48.31	0.665	rgb(224, 90, 91)	1.9479	None
Foxp1	Stc2	0.95605	50.46	0.812	rgb(226, 62, 64)	1.991	2,2
Foxp2	Stc2	0.95605	50.46	0.812	rgb(226, 62, 64)	1.991	2,2
Foxp4	Stc2	0.95605	50.46	0.812	rgb(226, 62, 64)	1.991	2,2
Foxp1	Tbx6	0.70766	50.2	0.812	rgb(226, 62, 64)	1.9858	None
Foxp2	Tbx6	0.70766	50.2	0.812	rgb(226, 62, 64)	1.9858	None
Foxp4	Tbx6	0.70766	50.2	0.812	rgb(226, 62, 64)	1.9858	None
Foxp1	Tbxa2r	0.70766	50.2	0.812	rgb(226, 62, 64)	1.9858	None
Foxp2	Tbxa2r	0.70766	50.2	0.812	rgb(226, 62, 64)	1.9858	None
Foxp4	Tbxa2r	0.70766	50.2	0.812	rgb(226, 62, 64)	1.9858	None
Foxp1	Tcp11l2	0.49584	49.01	0.729	rgb(225, 78, 79)	1.9619	None
Foxp2	Tcp11l2	0.49584	49.01	0.729	rgb(225, 78, 79)	1.9619	None
Foxp4	Tcp11l2	0.49584	49.01	0.729	rgb(225, 78, 79)	1.9619	None
Foxp1	Tex15	0.2065	46.16	0.553	rgb(223,111,113)	1.9048	2,2
Foxp2	Tex15	0.2065	46.16	0.553	rgb(223,111,113)	1.9048	2,2
Foxp4	Tex15	0.2065	46.16	0.553	rgb(223,111,113)	1.9048	2,2
Foxp1	Tnfrsf25	0.79685	50.29	0.812	rgb(226, 62, 64)	1.9876	None
Foxp2	Tnfrsf25	0.79685	50.29	0.812	rgb(226, 62, 64)	1.9876	None
Foxp4	Tnfrsf25	0.79685	50.29	0.812	rgb(226, 62, 64)	1.9876	None
Foxp1	Unc13b	0.28349	47.09	0.606	rgb(224,101,102)	1.9235	2,2
Foxp2	Unc13b	0.28349	47.09	0.606	rgb(224,101,102)	1.9235	2,2
Foxp4	Unc13b	0.28349	47.09	0.606	rgb(224,101,102)	1.9235	2,2
Foxp1	Zcchc12	0.90766	50.39	0.812	rgb(226, 62, 64)	1.9896	2,2
Foxp2	Zcchc12	0.90766	50.39	0.812	rgb(226, 62, 64)	1.9896	2,2
Foxp4	Zcchc12	0.90766	50.39	0.812	rgb(226, 62, 64)	1.9896	2,2
Foxp1	Zfp12	0.040339	44.2	0.449	rgb(222,131,132)	1.8656	2,2
Foxp2	Zfp12	0.040339	44.2	0.449	rgb(222,131,132)	1.8656	2,2
Foxp4	Zfp12	0.040339	44.2	0.449	rgb(222,131,132)	1.8656	2,2
Foxp1	Znrf1	0.69311	50.18	0.812	rgb(226, 62, 64)	1.9854	2,2
Foxp2	Znrf1	0.69311	50.18	0.812	rgb(226, 62, 64)	1.9854	2,2
Foxp4	Znrf1	0.69311	50.18	0.812	rgb(226, 62, 64)	1.9854	2,2
