TF	Target	SignedQuantile	combStability	combPCorr	stroke	stroke-width	stroke-dasharray
Epas1	Cnnm1	0.9788	50.55	0.547	rgb(223,112,114)	1.9928	2,2
Trps1	Cnnm1	-0.50682	49.11	-1.1E-01	rgb(194,203,221)	1.9639	2,2
Ybx2	Cnnm1	0.74317	50.24	0.236	rgb(220,172,172)	1.9866	2,2
Zfp280b	Cnnm1	0.40762	48.17	0.172	rgb(219,184,184)	1.9451	2,2
Gata3	Cpox	-0.72884	50.24	-2.4E-01	rgb(164,185,226)	1.9866	None
Ybx2	Crip1	-0.5414	49.19	-1.9E-01	rgb(176,192,224)	1.9655	None
Zfp280b	Crtam	-0.030091	44.17	-1.7E-01	rgb(179,194,224)	1.865	2,2
Gata3	Csf1	0.57677	49.27	0.265	rgb(220,166,167)	1.9671	2,2
Trps1	Csf1	-0.15998	45.29	-2.9E-01	rgb(155,179,228)	1.8874	2,2
Gata3	Ctla4	-0.90766	50.39	-3.9E-01	rgb(132,165,232)	1.9896	2,2
Trps1	Ctla4	0.92016	50.43	0.43	rgb(222,135,136)	1.9904	2,2
Ybx2	Ctla4	-0.25305	46.3	-3.0E-01	rgb(151,177,229)	1.9076	2,2
Trps1	Ctnna1	0.76378	50.26	0.257	rgb(220,168,169)	1.987	2,2
Epas1	Ctnnal1	0.017626	43.34	0.342	rgb(221,152,152)	1.8483	None
Trps1	Ctnnd1	0.94125	50.46	0.456	rgb(222,130,131)	1.991	2,2
Gata3	Cxcl3	0.013099	44.11	0.216	rgb(219,176,176)	1.8638	None
Trps1	Cxcr3	-0.49726	49.03	-2.6E-02	rgb(211,214,218)	1.9623	2,2
Zfp280b	Cxcr4	-0.79083	50.3	-3.0E-01	rgb(153,178,228)	1.9878	2,2
Gata3	Cxcr6	0.87479	50.36	0.359	rgb(221,148,149)	1.989	2,2
Zfp280b	Cxcr6	-0.9341	50.45	-4.5E-01	rgb(120,158,234)	1.9908	2,2
Gata3	Cyr61	-0.90766	50.39	-3.9E-01	rgb(133,166,232)	1.9896	2,2
Trps1	Cyr61	0.098099	44.32	0.324	rgb(221,155,156)	1.868	2,2
Epas1	D430041D05Rik	0.67753	50.17	0.172	rgb(219,184,184)	1.9852	2,2
Gata3	D430041D05Rik	0.32609	47.19	0.191	rgb(219,181,181)	1.9255	2,2
Ybx2	D430041D05Rik	0.65469	50.09	0.086	rgb(218,201,201)	1.9836	2,2
Zfp280b	D430041D05Rik	0.47693	48.35	0.353	rgb(221,150,150)	1.9487	2,2
Gata3	D630039A03Rik	0.9038	50.41	0.411	rgb(222,139,139)	1.99	2,2
Trps1	D630039A03Rik	-0.74317	50.24	-2.4E-01	rgb(165,186,226)	1.9866	2,2
Zfp280b	D630039A03Rik	0.064263	44.27	0.269	rgb(220,166,166)	1.867	2,2
Zfp280b	D930015E06Rik	0.41798	48.2	0.496	rgb(222,122,123)	1.9457	2,2
Gata3	Dcaf17	-0.61191	49.34	-3.4E-01	rgb(144,173,230)	1.9685	None
Zfp280b	Ddx43	0.072368	44.3	0.304	rgb(220,159,160)	1.8676	2,2
Zfp280b	Ddx60	-0.83091	50.32	-3.2E-01	rgb(147,174,229)	1.9882	2,2
Ybx2	Dip2b	-0.25437	46.24	-2.5E-01	rgb(163,184,227)	1.9064	2,2
Trps1	Dlk1	-0.047922	44.22	-4.4E-01	rgb(121,159,234)	1.866	2,2
Ybx2	Dnajc12	0.161	45.3	0.5	rgb(222,122,123)	1.8876	None
Zfp280b	Dntt	-0.28919	47.12	-2.3E-01	rgb(167,187,226)	1.9241	2,2
Epas1	Dpy19l3	-0.72884	50.24	-2.4E-01	rgb(165,185,226)	1.9866	None
Epas1	Dtx4	0.85925	50.36	0.359	rgb(221,148,149)	1.989	None
Zfp280b	Dusp22	-0.58973	49.29	-2.9E-01	rgb(154,179,228)	1.9675	2,2
Zfp280b	Dynll2	0.90766	50.39	0.392	rgb(221,142,143)	1.9896	2,2
Gata3	Edaradd	0.70766	50.2	0.199	rgb(219,179,179)	1.9858	None
Trps1	Edn3	-0.99061	50.57	-5.7E-01	rgb( 94,142,239)	1.9932	2,2
Ybx2	Edn3	0.052767	44.16	0.161	rgb(219,186,187)	1.8648	2,2
Ybx2	Eea1	-0.1733	45.27	-2.7E-01	rgb(158,181,227)	1.887	None
Zfp280b	Efcab5	0.57677	49.27	0.298	rgb(220,160,161)	1.9671	2,2
Gata3	Efna5	0.85925	50.36	0.358	rgb(221,149,149)	1.989	None
Ybx2	Efna5	0.52862	49.16	0.159	rgb(219,187,187)	1.9649	None
Epas1	Egln1	0.79685	50.29	0.287	rgb(220,162,163)	1.9876	None
