TF	Target	SignedQuantile	NonzeroSubsamples(Stability)	pCorr	stroke	stroke-width	stroke-dasharray
Maf	Il17f	1	50.56	0.563	rgb(223,110,111)	2	None
Rora	Il17f	0.98715	50.47	0.47	rgb(222,127,128)	1.9982	2,2
Maf	Serpinb1a	0.97429	50.46	0.464	rgb(222,128,129)	1.998	2,2
Maf	Timp1	0.97429	50.46	0.464	rgb(222,128,129)	1.998	2,2
Maf	Il17a	0.96144	50.44	0.439	rgb(222,133,134)	1.9976	None
Maf	Aqp3	0.94859	50.41	0.415	rgb(222,138,139)	1.997	2,2
Maf	Ctla2a	0.93574	50.38	0.381	rgb(221,144,145)	1.9964	None
Maf	Gm16477	0.93574	50.38	0.384	rgb(221,144,144)	1.9964	2,2
Rora	Serpinb1a	0.93574	50.38	0.383	rgb(221,144,145)	1.9964	2,2
Maf	Ctla2b	0.92288	50.37	0.367	rgb(221,147,148)	1.9962	None
Rora	Il17a	0.92288	50.37	0.372	rgb(221,146,147)	1.9962	None
Rora	Timp1	0.92288	50.37	0.369	rgb(221,146,147)	1.9962	2,2
Maf	Emp1	0.91003	50.36	0.361	rgb(221,148,149)	1.996	None
Maf	Pdlim5	0.91003	50.36	0.362	rgb(221,148,149)	1.996	None
Maf	Rora	0.91003	50.36	0.362	rgb(221,148,149)	1.996	2,2
Rora	Maf	0.89718	50.35	0.349	rgb(221,150,151)	1.9958	2,2
Maf	Pdpn	0.88433	50.34	0.34	rgb(221,152,153)	1.9956	2,2
Rora	Aqp3	0.88433	50.34	0.339	rgb(221,152,153)	1.9956	2,2
Maf	Sgk1	0.87147	50.33	0.334	rgb(221,153,154)	1.9954	2,2
Maf	Gm10709	0.85862	50.31	0.306	rgb(220,159,159)	1.995	2,2
Maf	Dst	0.84577	50.3	0.298	rgb(220,160,161)	1.9948	None
Maf	Il21	0.84577	50.3	0.296	rgb(220,161,161)	1.9948	2,2
Maf	Sdhd	-0.84577	50.3	-3.0E-01	rgb(152,178,228)	1.9948	None
Rora	Klrd1	0.84577	50.3	0.303	rgb(220,159,160)	1.9948	2,2
Rora	Sgk1	0.84577	50.3	0.301	rgb(220,160,160)	1.9948	2,2
Maf	Atp2b4	0.83291	50.29	0.294	rgb(220,161,162)	1.9946	None
Maf	Gm15564	0.83291	50.29	0.29	rgb(220,162,162)	1.9946	2,2
Maf	Itgb1	-0.83291	50.29	-2.9E-01	rgb(155,179,228)	1.9946	None
Maf	Adam19	0.82006	50.28	0.278	rgb(220,164,164)	1.9944	None
Maf	Furin	0.82006	50.28	0.281	rgb(220,163,164)	1.9944	None
Maf	Gm5244	0.82006	50.28	0.278	rgb(220,164,165)	1.9944	2,2
Maf	Gpi1	-0.82006	50.28	-2.8E-01	rgb(157,180,228)	1.9944	None
Maf	Sparcl1	0.82006	50.28	0.281	rgb(220,163,164)	1.9944	2,2
Rora	Gm16477	0.82006	50.28	0.282	rgb(220,163,164)	1.9944	2,2
Maf	Klrd1	0.80721	50.27	0.272	rgb(220,165,166)	1.9941	2,2
Maf	Capg	0.79436	50.26	0.261	rgb(220,167,168)	1.9939	None
Maf	Cpd	0.79436	50.26	0.262	rgb(220,167,168)	1.9939	2,2
Maf	Cysltr1	0.79436	50.26	0.264	rgb(220,167,167)	1.9939	2,2
Maf	Igfbp4	0.79436	50.26	0.262	rgb(220,167,167)	1.9939	2,2
Maf	Med30	-0.79436	50.26	-2.6E-01	rgb(162,183,227)	1.9939	2,2
Maf	Mllt3	-0.79436	50.26	-2.6E-01	rgb(161,183,227)	1.9939	None
Maf	Mrps28	-0.79436	50.26	-2.6E-01	rgb(161,183,227)	1.9939	None
Maf	Pfdn4	-0.79436	50.26	-2.6E-01	rgb(160,182,227)	1.9939	None
Maf	Rexo2	0.79436	50.26	0.263	rgb(220,167,167)	1.9939	None
Rora	Ctla2b	0.79436	50.26	0.263	rgb(220,167,167)	1.9939	2,2
Rora	Dst	0.79436	50.26	0.26	rgb(220,167,168)	1.9939	2,2
Rora	Pdlim5	0.79436	50.26	0.256	rgb(220,168,169)	1.9939	2,2
Rora	Pdpn	0.79436	50.26	0.262	rgb(220,167,167)	1.9939	2,2
Maf	Prmt5	-0.7815	50.25	-2.5E-01	rgb(164,185,226)	1.9937	None
Maf	Psma1	-0.7815	50.25	-2.5E-01	rgb(163,184,226)	1.9937	None
Maf	Ccl20	0.76865	50.24	0.245	rgb(220,170,171)	1.9935	None
Maf	Cd82	-0.76865	50.24	-2.4E-01	rgb(165,185,226)	1.9935	None
Maf	Ezh2	-0.76865	50.24	-2.4E-01	rgb(165,185,226)	1.9935	None
Maf	Gm12534	0.76865	50.24	0.235	rgb(220,172,173)	1.9935	2,2
Rorc	Il17a	0.76865	50.24	0.243	rgb(220,171,171)	1.9935	None
Maf	Atp5b	-0.7558	50.23	-2.3E-01	rgb(166,186,226)	1.9933	None
Maf	Il1r1	0.7558	50.23	0.227	rgb(220,174,174)	1.9933	2,2
Maf	Malt1	0.7558	50.23	0.228	rgb(220,173,174)	1.9933	None
Maf	Mdm2	-0.7558	50.23	-2.3E-01	rgb(168,187,226)	1.9933	None
Maf	Procr	0.7558	50.23	0.227	rgb(220,174,174)	1.9933	2,2
Maf	Psme1	-0.7558	50.23	-2.3E-01	rgb(168,187,226)	1.9933	2,2
Rora	Ccdc11	0.7558	50.23	0.227	rgb(219,174,174)	1.9933	2,2
Rora	Emp1	0.7558	50.23	0.23	rgb(220,173,174)	1.9933	2,2
Ahr	Il17f	0.74295	50.22	0.219	rgb(219,175,176)	1.9931	2,2
Maf	AA467197	0.74295	50.22	0.216	rgb(219,176,176)	1.9931	2,2
Maf	Anp32a	0.74295	50.22	0.224	rgb(219,174,175)	1.9931	None
Maf	Erap1	-0.74295	50.22	-2.2E-01	rgb(170,188,225)	1.9931	2,2
Maf	Mrpl32	-0.74295	50.22	-2.2E-01	rgb(169,188,225)	1.9931	None
Maf	Tnfrsf18	-0.74295	50.22	-2.2E-01	rgb(170,188,225)	1.9931	None
Pou2af1	Serpinb1a	0.74295	50.22	0.223	rgb(219,174,175)	1.9931	2,2
Rora	Cysltr1	0.74295	50.22	0.221	rgb(219,175,175)	1.9931	None
Rora	Gm10709	0.74295	50.22	0.218	rgb(219,175,176)	1.9931	2,2
Rora	Il1r1	0.74295	50.22	0.22	rgb(219,175,175)	1.9931	None
Rora	Nt5e	0.74295	50.22	0.223	rgb(219,174,175)	1.9931	None
Rorc	Il17f	0.74295	50.22	0.223	rgb(219,174,175)	1.9931	2,2
Maf	Aimp2	-0.73009	50.21	-2.1E-01	rgb(172,190,225)	1.9929	2,2
Maf	Ccdc11	0.73009	50.21	0.214	rgb(219,176,177)	1.9929	2,2
Maf	Ccdc50	-0.73009	50.21	-2.1E-01	rgb(171,189,225)	1.9929	None
Maf	Gm7808	0.73009	50.21	0.211	rgb(219,177,177)	1.9929	2,2
Maf	Hist1h2ai	0.73009	50.21	0.21	rgb(219,177,177)	1.9929	None
Maf	Tnfaip8	-0.73009	50.21	-2.1E-01	rgb(171,189,225)	1.9929	None
Maf	Tnfrsf4	-0.73009	50.21	-2.1E-01	rgb(172,190,225)	1.9929	None
Maf	Znhit3	-0.73009	50.21	-2.1E-01	rgb(171,189,225)	1.9929	2,2
Rora	Gm5244	0.73009	50.21	0.212	rgb(219,177,177)	1.9929	2,2
Rora	Il21	0.73009	50.21	0.208	rgb(219,177,178)	1.9929	2,2
Maf	AW112010	-0.71724	50.2	-2.0E-01	rgb(174,191,224)	1.9927	2,2
Maf	Dnajc15	-0.71724	50.2	-2.0E-01	rgb(173,191,225)	1.9927	2,2
Maf	Gm10073	0.71724	50.2	0.201	rgb(219,179,179)	1.9927	2,2
Maf	Gm11808	0.71724	50.2	0.199	rgb(219,179,179)	1.9927	2,2
Maf	Polr2g	-0.71724	50.2	-2.0E-01	rgb(173,190,225)	1.9927	None
Maf	Ramp1	0.71724	50.2	0.198	rgb(219,179,180)	1.9927	2,2
Maf	Rorc	0.71724	50.2	0.198	rgb(219,179,180)	1.9927	None
Maf	Rpl37a	0.71724	50.2	0.2	rgb(219,179,179)	1.9927	None
Maf	Sec11c	-0.71724	50.2	-2.0E-01	rgb(174,191,225)	1.9927	None
Maf	Smap2	0.71724	50.2	0.202	rgb(219,178,179)	1.9927	None
Maf	Snhg6	-0.71724	50.2	-2.0E-01	rgb(174,191,225)	1.9927	None
Maf	U2af1	0.71724	50.2	0.198	rgb(219,179,180)	1.9927	None
Pou2af1	Il17f	0.71724	50.2	0.201	rgb(219,179,179)	1.9927	2,2
Pou2af1	Timp1	0.71724	50.2	0.203	rgb(219,178,179)	1.9927	2,2
Rora	AW112010	-0.71724	50.2	-2.0E-01	rgb(174,191,225)	1.9927	2,2
Rora	Ctsw	0.71724	50.2	0.197	rgb(219,179,180)	1.9927	2,2
Rora	Mrps34	-0.71724	50.2	-2.0E-01	rgb(173,190,225)	1.9927	None
Ahr	Aqp3	0.70439	50.19	0.188	rgb(219,181,181)	1.9925	2,2
Maf	1600014C10Rik	0.70439	50.19	0.189	rgb(219,181,181)	1.9925	2,2
Maf	Arpp19	-0.70439	50.19	-1.9E-01	rgb(176,192,224)	1.9925	None
Maf	Cct2	-0.70439	50.19	-1.9E-01	rgb(176,192,224)	1.9925	None
Maf	Cd86	0.70439	50.19	0.193	rgb(219,180,181)	1.9925	None
Maf	Fh1	-0.70439	50.19	-1.9E-01	rgb(177,192,224)	1.9925	None
Maf	Gm17511	0.70439	50.19	0.19	rgb(219,181,181)	1.9925	2,2
Maf	Gpr15	0.70439	50.19	0.189	rgb(219,181,181)	1.9925	None
Maf	Hmgcs1	-0.70439	50.19	-1.9E-01	rgb(176,192,224)	1.9925	None
Maf	Lpxn	0.70439	50.19	0.194	rgb(219,180,180)	1.9925	None
Maf	Mrpl22	-0.70439	50.19	-1.9E-01	rgb(176,192,224)	1.9925	None
Maf	Mthfd2	-0.70439	50.19	-1.9E-01	rgb(175,191,224)	1.9925	None
Maf	Pin1	-0.70439	50.19	-1.9E-01	rgb(176,192,224)	1.9925	None
Maf	Plod2	0.70439	50.19	0.193	rgb(219,180,181)	1.9925	2,2
Maf	Pou2af1	0.70439	50.19	0.187	rgb(219,181,182)	1.9925	2,2
Maf	Pycard	-0.70439	50.19	-1.9E-01	rgb(176,192,224)	1.9925	2,2
Maf	Snrpd1	-0.70439	50.19	-1.9E-01	rgb(177,192,224)	1.9925	None
Maf	Tlk1	-0.70439	50.19	-1.9E-01	rgb(177,193,224)	1.9925	None
Maf	Wdr43	-0.70439	50.19	-1.9E-01	rgb(177,192,224)	1.9925	None
Pou2af1	Il17a	0.70439	50.19	0.187	rgb(219,181,182)	1.9925	2,2
Rora	Ahr	0.70439	50.19	0.194	rgb(219,180,180)	1.9925	2,2
Rora	Cfl1	0.70439	50.19	0.192	rgb(219,180,181)	1.9925	None
Rora	Igfbp4	0.70439	50.19	0.186	rgb(219,181,182)	1.9925	2,2
Rora	Prnp	0.70439	50.19	0.185	rgb(219,182,182)	1.9925	2,2
Rora	Psmb8	-0.70439	50.19	-1.9E-01	rgb(177,192,224)	1.9925	2,2
Rora	Ramp1	0.70439	50.19	0.192	rgb(219,180,181)	1.9925	2,2
Rora	Tnfrsf18	-0.70439	50.19	-1.9E-01	rgb(175,192,224)	1.9925	None
Ahr	Rora	0.69153	50.18	0.178	rgb(219,183,183)	1.9923	2,2
Maf	Ablim1	0.69153	50.18	0.176	rgb(219,183,184)	1.9923	None
Maf	Ahr	0.69153	50.18	0.18	rgb(219,183,183)	1.9923	2,2
Maf	Bri3bp	-0.69153	50.18	-1.8E-01	rgb(178,193,224)	1.9923	None
Maf	C1qbp	-0.69153	50.18	-1.8E-01	rgb(178,193,224)	1.9923	None
Maf	Casp6	-0.69153	50.18	-1.8E-01	rgb(179,194,224)	1.9923	None
Maf	Cpox	0.69153	50.18	0.184	rgb(219,182,182)	1.9923	None
Maf	Eef1a1	0.69153	50.18	0.18	rgb(219,183,183)	1.9923	2,2
Maf	Gimap5	-0.69153	50.18	-1.8E-01	rgb(179,194,224)	1.9923	None
Maf	Gm4968	0.69153	50.18	0.177	rgb(219,183,183)	1.9923	2,2
Maf	H2afj	0.69153	50.18	0.176	rgb(219,183,184)	1.9923	2,2
Maf	Il10	0.69153	50.18	0.182	rgb(219,182,183)	1.9923	2,2
Maf	Klhl6	0.69153	50.18	0.179	rgb(219,183,183)	1.9923	2,2
Maf	Lpar6	0.69153	50.18	0.182	rgb(219,182,183)	1.9923	2,2
Maf	Prnp	0.69153	50.18	0.181	rgb(219,182,183)	1.9923	2,2
Maf	Rgs1	0.69153	50.18	0.179	rgb(219,183,183)	1.9923	None
Maf	Rwdd1	-0.69153	50.18	-1.8E-01	rgb(178,193,224)	1.9923	None
Maf	Snrpa1	-0.69153	50.18	-1.8E-01	rgb(177,193,224)	1.9923	None
Maf	Usp25	-0.69153	50.18	-1.8E-01	rgb(179,194,224)	1.9923	None
Rora	Fkbp4	-0.69153	50.18	-1.8E-01	rgb(179,194,224)	1.9923	None
Rora	Gm12534	0.69153	50.18	0.179	rgb(219,183,183)	1.9923	2,2
Rora	Gm26924	0.69153	50.18	0.182	rgb(219,182,183)	1.9923	2,2
Rora	Igtp	-0.69153	50.18	-1.8E-01	rgb(178,193,224)	1.9923	2,2
Rora	Malt1	0.69153	50.18	0.18	rgb(219,183,183)	1.9923	2,2
Rora	Sparcl1	0.69153	50.18	0.177	rgb(219,183,184)	1.9923	2,2
Rorc	Serpinb1a	0.69153	50.18	0.175	rgb(219,184,184)	1.9923	2,2
Maf	Akap13	0.67868	50.17	0.175	rgb(219,184,184)	1.9921	None
Maf	Canx	-0.67868	50.17	-1.7E-01	rgb(179,194,224)	1.9921	None
Maf	Cd3g	-0.67868	50.17	-1.7E-01	rgb(180,194,224)	1.9921	None
Maf	Cd4	-0.67868	50.17	-1.7E-01	rgb(180,194,224)	1.9921	None
Maf	Cd5	0.67868	50.17	0.174	rgb(219,184,184)	1.9921	None
Maf	Cd69	-0.67868	50.17	-1.7E-01	rgb(181,195,223)	1.9921	None
Maf	Cenpe	0.67868	50.17	0.169	rgb(219,185,185)	1.9921	None
Maf	Eif1ax	-0.67868	50.17	-1.7E-01	rgb(180,195,223)	1.9921	None
Maf	Igtp	-0.67868	50.17	-1.7E-01	rgb(180,195,223)	1.9921	None
Maf	Pfkp	-0.67868	50.17	-1.7E-01	rgb(181,195,223)	1.9921	None
Maf	Plekhg1	0.67868	50.17	0.17	rgb(219,185,185)	1.9921	2,2
Max	Gm26924	-0.67868	50.17	-1.7E-01	rgb(180,195,223)	1.9921	2,2
Rora	Adam19	0.67868	50.17	0.165	rgb(219,185,186)	1.9921	None
Rora	Cd200	-0.67868	50.17	-1.7E-01	rgb(181,195,223)	1.9921	2,2
Rora	Ctla2a	0.67868	50.17	0.174	rgb(219,184,184)	1.9921	2,2
Rora	Gm15564	0.67868	50.17	0.174	rgb(219,184,184)	1.9921	2,2
Rora	Il10	0.67868	50.17	0.172	rgb(219,184,185)	1.9921	2,2
Rora	Tnfrsf4	-0.67868	50.17	-1.7E-01	rgb(180,195,223)	1.9921	2,2
Rora	Zkscan1	0.67868	50.17	0.167	rgb(219,185,185)	1.9921	None
Rorc	Maf	0.67868	50.17	0.166	rgb(219,185,186)	1.9921	2,2
Ahr	Timp1	0.66583	50.16	0.16	rgb(219,186,187)	1.9919	2,2
Maf	2410006H16Rik	-0.66583	50.16	-1.6E-01	rgb(182,196,223)	1.9919	None
Maf	9130401M01Rik	-0.66583	50.16	-1.6E-01	rgb(183,196,223)	1.9919	2,2
Maf	Aplp2	0.66583	50.16	0.159	rgb(219,187,187)	1.9919	2,2
Maf	B4galt1	0.66583	50.16	0.164	rgb(219,186,186)	1.9919	None
Maf	Ctsw	0.66583	50.16	0.158	rgb(219,187,187)	1.9919	2,2
Maf	Gm8730	0.66583	50.16	0.157	rgb(219,187,187)	1.9919	2,2
Maf	Gstt2	-0.66583	50.16	-1.6E-01	rgb(182,196,223)	1.9919	None
Maf	Lgr4	0.66583	50.16	0.161	rgb(219,186,187)	1.9919	2,2
Maf	Map3k8	-0.66583	50.16	-1.6E-01	rgb(182,196,223)	1.9919	None
Maf	Mrpl20	-0.66583	50.16	-1.6E-01	rgb(182,196,223)	1.9919	None
Maf	Mtap	-0.66583	50.16	-1.6E-01	rgb(183,196,223)	1.9919	None
Maf	Nt5e	0.66583	50.16	0.163	rgb(219,186,186)	1.9919	2,2
Maf	Rnf149	0.66583	50.16	0.158	rgb(219,187,187)	1.9919	2,2
Maf	Rpl18a	0.66583	50.16	0.161	rgb(219,186,187)	1.9919	None
Maf	Rps26-ps1	0.66583	50.16	0.155	rgb(219,187,188)	1.9919	2,2
Maf	Sdf4	-0.66583	50.16	-1.6E-01	rgb(181,195,223)	1.9919	None
Maf	Spc25	0.66583	50.16	0.158	rgb(219,187,187)	1.9919	None
Maf	Ssh2	0.66583	50.16	0.158	rgb(219,187,187)	1.9919	None
Maf	Timm8b	-0.66583	50.16	-1.6E-01	rgb(182,196,223)	1.9919	2,2
Pou2af1	Gm23061	0.66583	50.16	0.159	rgb(219,187,187)	1.9919	2,2
Rora	Akap13	0.66583	50.16	0.159	rgb(219,187,187)	1.9919	None
Rora	Casp3	-0.66583	50.16	-1.6E-01	rgb(183,197,223)	1.9919	2,2
Rora	Ccl20	0.66583	50.16	0.163	rgb(219,186,186)	1.9919	2,2
Rora	Cd101	0.66583	50.16	0.157	rgb(219,187,187)	1.9919	2,2
Rora	Cpd	0.66583	50.16	0.163	rgb(219,186,186)	1.9919	2,2
Rora	Dnajc2	-0.66583	50.16	-1.6E-01	rgb(182,196,223)	1.9919	None
Rora	Gm11808	0.66583	50.16	0.16	rgb(219,186,187)	1.9919	2,2
Rora	Gm8730	0.66583	50.16	0.158	rgb(219,187,187)	1.9919	2,2
Rora	Golm1	0.66583	50.16	0.16	rgb(219,186,187)	1.9919	2,2
Rora	Ifi27l2a	-0.66583	50.16	-1.6E-01	rgb(182,196,223)	1.9919	2,2
Rora	Procr	0.66583	50.16	0.161	rgb(219,186,186)	1.9919	2,2
Rora	Psme1	-0.66583	50.16	-1.6E-01	rgb(182,196,223)	1.9919	None
Rora	Rgs1	0.66583	50.16	0.164	rgb(219,186,186)	1.9919	2,2
Rora	Tec	0.66583	50.16	0.158	rgb(219,187,187)	1.9919	None
Rora	Zdhhc20	0.66583	50.16	0.16	rgb(219,186,187)	1.9919	None
Rorc	Timp1	0.66583	50.16	0.163	rgb(219,186,186)	1.9919	2,2
Trps1	Il17f	0.66583	50.16	0.161	rgb(219,186,187)	1.9919	2,2
Ahr	Maf	0.65298	50.15	0.145	rgb(219,189,190)	1.9917	2,2
Ahr	Serpinb1a	0.65298	50.15	0.147	rgb(219,189,189)	1.9917	2,2
Hivep3	Gm17511	-0.65298	50.15	-1.5E-01	rgb(184,197,223)	1.9917	2,2
Hivep3	Serpinb1a	-0.65298	50.15	-1.5E-01	rgb(184,197,223)	1.9917	2,2
Hivep3	Wdr89	-0.65298	50.15	-1.5E-01	rgb(185,197,223)	1.9917	2,2
Ikzf3	Pdlim5	0.65298	50.15	0.153	rgb(219,188,188)	1.9917	2,2
Maf	1190007I07Rik	-0.65298	50.15	-1.5E-01	rgb(184,197,223)	1.9917	None
Maf	Atic	-0.65298	50.15	-1.5E-01	rgb(185,197,223)	1.9917	2,2
Maf	Casp3	-0.65298	50.15	-1.5E-01	rgb(184,197,223)	1.9917	None
Maf	Ccdc124	-0.65298	50.15	-1.5E-01	rgb(184,197,223)	1.9917	2,2
Maf	Cdkn1a	-0.65298	50.15	-1.5E-01	rgb(184,197,223)	1.9917	None
Maf	Cenpq	0.65298	50.15	0.147	rgb(219,189,189)	1.9917	2,2
Maf	Ctla4	0.65298	50.15	0.15	rgb(219,188,189)	1.9917	None
Maf	Ddx39b	-0.65298	50.15	-1.5E-01	rgb(185,197,223)	1.9917	None
Maf	Gm12524	0.65298	50.15	0.148	rgb(219,189,189)	1.9917	2,2
Maf	Gm26924	0.65298	50.15	0.15	rgb(219,188,189)	1.9917	2,2
Maf	Gm6133	0.65298	50.15	0.154	rgb(219,188,188)	1.9917	2,2
Maf	Gm7536	0.65298	50.15	0.154	rgb(219,188,188)	1.9917	2,2
Maf	H2afx	0.65298	50.15	0.151	rgb(219,188,188)	1.9917	2,2
Maf	Jmjd1c	0.65298	50.15	0.155	rgb(219,187,188)	1.9917	None
Maf	Mrpl47	-0.65298	50.15	-1.5E-01	rgb(184,197,223)	1.9917	None
Maf	Msn	0.65298	50.15	0.146	rgb(219,189,189)	1.9917	None
Maf	Psmb8	-0.65298	50.15	-1.5E-01	rgb(183,197,223)	1.9917	2,2
Maf	Reep5	-0.65298	50.15	-1.5E-01	rgb(186,198,223)	1.9917	2,2
Maf	Rpl23a	-0.65298	50.15	-1.5E-01	rgb(184,197,223)	1.9917	None
Maf	Rps12	0.65298	50.15	0.152	rgb(219,188,188)	1.9917	2,2
Maf	Sema4d	0.65298	50.15	0.149	rgb(219,189,189)	1.9917	None
Maf	Sh3kbp1	-0.65298	50.15	-1.5E-01	rgb(185,198,223)	1.9917	None
Maf	Shisa5	-0.65298	50.15	-1.5E-01	rgb(184,197,223)	1.9917	None
Maf	Slc43a3	0.65298	50.15	0.153	rgb(219,188,188)	1.9917	None
Maf	Tkt	-0.65298	50.15	-1.5E-01	rgb(184,197,223)	1.9917	None
Maf	Ube2q2	0.65298	50.15	0.146	rgb(219,189,189)	1.9917	2,2
Maf	Vim	0.65298	50.15	0.152	rgb(219,188,188)	1.9917	None
Maf	Zkscan1	0.65298	50.15	0.152	rgb(219,188,188)	1.9917	2,2
Maf	n-R5s88	0.65298	50.15	0.154	rgb(219,188,188)	1.9917	2,2
Pou2af1	Aqp3	0.65298	50.15	0.149	rgb(219,188,189)	1.9917	2,2
Pou2af1	Klrd1	0.65298	50.15	0.148	rgb(219,189,189)	1.9917	2,2
Pou2af1	Maf	0.65298	50.15	0.15	rgb(219,188,189)	1.9917	2,2
Pou2af1	Sgk1	0.65298	50.15	0.146	rgb(219,189,189)	1.9917	2,2
Rora	AA467197	0.65298	50.15	0.15	rgb(219,188,189)	1.9917	2,2
Rora	Adarb1	0.65298	50.15	0.148	rgb(219,189,189)	1.9917	2,2
Rora	Cd247	-0.65298	50.15	-1.5E-01	rgb(185,197,223)	1.9917	2,2
Rora	Cd48	-0.65298	50.15	-1.5E-01	rgb(183,197,223)	1.9917	2,2
Rora	Cd86	0.65298	50.15	0.151	rgb(219,188,188)	1.9917	None
Rora	Gm12524	0.65298	50.15	0.145	rgb(219,189,190)	1.9917	2,2
Rora	Rnf149	0.65298	50.15	0.151	rgb(219,188,188)	1.9917	2,2
Rora	Rps26-ps1	0.65298	50.15	0.149	rgb(219,188,189)	1.9917	2,2
Rora	Snhg6	-0.65298	50.15	-1.5E-01	rgb(185,197,223)	1.9917	2,2
Rora	St13	-0.65298	50.15	-1.5E-01	rgb(185,198,223)	1.9917	None
Rora	Swi5	-0.65298	50.15	-1.5E-01	rgb(184,197,223)	1.9917	None
Rora	Ube2q2	0.65298	50.15	0.15	rgb(219,188,189)	1.9917	2,2
Rorc	Cysltr1	0.65298	50.15	0.15	rgb(219,188,189)	1.9917	2,2
Rorc	Grip2	0.65298	50.15	0.149	rgb(219,189,189)	1.9917	2,2
Trps1	Pdpn	0.65298	50.15	0.149	rgb(219,189,189)	1.9917	2,2
Trps1	Procr	0.65298	50.15	0.155	rgb(219,187,188)	1.9917	2,2
Zfp672	Psmb9	0.65298	50.15	0.15	rgb(219,188,189)	1.9917	2,2
Cux1	Maf	0.64012	50.14	0.135	rgb(218,191,191)	1.9915	2,2
Hivep3	Gm10123	-0.64012	50.14	-1.4E-01	rgb(187,199,222)	1.9915	2,2
Hivep3	Gm7536	-0.64012	50.14	-1.4E-01	rgb(187,199,222)	1.9915	2,2
Hivep3	Klrd1	-0.64012	50.14	-1.4E-01	rgb(186,198,222)	1.9915	2,2
Hivep3	Rplp2	-0.64012	50.14	-1.4E-01	rgb(186,198,222)	1.9915	2,2
Maf	1110008F13Rik	-0.64012	50.14	-1.4E-01	rgb(187,199,222)	1.9915	None
Maf	AI662270	-0.64012	50.14	-1.4E-01	rgb(187,199,222)	1.9915	None
Maf	Abi3	0.64012	50.14	0.136	rgb(218,191,191)	1.9915	2,2
Maf	Asf1a	-0.64012	50.14	-1.4E-01	rgb(186,198,222)	1.9915	None
Maf	Cd48	-0.64012	50.14	-1.4E-01	rgb(186,198,222)	1.9915	None
Maf	Cenpw	-0.64012	50.14	-1.4E-01	rgb(188,199,222)	1.9915	2,2
Maf	Cox7b	-0.64012	50.14	-1.4E-01	rgb(186,198,222)	1.9915	None
Maf	Cux1	0.64012	50.14	0.136	rgb(218,191,191)	1.9915	2,2
Maf	Endod1	0.64012	50.14	0.139	rgb(219,190,191)	1.9915	2,2
Maf	Esd	-0.64012	50.14	-1.4E-01	rgb(187,198,222)	1.9915	None
Maf	G3bp1	-0.64012	50.14	-1.4E-01	rgb(186,198,222)	1.9915	2,2
Maf	Gm10123	0.64012	50.14	0.14	rgb(219,190,191)	1.9915	2,2
Maf	Gm24951	0.64012	50.14	0.137	rgb(219,191,191)	1.9915	2,2
Maf	Gng2	0.64012	50.14	0.138	rgb(219,191,191)	1.9915	None
Maf	H2-K1	-0.64012	50.14	-1.4E-01	rgb(187,198,222)	1.9915	2,2
Maf	Hnrnpd	0.64012	50.14	0.142	rgb(219,190,190)	1.9915	None
Maf	Itk	-0.64012	50.14	-1.4E-01	rgb(186,198,222)	1.9915	None
Maf	Knop1	-0.64012	50.14	-1.4E-01	rgb(187,199,222)	1.9915	2,2
Maf	Lef1	-0.64012	50.14	-1.4E-01	rgb(188,199,222)	1.9915	None
Maf	Peli2	0.64012	50.14	0.138	rgb(219,191,191)	1.9915	2,2
Maf	Phip	0.64012	50.14	0.137	rgb(219,191,191)	1.9915	None
Maf	Prelid2	-0.64012	50.14	-1.4E-01	rgb(186,198,222)	1.9915	None
Maf	Psma2	-0.64012	50.14	-1.4E-01	rgb(186,198,222)	1.9915	None
Maf	Psmb10	-0.64012	50.14	-1.4E-01	rgb(186,198,222)	1.9915	2,2
Maf	Psme2	-0.64012	50.14	-1.4E-01	rgb(187,199,222)	1.9915	2,2
Maf	Rpl9-ps6	0.64012	50.14	0.143	rgb(219,190,190)	1.9915	2,2
Maf	Top2b	0.64012	50.14	0.135	rgb(218,191,191)	1.9915	None
Maf	Ttc1	-0.64012	50.14	-1.4E-01	rgb(186,198,222)	1.9915	None
Maf	Uqcr10	-0.64012	50.14	-1.4E-01	rgb(187,199,222)	1.9915	2,2
Maf	Wdr89	0.64012	50.14	0.142	rgb(219,190,190)	1.9915	None
Max	Tmsb4x	0.64012	50.14	0.144	rgb(219,190,190)	1.9915	2,2
Pou2af1	BX465866.1	0.64012	50.14	0.137	rgb(219,191,191)	1.9915	2,2
Pou2af1	Cysltr1	0.64012	50.14	0.144	rgb(219,190,190)	1.9915	2,2
Pou2af1	Gm15564	0.64012	50.14	0.143	rgb(219,190,190)	1.9915	2,2
Pou2af1	Pdlim5	0.64012	50.14	0.139	rgb(219,190,191)	1.9915	2,2
Rela	Erc1	0.64012	50.14	0.136	rgb(218,191,191)	1.9915	None
Rora	AC102758.1	0.64012	50.14	0.137	rgb(219,191,191)	1.9915	2,2
Rora	Aebp2	0.64012	50.14	0.136	rgb(218,191,191)	1.9915	None
Rora	Aplp2	0.64012	50.14	0.139	rgb(219,191,191)	1.9915	2,2
Rora	Capg	0.64012	50.14	0.137	rgb(219,191,191)	1.9915	2,2
Rora	Cbx3	0.64012	50.14	0.135	rgb(218,191,191)	1.9915	2,2
Rora	Gm10073	0.64012	50.14	0.141	rgb(219,190,190)	1.9915	2,2
