GO:0009615 response_to_virus Ifnl2|Selk|Card9|Mb21d1|Ifna11|Irf3|Agbl5|Agbl4|Irf5|Ifng|Ifne|Cd37|Tspan32|Fv1|Trim56|Nlrp3|Fhe|Adar|Il12b|Bad|Lyst|Dhx36|Ddx58|Dicer1|Plscr1|Xpr1|Mx2|Mx1|Ptprc|Il33|Spn|Cxcl10|Kcnj8|Ifnb1|Lgals9|Tlr13|Ddx60|Cd8a|Trim6|Bcl2l1|Ifnlr1|Eif2ak4|Ifna6|Nlrx1|Tmem173|Ifna9|H2-Q9|Spon2|Ifna1|Irf1|Ifna4|Traf3ip1|Cd86|Dhx58|Ddx41|Tlr7|Myd88|Ifitm3|Ifitm2|Ifitm1|Cxcl9|Gbp4|Prf1|Pycard|Ticam1|Traf3|Itch|Ptpn22|Bcl2l11|Lcn2|Ifih1|Ikbke|Batf3|Flt3|Ifnar1|Isg15|Oas1b|Ifit2|Ifit1|Tnfsf4|Il15|Ncr1|Aim2|Mavs|Ddx21|Trim38|Klra8|Ddx1|Ifi27l2a|Itgax|Gpam|Il23a|Hyal3|Hyal2|Hyal1|Mst1r|Tlr9|Lsm14a|Tlr3|Cd40|Unc13d|Bst2|F2rl1|Rsad2
GO:0009617 response_to_bacterium Gbp2b|Nfkbia|Peli1|Prdx2|Peli3|Sbno2|Il12rb2|Cmpk2|Gbp9|Tnfaip3|Ang4|Defb4|Card9|Wfdc12|Prdm1|Sp110|Reg3g|Mapkapk3|Mapkapk2|Tnfaip8|Mir107|Mir146b|Pld1|Ifng|Mbl1|H2-M3|Irf8|Mir27a|Ctr9|Ptger2|Ctsg|Gpx1|B2m|Gpx2|Slamf8|Ly96|Cited1|Rnf5|Mta1|Il27ra|Mir433|Mir199a-2|Nlrp6|Cebpb|Camp|Il12b|Il12a|Mir210|Akt1|Mapk1|Mir486|Mir484|Zc3h12a|Abl1|Ccl2|Lyst|Ido1|Mbl2|Lbp|Cd24a|Cebpe|Tirap|Cxcl2|Mir26b|Mir15a|Mir467d|Mir409|Trem1|Spn|Trem2|Mir194-1|Mmp7|Lyn|Cd180|Defb12|Ly86|Ptgir|Raet1a|Defa20|Hmgb2|Cd96|Cd160|Naip5|Kcnj8|Fcgr2b|Zcchc11|Naip2|Mir672|Tlr11|Lgals9|C5ar1|Mir199a-1|Mir494|Fer|Irak2|Hck|Rela|Irak1|Mir24-2|Iigp1|Mir30c-1|Gbp10|Parg|Mir30d|Rps6ka3|Adh5|Mir30b|Tnip2|Fgr|Mapk14|Lyz2|Lyz1|Tnfsf8|Defa2|Trib1|Hnrnpa0|Muc5b|Spink5|Ifna1|Nos2|Paf1|Irf3|Ncf1|Tap2|Trem3|Stat1|Mir223|Klrk1|Cd80|Tmf1|Mir139|Cd84|Mir182|Defb14|Lta|Syk|Tnfrsf11a|Abca1|Mirlet7a-2|Mir7b|Cd86|Akap8|Mir425|Defb8|Mir194-2|Naip6|Traf6|Tbk1|Defb2|Defb3|Slc11a1|Defb1|Defb6|Ighg1|Mir383|Tlr2|Ptger4|Mir181b-2|Mir147|Tlr4|Mir142|Cd209b|Myd88|Ifne|Fcgr1|Adamts5|Mirlet7g|Defa24|Mir140|Cxcl5|H2-K1|Ankrd1|Gbp3|Gbp2|Scd1|Gbp7|Gbp6|Ptger1|Serpinb9|Defa6|Defa5|Defa4|Defa3|Cd36|Defa1|Pycard|Mir200c|Acod1|Pde4b|P2rx7|Bdkrb1|Spon2|Mir431|Tcf3|Mir224|Ptger3|Litaf|Prdx3|Mir146|Mir98|Plcg2|Mir23b|Cd300lb|Mapk3|Plac8|Nlrc4|Mir181c|Aicda|Nr1h3|Rara|Acp5|Akirin2|Ppm1d|Defa31|Epha2|Sirt2|Dab2ip|Mir155|Mir24-1|Mir7-1|Nr1h4|Gstp1|Tnf|Pde4d|Ccr7|Wnt5a|Cxcl16|Ifnb1|Serpine1|Notch2|Mef2c|Fcer1g|Ptafr|Nlrp1a|Shpk|Seh1l|Nfkbib|Bpifa1|Cd14|Reg3b|Lias|Defa-rs2|Ifnar1|Nod1|Wasl|Defa-rs4|Nod2|Nlrc3|Mir323|Ticam1|Hsf1|Tbxa2r|Elane|Nos3|Mir7-2|Dusp10|Mir125a|Casp1|Il10|Mir150|Mir181a-2|Ang|Mr1|Mif|Il6|Igkj1|Abr|Mir598|Mir381|Rbpj|Irak3|Il22ra1|Mir10a|Bcl3|Mir29a|Mir16-2|Mir511|Tusc2|Ssc5d|Mecom|Mir193a|Adamts4|Clec4d|Tnfrsf14|Mir202|Mir30c-2|Cd4|Syt11|Rpl13a|Mir26a-2|Noct|Mir350|Mir26a-1|Havcr2|Slpi|Raet1c|Raet1b|Mrc1|Mir181a-1|Ptgfr|Mir184|Prkce|Prkcd|Wfdc21|Stap1|Cdc73|Isg15|Il1b|Bcr|Coch|Bmp6|Mir501|Mir500|Ighg2c|Hamp|F2r|Myo1f|Cd47|Tnfrsf1a|Mir217|Mir293|Mir29b-1|Mir29b-2|Ripk2|Jak2|Cd209d|Mir205|Ighm|Mir342|Mir345|Clec4e
GO:0051452 intracellular_ph_reduction Clic4|Slc11a1|Car2|Slc17a7|Car7|Clcn3|Slamf8|Aqp11|Snapin
GO:0051457 maintenance_of_protein_location_in_nucleus Ciz1|Nr5a1
GO:0007596 blood_coagulation G6b|Rab27a|Slc7a11|Entpd2|Entpd1|Ano6|Gp1ba|Apoh|Shh|Plau|Dtnbp1|P2rx1|Hrg|Cd36|Proc|War|Psg23|Proz|Wnt3a|Bloc1s6|Bloc1s4|Bloc1s3|Syk|Lyst|Pik3cb|F12|Prdx2|P2ry12|Dmtn|Tspan32|Anxa2|Gna13|F13a1|Plek|Fga|Gata1|Ubash3b|Srf|Prkca|Nfe2l2|C1galt1c1|Fcer1g|Prkcd|Hps5|F2r|Hps6|S100a9|Mertk|Adamts18|Prkcq|Gp5|F11|Vps33b|Lyn|Serpine2|Ap3b1|Ceacam1|F2|Papss2|Alox12|F5|Fzd6|Hps4|Selp|F9|F7|Vkorc1|Lnp|Ptprj|Axl|Pip5k1c|Fermt3|Tyro3|Tlr4|Hps1|Vwf|Ptpn6|Nbeal2|Gas6
GO:0034501 protein_localization_to_kinetochore Ttk
GO:0034508 centromere_complex_assembly Hells|Mis18a|H3f3a|H3f3b
GO:0003401 axis_elongation Nkd1|Areg|Tmtc3|Wnt5a|Yap1|Wnt3a|Tgfb1|Lrp6|Esr1|Six4|Six1|Spry2|Spry1|Fgf10|Fgfr2|Sfrp2|Sfrp1|Ptk7|Sfrp5|Hoxd13|Hnf1b|Med1|Shh|Vangl2|Bmp4|Trim28|Tfap2c|Zfp568|Med12|Sox9|Rdh10|Wnt11
GO:0007416 synapse_assembly Six1|Cux2|Magi2|Il1rap|Shank3|Shank2|Lrrc4b|Il1rapl1|Flrt1|Flrt3|Flrt2|Kirrel3|Adgrb1|Adgrb2|Adgrb3|Ptk2|Lrrn3|Lrrn1|Adgrl2|Adgrl3|Adgrl1|Agrn|Ptprd|Ntrk1|Sdk2|Adgre5|Pten|Lrtm1|Grin1|Fbxo45|Six4|Myo6|Tpbg|Nrg1|Gnpat|2610042L04Rik|Wnt7a|Ephb2|Ephb3|Slitrk4|Lingo4|Slitrk2|Slitrk3|Slitrk1|App|Xlr4b|Nptn|Cdk5|Pdgfb|Cadm1|Lrp4|Epha7|Chrnb2|Asic2|Plxnd1|Ghsr|Slitrk6|Lrtm2|Nrxn3|Nrxn2|Ntrk2|Ntrk3|Slitrk5|Wnt5a|Syndig1|Lingo2|Efna5|Colq|Amigo1|Amigo3|Amigo2|Rab17|Cacna1a|Mef2c|Clstn1|Clstn2|Clstn3|Nlgn2|Nlgn3|Nlgn1|Bhlhb9|Lrrtm4|Lrrtm1|Lrrtm3|Lrrtm2|Cdh2|Musk|Dbnl|Cbln2|Cbln1|Nrxn1|Sptbn2|Gja10|Ghrl|Mecp2|Lrrc24
GO:0010166 wax_metabolic_process Far1|Awat2
GO:0060180 female_mating_behavior Ppp1r1b|Fuom|Drd5|Thrb|Thra|Trpc2|Vmn2r116|Esp1
GO:0031100 organ_regeneration Cebpb|Med1|Ccnd1|Sulf2|Gli1|Ezh1|Ezh2|Upf2
GO:0031109 microtubule_polymerization_or_depolymerization Slc39a12|Capzb|Psrc1|Smn1|Tppp|Dst|Map6d1|Slain2|Nde1|Mid1|Nin|Hdac6|Specc1l|Fgf13|Trim54|Hdgfrp3|Clasp2|Clasp1|Cdkn1b|2900011O08Rik|Ckap2|Stmn1|Eml4|Kif19a|Fbxo5|Apc|Mid1ip1
GO:0051875 pigment_granule_localization a|Rab27a|Gpr143|Rab1a|Mreg|Rab11a|Rab11b|Dctn2|Myo5a|Dctn1|Myo7a|Rab17|Mlph
GO:0045445 myoblast_differentiation Il18|Mir489|Myod1|Cxcl9|Rbpj|Id3|Notch1|Prl2c2|Dll1|Ppard|Capn3|Myocd|Mbnl1|Klhl41|Lgals1|Mkx|Asb2|Plg|Flt3l|Boc|Ccl17|Gdf3|Sdc1|Nmrk2|Mapk14|Il1f9|Ddit3|Pitx1|Wnt10b|Epas1|Srf|Tnfsf14|Isl1|Ccl8|Ccl9|Tcf7l2|Map3k5|Tbx2|Sox8|Tnf|T|Shh|Fgf6|Mbnl3|Cmtm5|Plcb1|Grem1|Dicer1|Ankrd2|Sox15|Rest|Sox9|Nr2c2|Cxcl10|Myog|Cxcl14
GO:0045446 endothelial_cell_differentiation Acvrl1|Id1|Heg1|Lect1|Rbpj|Hoxa13|Ccm2|Ctnnb1|Dll1|Vegfa|Hey2|Arhgef26|Pecam1|Clic4|Etv2|Smad4|Gdf2|Notch1|Hoxb5|Gpx1|Tnmd|Myd88|Ppp1r16b|Hey1|Acvr2b|Dmd|Plod3|Ceacam1|Vhl|Vezf1|Kdm6b|Agt|Wnt7a|Wnt7b|Sox18|Bmp6|Bmp4|Ptprs|Col18a1|Sox17|Notch4|Bmpr2|Tmem100|Prox1|Kdr|Hapln2
GO:0035162 embryonic_hemopoiesis Tal1|Runx1|Vegfa|Sh2b3|Kat6a|Lmo2|Hif1a|Kit|Klf1|Gata2|Gata3|Thoc5|Gata1|Tgfbr2|Med1|Stk4|Pbx1|Kdm1a|Kmt2a|Zfpm1|Ahr|Stk3|Tnrc6c|Kdr
GO:0042403 thyroid_hormone_metabolic_process Duoxa1|Gcnt4|Duoxa2|Kcnj6|Cga|Cacna1a|Duox2|Foxe1|Crym|Med1|Hpn|Dio2|Dio3|Tg|Pax8|Reln
GO:0048706 embryonic_skeletal_system_development Pcgf2|Wnt9a|Axin1|Hoxb7|Ctnnb1|Hoxb4|Mfsd7b|Hoxd4|Sp1|Sp3|Hoxd1|Hoxd3|Megf8|Slc39a1|Wdr19|Slc39a3|Twist2|Mdfi|Myf5|Hoxd10|Hoxd11|Dlk1|Wnt9b|Fgf9|Shh|Zeb1|Pbx1|Hoxc9|Hoxc5|Hoxc6|Shox2|Tbx15|Gas1|Mycn|Ext1|Gnas|Asxl2|Deaf1|Osr1|Osr2|Runx2|Foxc2|Lhx1|Dmrt2|Hoxb9|Six4|Hoxb3|Hoxb1|Hoxb6|Six1|Six2|Hoxb5|Hoxc11|Tulp3|Men1|Hoxa7|Hoxa6|Hoxa5|Tbx1|Rbp4|Hoxa2|Hoxa9|Hoxd9|Spef2|Etl4|Sox11|Gsc|Med12|Hoxa4|Hoxa3|Eya1|Chst11|Grhl2|Nodal|Hoxa11|Slc35d1|Smad3|Alx3|Alx1|Dlx1as|Smad2|Alx4|Mks1|Nipbl|Nkx3-2|Fuz|Sulf2|Sulf1|Pax5|Pax7|Prrx1|Prrx2|Dlg1|Pdgfra|Rdh10|Mbtd1|Mef2c|Tgfbr2|Gli3|Twist1|Hspg2|Ihh|Tgfbr1|Mmp14|Acvr2a|Mmp16|Ndst1|Hyal1|Mthfd1l|Hoxb8|Bmi1|Hfm|Bmp7|Bmp4|Col11a1|Tfap2a|Pcsk5|Hoxb2|Satb2|Tapt1|Setd2|Dlx1|Dlx2|T
GO:0051216 cartilage_development Axin2|Uncx|Ctnnb1|Pkdcc|Bmp10|Fam101b|Otor|Arid5a|Zeb1|Pkd1|Nog|Hoxd3|Creb3l2|Msx1|Msx2|Hes5|Nfib|Cyr61|Myf5|Thbs3|Thbs1|Glg1|Col27a1|Sox9|Fgf9|Col1a1|Fgf6|Fam101a|Fgf4|Sox6|Sox5|Pth1r|Dicer1|Ift80|Carm1|Snx19|Mex3c|Shox2|Hand1|Hand2|Barx2|Hoxc4|Gnas|Osr1|Osr2|Thra|Runx2|Runx3|Mkks|Hoxb3|Eif2ak3|Six2|Mapk14|Serpinh1|Fgfr3|Fgfr1|Srf|Hoxa5|Hoxa3|Lrp6|Wnt7a|Nppc|Wnt7b|Wnt9a|Col9a1|Ihh|Scx|Smad5|Trip11|Chst11|Trps1|Rspo2|Cst10|Hoxa11|Pthlh|Ctgf|Hif1a|Mir140|Smad3|Fbxw4|Ror2|Tgfb1|Tgfb2|Ltbp3|Smad9|Bbs1|Gdf2|Bbs2|Smad1|Gdf5|Chsy1|Cytl1|Nkx3-2|Pitx1|Rara|Loxl2|Rarb|Rarg|Sulf2|Sulf1|Chadl|Pax7|Mia3|Prrx1|Wnt5a|Prrx2|Bmp2|Matn1|stm|Lnp|Cbs|Sfrp2|Comp|Mef2c|Tgfbr2|Impad1|Mef2d|Sik3|Frzb|Hspg2|Fgf18|Maf|Edn1|Col2a1|Mycn|Tgfbr1|Mmp13|Prkca|Csgalnact1|Bmpr1a|Bmpr1b|Hoxd11|Bmp4|Col11a1|Col11a2|Mapk3|Acan|Gli2|Gli3|Satb2|Snai2|Snai1|Atp7a|Dlx2
GO:0007200 phospholipase_c_activating_g_protein_coupled_receptor_signaling_pathway Gnaq|Fpr1|Rxfp3|Gnb1|Ano1|Htr2c|Drd1|Gpr27|Adra1a|Lhcgr|Ntsr2|Slc9a3r1|Trhr2|Drd2|Ptger3|Gna15|Gna11|Edn1|Agtr1a|Gpr139|Fpr2|Vmn2r81|Fshr|Pth1r|Gng13|Hcrtr2|Bicd1
GO:0007205 protein_kinase_c_activating_g_protein_coupled_receptor_signaling_pathway Edn1|Cish|Htr1b|Htr2b
GO:0007204 positive_regulation_of_cytosolic_calcium_ion_concentration Trdn|Ngf|Lime1|Tpcn2|Cacna1a|Rxfp3|Atg5|Jph2|Jph3|Coro1a|Capn3|Htr2c|Dmd|Myo5a|Ptger3|Fcrl5|P2rx7|Cd19|F2rl1|Hap1|Gpr6|Plcg2|Ryr1|Pkd2|Ryr2|Xcr1|Ptk2b|Cd36|Bak1|Trpc2|Sppl3|Xcl1|Gna15|Trpc6|Fkbp1a|Itpr2|Itpr3|Itpr1|Lck|Bcl2|Dhrs7c|Ubash3b|Casq1|Vmn2r81|Casq2|Sri|Prkce|Bax|Gpr39|Edn1|Slc8a1|Prkd1|Pln|Abl1|Ccr10|Pde4d|Lyn|Cav1|Ddit3|Chd7|F2r|Calcr|Ptpn6|Gper1|Ccl28|Ank2|Fkbp1b|Ptprc|Clec4b1|Pml|Jsrp1|Swap70|Cyba|Ero1l
GO:0001967 suckling_behavior Ube2q1|Helt|Pou4f1|Phf21a|App|Reg2|Grin2b|Dach1|Derl2|Hand2|Cntfr|Pex13|Grin1|Gls|Aplp2|Ubr3
GO:0001964 startle_response Npas3|Npas1|Pten|Pcdh15|Grin1|Penk|Grid2|Drd2|Grin2b|Grin2a|Grin2d|Kcna1|Slc6a3|Glra1|Nrxn1|Park2|Ctnna2|Slitrk6|Mecp2|Grin3a|Fabp7|Dvl1|Nrg1|Ucn|Csmd1
GO:0015893 drug_transport Slc38a7|Slc38a3|Abcb1a|Abcg2|Tlr2|Slc19a2|Slc19a3
GO:0009649 entrainment_of_circadian_clock Crtc1|Usp2|Nr2f6|Ppp1cb|Trp53|Bhlhe40|Id2|Fbxl3|Ppp1ca|Sox14|Cry1|Cry2|Fbxl21|Atoh7|Pml|Rbm4b|Per1|Sik1|Phlpp1|Mta1
GO:0006470 protein_dephosphorylation Ptpn22|Slc39a10|Ptpn18|Dusp22|Ppm1j|Ctdspl2|Ptpn12|Ptpn11|Sdhaf2|Nceh1|Wbp11|Ptprz1|Ppp1r8|Smek1|Eya1|Ppm1b|Smek2|Ppm1l|Dusp6|Csnk2a1|Dusp2|Ppp1r11|Igbp1|Vrk3|Ppp3r1|Ptpn1|Il3|Cmya5|Fam220a|Map2k1|Dusp19|Dusp3|Bcl2|Ppp5c|Pink1|Dusp9|Ppp1r14c|Dusp13|Ppp1r12a|Ppm1g|Ppp2r1a|Ppm1e|Ubash3b|Ppp1r17|Ppm1a|Phactr4|Dusp12|Ppm1m|Btrc|Epm2a|Ppp2r3d|Eya2|Fbxw11|Ppa2|Ptpn2|Ptprs|Swap70|Cttnbp2nl|Ppp1cc|Plpp1|Ptprt|Ppp1cb|Ptprr|Ppp1ca|Ptprk|Ptprj|Ppp1r15a|Rcan1|Ptpre|Ppp1r15b|Ptprc|Eya3|Pgp|Ptpro|Ppp3ca|Ppp3cb|Ywhae|Ptpn7|Ptpn6|Ptpn5|Ptpn4
GO:0006473 protein_acetylation Nos1|Pcgf2|Piwil2|Tcf3|Clock|Paxip1|Ncoa1|Myocd|Kat6b|Kat6a|Atat1|Ctcf|Myod1|Brca1|Tgfb1|Klf15|Irf4|Smad4|Nupr1|Crtc2|Nfe2|Mbd3|Taf1|Chek1|Smarca4|Gata3|Sirt3|Fcor|Flcn|Isl1|Nap1l2|Bmi1|Csrp2bp|Per1|Hnf1a|Brd4|Foxp3|Crebbp|Mettl8|Kmt2a|Msx3|Chd5|Arid5a|Pygo2|Gata2|Mecp2|Kat2b|Kat2a|Twist1|Ldb1|Atg7|Atg5|Snai2|Ep300
GO:0050872 white_fat_cell_differentiation Prdm16|Sirt1|Tbl1xr1|Scd1|Cebpa|Wfdc21|Pparg|Fabp4|Snai2|Ctbp1|Ctbp2|Fgf10|Ncor2
GO:0007320 insemination Acvr2a|Tgm4|Ddo|P2rx1|Serpine2|Svs3a
GO:0060324 face_development Nog|Grhl2|Asph|Csrnp1|Zfand5|Schip1|Plekha1|Mkks|Ski|Kat6a|Lrp6|Arid5b|Pax9|Hoxb3|Twist2|Bbs4|Dkk1|Map2k2|Map2k1|Zfp950|Msx1|Mmp2|Rara|Sgpl1|Srf|Rarg|Lef1|Zfp640|Tcf7l2|Mapk3|Tbx1|Braf|Col1a1|Sox3|Raf1|Cdk2ap1|Aldh1a2|Aldh1a3|Pdgfra|Tfap2a|Itga4|Mapk1|Tiparp|Dlx5
GO:0060326 cell_chemotaxis Plekhg5|Ano6|Ccl12|Itgb2|Vav1|Vav3|Spp1|Ffar2|Cx3cr1|Fcer1g|Thbs1|Rpl13a|Ppbp|Cxcr5|Trpm4|Lyst|Lbp|Cnr2|Tirap|C3ar1|Trem1|Trem3|Defb14|Cxcl13|Cxcl12|Cxcl15|Cxcl14|Cxcl16|Rac2|Rac1|C5ar1|Cx3cl1|Ccl5|Itgam|Ccl2|Ccl3|Camk1d|Prex1|Arhgef5|Nup85|Pde4b|Pde4d|Rab13|Itga9|Myo9b|Itga1|Ptprj|Ifng|Ptk2b|Tmem102|Fcgr3|Cxcl3|Adam8|Coro1a|Mmp28|Retnlg|Cd74|Mst1|Parva|Slc37a4|Tnfsf14|Tnfsf18|Saa3|Ccr1|Ccr2|S100a9|Ccl27a|Ccr7|Pdgfrb|Pdgfra|Nbl1|S1pr1|Gpr183|Nod2|Swap70|Ccl25|Cyp19a1|Il16|Il17rc|Il17ra|Mtus1|Xcl1|Csf3r|Il23a|Prkca|Stap1|Trpv4|Il1b|Gpr18|Gpsm3|Nckap1l|Sema5a|Mpp1
GO:0001302 replicative_cell_aging Wrn|Ercc1
GO:0070242 thymocyte_apoptotic_process Bcl2l11|Vhl|Trp53|Efna1|Nfkbid|Dffa|Casp8|Bak1|Blm|Gli3|Adam8|Rag1|Hif1a|Ada|Ptcra|Wnt5a|Bax|Bbc3|Jak3
GO:0003151 outflow_tract_morphogenesis Twist1|Rbpj|Fgf8|Dhrs3|Ctnnb1|Hey2|Foxc2|Foxc1|Hey1|Lrp6|Tfap2a|Ryr1|Jun|Six1|Hif1a|Sec24b|Pitx2|Hes1|Msx2|Parva|Fgfr2|Atf2|Rara|Heyl|Rarb|Fzd1|Tbx20|Mir452|Nedd4|Ilk|Thbs1|Tbx2|Tbx3|Tbx1|Isl1|Plxnd1|Wnt5a|Bmp4|Folr1|Nkx2-5|Mef2c|Fzd2|Jag1|Dicer1|Cited2|Smarca4|Sox11|Zfpm1|Sox17|Dvl2|Dvl3|Hand2|Foxh1|Eya1|Wnt11
GO:0006309 apoptotic_dna_fragmentation Dnase1l3|Endog|Dffa|Aifm1|Apaf1|Cidea
GO:0042790 transcription_of_nuclear_large_rrna_transcript_from_rna_polymerase_i_promoter H2afy|Tcof1|Polr1e|Dedd
GO:0019933 camp_mediated_signaling Htr5a|Rapgef2|Lhcgr|Slc9a3r1|Ksr1|Ptgir|Rapgef4|Crtc3|Pclo|Rgs2|Eif4ebp2|Pde4a|Pde2a|Crhr2|Pde10a|Rims2
GO:0002532 production_of_molecular_mediator_involved_in_inflammatory_response Il17f|Il17a|Il17b|Ankrd42|Cd96|Adora3|Gbp5|P2rx1|Igh-7|Il17rc|Il17ra|Cuedc2|Syk|Alox5|Il17c|Prdx2|Il1r2|Adam17|Zc3h12a|Dusp10|Ido1|Gpsm3|Lbp|Fcer1g|Cd300a|Seh1l|Slc7a2|Alox5ap|D1Ertd622e|Tlr4|Mir324
GO:0006536 glutamate_metabolic_process Tat|Got1|Nags|Slc1a3|Got2|Nr1h4|Aldh5a1|Gls|Asl
GO:0050982 detection_of_mechanical_stimulus Tmc1|Tmc2|Piezo2|Piezo1|Chrna10|Pdzd7|Strc|Hpn|Pcdh15|Adgrv1|Mkks|Asic2|Cav3|Pkd2|Pkd1|Fyn|Asic3|Kit|Grin2b|Trpa1|Kcna1|Kcnk4|Slc12a2|Sox2|Lhfpl5|Csrp3|Chrna9|Serpine2|Ptprq|Myc|Atp2b2
GO:0051294 establishment_of_spindle_orientation Mcph1|Insc|Numa1|Eya1|Spag5|Arhgef2|Spry2|Spry1|Pax6|Map4|Fgf10|Gpsm2
GO:0006888 er_to_golgi_vesicle_mediated_transport Bcap31|Lmf1|Trappc3|Bcap29|Creb3l2|Htt|Whamm|Use1|Sec24b|Sar1a|Yipf5
GO:0006887 exocytosis Adora3|Atp13a2|Gab2|Otof|Myo5a|Rims1|Rims2|Snapin|Stx1b|Syt1|Cdk16|Syt7|Steap3|Plek|Psen1|Il13ra2|Scamp1|Rph3al|Nr4a3|Cdk5r2|Fcer1a|Cadps|Rab3gap1|Scrib|Milr1|Lyn|Cd300a|Rab27a|Rac2|Lgals9|Synj1|Napb|Napa|Stxbp5l|Doc2a|Doc2b|Exoc3l|Fgr|Cplx3|Pfn2|Cplx1|P2rx7|Rab11fip2|Rab11fip5|Stxbp1|Tmem79|Stxbp3|Stxbp2|Stxbp5|Pdpk1|Rasgrp1|Cadps2|Syde1|Stx11|Pou5f1|Cdk5|Ppp3cb|Tsg101|Adora2b|Cbarp|Snap23|Syt4|Pclo|P2rx1|Igh-7|Rala|Hap1|Atp2a2|Prss12|Atp6ap1|Notch1|Myh10|Vamp3|Vamp2|Vamp8|Ccr2|Braf|Lgi3|Sytl5|Sytl4|Fcer1g|Sytl1|Vsnl1|Sytl3|Sytl2|Rabgef1|Abr|Cacna1a|Cacna1c|Il4|Pla2g3|Nlgn1|Syk|Unc13d|Dmtn|Rab3d|Rab3c|Rab3b|Rab3a|Il13|Ncam1|Eqtn|Stx1a|Grik5|Rab11b|Foxf1|Cftr|Bcr|Myo1g|Myo1f|Stx3|Il4ra|Rap1b|Rap1a|Rapgef4|Syt10|Unc13b|Unc13a|Pram1
GO:0048659 smooth_muscle_cell_proliferation Pdgfrb|Pdgfb|Bmp4|Nr4a3|Ptgir|Calcrl|Kalrn|Naa35|Ctnnbip1|Id2|Notch3|Hbegf|Serpinf2|Nov|Agt|Ndrg2
GO:0045324 late_endosome_to_vacuole_transport Snapin
GO:0043584 nose_development Chd7|Hesx1|Ascl1|Six1|Six4|Wt|Rdh10|Dlx5|Sox2|Rpgrip1l|Pou2f1|Ski|Gng8|Aldh1a3
GO:0043588 skin_development Tsg101|gr|Psen2|Cd109|Ctnnb1|Shh|Zdhhc21|Reg3g|Myo5a|Reg3a|Sox21|Tcf15|Ctsl|Irf6|Krtap21-1|Dkk4|Grhl3|Dkk1|Barx2|Gak|Ngfr|Ovol1|Gorab|Msx2|Smarca4|Psen1|Bcl2|Lgr5|Lgr4|Kdf1|Akt1|Sox9|Col1a1|Fgf7|Cldn1|Vangl2|Pou2f3|Foxq1|Ptgs2|Dicer1|Fzd6|Re|Ptges3|Egfr|Mreg|Bcl11b|Krt17|Krt16|Krt10|Dsg4|Dhcr24|Edaradd|Krt76|Krt71|Sostdc1|Gnas|Aloxe3|Rbpj|Madcam1|Dsp|Fa2h|Smo|Runx3|Ppard|Runx1|Krt6b|Fosl2|Cbx7|Rela|Yap1|Lhx2|Alox8|Ryr1|Ercc2|Krt84|Col5a2|Hoxc13|Col5a1|ro|Fgfr2|Abca12|Srf|Ccw|Sufu|Clic4|Tcf7l2|Sav1|Tmem79|Stk4|Wnt7a|Sox18|Pou3f1|Slitrk5|Lama5|Ltb|Nespas|Dnase1l2|Tradd|Gpr89|Tcf7l1|Alox12|Mysm1|Asprv1|Apc|Tnfrsf19|Hpse|Pdgfa|Igfbp5|Trps1|Grhl1|Acvr1b|Scd1|Cela2a|Ldb2|Ldb1|sgl|Trp63|Hdac1|Tgfb2|Hdac2|Nsdhl|Lrp4|Tmprss13|Smad4|Foxe1|Notch1|Adamts2|Lats2|Lats1|Ovol2|Dbi|Ift74|Fuz|Celsr1|Cyp26b1|Tnf|Flg|Dll1|Wdr48|Intu|Gsdma3|Palld|gnd|Slc27a4|Sos1|Dact2|Errfi1|Casp3|Wnt10b|Aars|Krt36|Krt2|Krt1|Ctnnd1|Arrdc3|Flnb|Fras1|Sfn|Map2k1|Fgf10|Krt6a|Prkch|Jup|Krt27|Krt25|Fst|Edar|Ptch2|Trpv1|Eda|Tfap2a|Atp7a|Tfap2c|Atp8a2|Pax6|Prss8|Snai1|Alox12b|Foxn1|Sharpin|Cdc42
GO:0030183 b_cell_differentiation Lyl1|Itfg2|Cdh17|Msh2|Prdm1|hem1|Mir92-1|Card11|Sp3|Gimap1|Ifnz|Bcl6|Bcl3|Bcl2|Bax|Bad|Abl1|Inpp5d|Lfng|Pou2f2|Cmtm7|Mfng|Cd24a|Fzd9|Bcl11a|Stat5b|Stat5a|Ptprc|Polm|Myb|Fnip1|Rbpj|Dll1|Lgals8|Lgals1|Foxp1|Onecut1|Bak1|Atp11c|Atm|Il2rg|Vprbp|Zbtb1|Hhex|Cd40lg|Plcl2|Ptk2b|Mir19b-1|Prkdc|Mir18|Ada|Mir17|Pnp|Notch2|Plcg2|Tshr|Pou1f1|Nfatc1|Sfrp1|Ppp2r3c|Ntrk1|Itm2a|Pik3r1|Flt3|Gpr183|Clcf1|Adgrg3|Gon4l|Ptpn2|Ikzf1|Ptpn6|Ikzf3|Mir150|Id2|Rag2|Nfam1|Rag1|Syk|Kit|Adam17|Dclre1c|Mmp14|Trp53|Pcid2|Mir19a|Cyld|Nkx2-3|Malt1|Cd79a|Nckap1l|Hmgb3|Jak3|Igkc|Ep300|Mir20a
GO:0046697 decidualization Epor|Ptgs2|Lif|Ctsl|Ctsb|Junb|Il11ra1|Kiss1|Ptgis|Cdh1|Cited2|Dedd
